"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,344199.790586389,306063.431374173,382336.149798605,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,338331.713510085,306193.027998262,370470.399021907,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,340111.579627095,294384.972216848,385838.187037343,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,345979.63881357,307940.33069417,384018.946932971,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,383695.460890074,337091.284198939,430299.637581208,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,380887.849219954,336396.591263005,425379.107176903,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,380155.595395967,336337.681980906,423973.508811027,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,385953.320665261,339072.972486485,432833.668844038,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,433873.603902438,380151.16600382,487596.041801056,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,430605.555129271,378262.563442725,482948.546815818,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,435158.172376275,387556.661844621,482759.682907929,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,445357.868545093,399992.418471549,490723.318618637,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,441558.877189671,394410.606191812,488707.148187529,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,441945.815478601,394357.317879588,489534.313077613,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,438325.333956892,392043.061391994,484607.606521789,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,434575.260240426,389669.991963691,479480.52851716,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,462589.546814,416479.366524438,508699.727103563,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,460195.775115519,415124.53772498,505267.012506059,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,459354.999527704,414739.230460584,503970.768594824,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,462039.282590513,416171.988505642,507906.576675385,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,494535.529739447,445284.529466104,543786.530012791,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,493692.068139824,444883.841950823,542500.294328826,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,496701.181725316,448206.500961898,545195.862488734,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,498937.440812136,451058.282581954,546816.599042317,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,522189.529133146,473593.587279798,570785.470986495,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,520628.761178829,472332.260153085,568925.262204573,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,521124.742478598,472702.297449027,569547.187508169,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,519992.687670191,472050.892797687,567934.482542696,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,539370.955340373,490534.483202972,588207.427477775,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,534972.764266628,487277.017968551,582668.510564705,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,529629.88757556,483223.26244463,576036.51270649,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,525163.197027228,479734.770741497,570591.623312959,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,540720.27204696,495776.521460962,585664.022632958,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,535661.658544362,491647.669796889,579675.647291836,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,531936.900992258,489040.596383142,574833.205601374,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,530786.99932461,488197.068763107,573376.929886112,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,554079.125421867,509388.46767998,598769.783163754,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,563471.108804639,515421.016723135,611521.200886142,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,566134.71529251,517204.878130517,615064.552454503,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,569556.608574942,519549.244631018,619563.972518866,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,593936.780928263,542169.847572638,645703.714283889,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,587400.986169855,537580.094305333,637221.878034376,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,586769.762281907,537182.252268522,636357.272295292,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,589583.428922305,539169.930873872,639996.926970738,"Percentile","BinLogistic",FALSE,FALSE
