"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1957,679.301962917175,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"2",1958,679.764837516675,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"3",1959,647529.348812478,-554052596678149377248800682446668828246886802846020608686682662682822204246668248424004284224280224266682240682062648408064060028808,554052596678149377248800682446668828246886802846020608686682662682822204246668248424004284224280224266682240682062648408064060028808,"Percentile","BernLogistic",FALSE,FALSE
"4",1960,647536.37354356,-1539686173584797786404680640602602626488086020064648806488442480022444666240286006440442006086468640486046806440662246400644626,1539686173584797786404680640602602626488086020064648806488442480022444666240286006440442006086468640486046806440662246400644626,"Percentile","BernLogistic",FALSE,FALSE
"5",1961,609738.636426154,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"6",1962,609737.974321374,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"7",1963,700461.482552808,250728.755028351,1150194.21007727,"Percentile","BernLogistic",FALSE,FALSE
"8",1964,609727.184636415,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"9",1965,697885.973211054,309511.775983139,1086260.17043897,"Percentile","BernLogistic",FALSE,FALSE
"10",1966,609516.82031246,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"11",1967,609514.779630174,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"12",1968,609167.000568744,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"13",1969,608883.228769621,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"14",1970,590630.575124648,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"15",1971,590630.572730599,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"16",1972,1033175.59552354,423284.960097353,1643066.23094972,"Percentile","BernLogistic",FALSE,FALSE
"17",1973,932668.440816787,538096.688043246,1327240.19359033,"Percentile","BernLogistic",FALSE,FALSE
"18",1974,942748.330295969,547344.33507911,1338152.32551283,"Percentile","BernLogistic",FALSE,FALSE
"19",1975,938050.833364268,554299.962448049,1321801.70428049,"Percentile","BernLogistic",FALSE,FALSE
