"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,3009282.16424655,-22042028.8127736,28060593.1412668,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,1081583.33629252,-1024966.34557745,3188133.01816249,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,3954065.98808872,-30042517.1327212,37950649.1088987,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,2221801.71793311,-5153328.81880498,9596932.2546712,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,5996096.05027163,-51625471.4509545,63617663.5514977,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,1667372.41477721,-1267784.74300524,4602529.57255965,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,1217979.9025086,180349.936345571,2255609.86867162,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,1123764.3506586,369238.725044137,1878289.97627306,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,1460445.74101252,195563.644450688,2725327.83757435,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,2579096.09815667,-2767499.20624135,7925691.40255469,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,1983242.31862054,-821101.585346758,4787586.22258784,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,4315673.66761824,-13333712.4474054,21965059.7826419,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,2970817.6165865,-4280967.15030263,10222602.3834756,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,2638829.90944843,-2871399.28209388,8149059.10099074,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,3008300.00804816,-4271415.30041018,10288015.3165065,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,2259339.47108278,-1433868.00897675,5952546.95114231,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,2349816.32810817,-1308146.13293139,6007778.78914773,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,2128079.58595086,-654132.983389884,4910292.15529161,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,1778795.46444928,208334.046267866,3349256.8826307,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,1527191.14121053,552459.339999341,2501922.94242172,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,1946488.47851894,343305.277184916,3549671.67985296,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,1691204.78670841,651738.064896817,2730671.50852001,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,1542369.01221592,742231.651350714,2342506.37308112,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,1459621.87675194,768195.372396932,2151048.38110695,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,1400959.53041042,811745.677131914,1990173.38368892,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,1336298.27196389,821802.392383844,1850794.15154394,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,1428144.56788247,849844.130534638,2006445.00523031,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,1483190.72110184,868513.392745946,2097868.04945773,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,1390904.86660953,900912.48401415,1880897.24920492,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,1428995.82375949,899751.989329171,1958239.6581898,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,1421791.47333827,905936.913023078,1937646.03365346,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,1387287.03087787,901830.508109286,1872743.55364646,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,1358524.13572811,912260.598075074,1804787.67338115,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,1442628.41679405,913460.178547739,1971796.65504037,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,1392034.60275892,918960.190081524,1865109.01543633,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,1343286.35306923,923121.893643531,1763450.81249493,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,1548162.59092658,974328.751423757,2121996.4304294,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,2362979.22389846,881072.225613624,3844886.22218329,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,2588862.43460517,951444.988073471,4226279.88113687,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,2755883.95332314,932141.398396929,4579626.50824936,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,2815860.32287496,1012108.72578322,4619611.9199667,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,2835752.35700103,1006848.97023934,4664655.74376273,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,2967004.12452148,987508.636728838,4946499.61231413,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,3007908.08088728,984431.291441087,5031384.87033347,"Percentile","BinLogistic",FALSE,FALSE
"45",2011,3071128.98302525,1013018.99239456,5129238.97365594,"Percentile","BinLogistic",FALSE,FALSE
"46",2012,3066217.68400914,1053244.32156557,5079191.04645271,"Percentile","BinLogistic",FALSE,FALSE
"47",2013,3445603.15310854,912635.776350459,5978570.52986662,"Percentile","BinLogistic",FALSE,FALSE
"48",2014,4124968.770804,444900.332145787,7805037.20946221,"Percentile","BinLogistic",FALSE,FALSE
"49",2015,4461926.90119568,319177.745438896,8604676.05695246,"Percentile","BinLogistic",FALSE,FALSE
"50",2016,4314675.76801896,640044.512900271,7989307.02313764,"Percentile","BinLogistic",FALSE,FALSE
"51",2017,4710568.32656965,341558.60173848,9079578.05140083,"Percentile","BinLogistic",FALSE,FALSE
"52",2018,5819277.88542666,-1158544.5563427,12797100.327196,"Percentile","BinLogistic",FALSE,FALSE
