"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,315275.481488909,283828.356127788,346722.606850029,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,311811.88502119,283838.166475935,339785.603566444,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,382024.122122934,339656.666019162,424391.578226706,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,311231.902532483,276343.017595031,346120.787469934,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,337561.703110884,295941.92402557,379181.482196197,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,335706.215792509,295344.217457341,376068.214127678,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,335289.692091394,295279.875483771,375299.508699016,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,335882.288431263,292591.61761573,379172.959246795,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,372940.770737576,324547.898109614,421333.643365539,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,368630.622848578,320886.750893116,416374.494804039,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,492899.099693318,448922.551902114,536875.647484523,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,502254.027115242,460078.761795543,544429.29243494,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,379310.795050069,336087.176685871,422534.413414268,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,377001.662917536,332952.084751063,421051.241084008,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,373853.39357972,330539.752632699,417167.034526742,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,370990.53574616,328502.601706569,413478.469785751,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,394822.353114876,352137.30801238,437507.398217372,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,393139.420247028,351046.588554289,435232.251939767,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,392626.95585742,350763.765386156,434490.146328683,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,392290.162916137,349170.54897793,435409.776854343,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,416865.385005655,371595.098084415,462135.671926896,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,416326.010247691,371293.343076465,461358.677418916,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,418089.684953294,373204.455381466,462974.914525123,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,419838.207388325,375375.278649816,464301.136126835,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,439641.666098223,395117.150699262,484166.181497183,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,437020.619583374,392482.463210952,481558.775955796,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,436420.694693159,391594.718199311,481246.671187007,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,435622.484041998,391051.119363419,480193.848720577,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,451506.183604192,406527.437044347,496484.930164038,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,448036.040759466,403810.724802952,492261.35671598,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,444023.47349636,400691.139185834,487355.807806885,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,440311.194634994,397605.286898664,483017.102371325,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,454861.928046551,413073.73169204,496650.124401061,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,450461.605983789,409269.99519289,491653.216774689,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,448263.314864215,407816.425811953,488710.203916477,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,447014.63409264,406648.923400936,487380.344784344,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,464237.997902586,422666.018740997,505809.977064176,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,465223.47784192,420750.54187625,509696.413807589,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,465587.542715243,420328.689316026,510846.396114461,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,465871.06466458,419588.878558943,512153.250770216,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,485221.525180448,437900.433360739,532542.617000156,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,482511.061047333,436720.604685423,528301.517409242,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,481659.45943943,435930.035777706,527388.883101154,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,481488.588395013,434897.263365123,528079.913424902,"Percentile","BinLogistic",FALSE,FALSE
