"","Mod","CU_ID","CU_Name","est_sigma","est_Smsy","est_Sgen","est_A","est_B","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_HierRicker_SurvCap",0,"Middle_Fraser",0.549005767953281,4.74079266573655,2809.27788062517,2.04455473363552,6.83104845279917e-08,NA,NA,2015,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"2","SR_HierRicker_SurvCap",1,"Fraser_Canyon",0.668580977398261,1.490604923972,619.83259044844,2.90809709276088,3.06552229813624e-07,NA,NA,2015,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"3","SR_HierRicker_SurvCap",2,"Lower_Thompson",0.711303914261845,4.69499036499139,2429.00336722323,2.3514056676592,8.06908102216788e-08,NA,NA,2015,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"4","SR_HierRicker_SurvCap",3,"North_Thompson",0.560219534323231,8.71975222544952,4344.33298240813,2.44143388120526,4.50856395860594e-08,NA,NA,2015,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"5","SR_HierRicker_SurvCap",4,"South_Thompson",0.664468099925555,6.53734700611603,3818.2847242847,2.07606221166172,5.04789083820898e-08,NA,NA,2015,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"6","SR_HierRicker_SurvCap",0,"Middle_Fraser",0.53044908428316,4.72617602307503,2809.72690790458,2.0375093832496,6.8226938649526e-08,NA,NA,2016,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"7","SR_HierRicker_SurvCap",1,"Fraser_Canyon",0.652609516704485,1.6580424353586,621.056171250274,3.20857059340188,2.96034336967141e-07,NA,NA,2016,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"8","SR_HierRicker_SurvCap",2,"Lower_Thompson",0.689563072810291,4.63947518493564,2413.54520972427,2.33843525469905,8.11990534998712e-08,NA,NA,2016,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"9","SR_HierRicker_SurvCap",3,"North_Thompson",0.55840106628476,8.62572359099935,4090.04490467429,2.56314586683996,4.76871143540526e-08,NA,NA,2016,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"10","SR_HierRicker_SurvCap",4,"South_Thompson",0.642791231459447,6.54670578581965,3885.9276404963,2.04091593557434,4.93571946735982e-08,NA,NA,2016,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"11","SR_HierRicker_SurvCap",0,"Middle_Fraser",0.530448838278948,4.72616012587507,2809.71397856194,2.03751213165754,6.82272834174823e-08,NA,NA,2017,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"12","SR_HierRicker_SurvCap",1,"Fraser_Canyon",0.652609480823733,1.65804223054527,621.055386839687,3.20857265245278,2.96034504116473e-07,NA,NA,2017,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"13","SR_HierRicker_SurvCap",2,"Lower_Thompson",0.689562644323406,4.63946650799909,2413.53689547276,2.3384388367326,8.11993321344715e-08,NA,NA,2017,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"14","SR_HierRicker_SurvCap",3,"North_Thompson",0.558400277299233,8.62570448587172,4090.02757970435,2.5631509800455,4.76873056724821e-08,NA,NA,2017,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"15","SR_HierRicker_SurvCap",4,"South_Thompson",0.642791052381378,6.54669268808271,3885.91583977621,2.04091827894937,4.93573642156012e-08,NA,NA,2017,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"16","SR_HierRicker_SurvCap",0,"Middle_Fraser",0.530448853677182,4.72616362279774,2809.71725549898,2.03751148286421,6.82272057235119e-08,NA,NA,2018,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"17","SR_HierRicker_SurvCap",1,"Fraser_Canyon",0.652609522175545,1.65804234462127,621.055630267497,3.20857192722908,2.96034437756549e-07,NA,NA,2018,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"18","SR_HierRicker_SurvCap",2,"Lower_Thompson",0.689562813539847,4.63946996939118,2413.54005488833,2.33843761860185,8.11992284426229e-08,NA,NA,2018,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"19","SR_HierRicker_SurvCap",3,"North_Thompson",0.558400366221173,8.62570684691955,4090.02982391654,2.56315022212961,4.76872799169597e-08,NA,NA,2018,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
"20","SR_HierRicker_SurvCap",4,"South_Thompson",0.642791204685724,6.54670279886138,3885.92482019868,2.04091663918852,4.93572384496053e-08,NA,NA,2018,"SR_HierRicker_SurvCap","BernLogistic",FALSE,TRUE
