"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1975,462266.051571565,285383.755751268,639148.347391862,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"2",1976,616695.238168151,427649.016079377,805741.460256925,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"3",1977,663852.132647054,463632.855000975,864071.410293133,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"4",1978,655628.38426695,481224.263799797,830032.504734102,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"5",1979,638691.898848992,478052.866362922,799330.931335062,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"6",1980,633293.331514705,480400.97050715,786185.692522259,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"7",1981,718275.192260529,539815.214517095,896735.170003963,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"8",1982,768281.643747255,582613.275529359,953950.011965151,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"9",1983,773732.440186984,591116.433676259,956348.446697709,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"10",1984,757682.091347355,580606.658848044,934757.523846667,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"11",1985,954256.87211539,681803.429240089,1226710.31499069,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"12",1986,994735.703347742,734756.808950579,1254714.5977449,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"13",1987,979819.199148884,741122.543251366,1218515.8550464,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"14",1988,939266.793565794,745165.914337196,1133367.67279439,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"15",1989,1004497.53493094,732760.601193486,1276234.46866839,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"16",1990,1084400.05776159,795419.664032777,1373380.4514904,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"17",1991,1074490.84918708,797738.276844051,1351243.4215301,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"18",1992,1156434.82428683,867998.436655131,1444871.21191853,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"19",1993,1296021.43676154,902984.307900868,1689058.56562221,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"20",1994,1350547.60114434,906469.829134388,1794625.37315428,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"21",1995,1376008.07897246,901397.58150719,1850618.57643773,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"22",1996,1327312.6252837,876588.291576764,1778036.95899064,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"23",1997,1336374.0134795,886823.608639563,1785924.41831944,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"24",1998,1290497.76582571,892938.161335155,1688057.37031626,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"25",1999,1256033.13514801,906986.192567786,1605080.07772823,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"26",2000,1233937.00519907,908198.979504991,1559675.03089315,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"27",2001,1379280.5114375,973430.562512419,1785130.46036257,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"28",2002,1486852.20799592,1005204.22343364,1968500.19255821,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"29",2003,1524071.76959997,1000962.93329054,2047180.6059094,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"30",2004,2247270.4251374,967987.87178786,3526552.97848695,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"31",2005,1993552.01523464,1106924.90640478,2880179.1240645,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"32",2006,2088729.60091671,1078463.39153337,3098995.81030004,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"33",2007,2200717.72943977,1141598.39664568,3259837.06223386,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"34",2008,1979844.88985781,1197847.5178481,2761842.26186751,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"35",2009,2069362.40046419,1212932.85013023,2925791.95079816,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"36",2010,2115184.59042469,1199517.66877173,3030851.51207765,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
