"","Mod","CU_ID","CU_Name","est_B","est_sigma","est_Smsy","est_Sgen","est_A","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000833413172522509,0.724656825717428,6533.50491285415,2047.67571468626,3.78442670563656,399.610811781748,3695.74061759078,1975,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"2","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000175138740497307,0.73654185901459,9311.75502006472,7557.33381143424,1.4065185778572,536.17097198674,14578.4966508817,1975,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"3","SR_IndivRicker_NoSurv",2,"Upper Knight",0.0000977545089862803,1.96205832858136,5726.15567372108,1700.83839990939,3.97564574375215,-878.702423150162,4280.37922296894,1975,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"4","SR_IndivRicker_NoSurv",3,"Loughborough",0.0000188240874577791,1.11377425469435,29804.6942244689,8812.23191042216,3.99245853246366,-1201.78936379626,18826.2531846406,1975,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"5","SR_IndivRicker_NoSurv",4,"Bute Inlet",0.0000616717324919506,1.13878016033472,8830.34321411474,2766.84043650929,3.78529341564491,-3405.78727038942,8939.468143408,1975,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"6","SR_IndivRicker_NoSurv",5,"Georgia Strait",0.0000022238003402397,0.786444750187869,178795.354420123,88016.6477344093,2.47056619981604,-74761.7094083444,250795.004877163,1975,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"7","SR_IndivRicker_NoSurv",6,"Howe Sound-Burrard Inlet",0.0000048711382002484,1.11958496403084,86483.0857377617,39887.0587590315,2.63317970739608,-42756.1687794502,122530.286297513,1975,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"8","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000820078956978999,0.715948431937012,6720.78248797504,2058.00726855829,3.86607530134243,399.991282423727,3716.02325469284,1976,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"9","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000168698008941362,0.720232321121574,8088.60028757388,6839.21318856809,1.3273176722858,-1861.19399109438,15539.6203682306,1976,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"10","SR_IndivRicker_NoSurv",2,"Upper Knight",0.0000816594653495138,1.9464607594569,6447.59952156751,2149.1678552892,3.57557784676239,-958.657199495914,5256.99291007431,1976,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"11","SR_IndivRicker_NoSurv",3,"Loughborough",0.0000195564113498128,1.08300372332627,28633.6904083228,8498.54445879711,3.97843952862335,-603.808894893684,17600.8978124879,1976,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
