"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,842251.214327123,-520527.892273469,2205030.32092771,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,672366.69555987,34166.7505804015,1310566.64053934,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,1651352.08508202,-5982471.03427674,9285175.20444078,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,779815.174707005,119918.938795571,1439711.41061844,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,1337517.62441999,-1723388.28830535,4398423.53714534,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,757690.57122877,320148.263938914,1195232.87851863,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,774367.348013259,433608.872824419,1115125.8232021,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,731816.120825658,490070.119596862,973562.122054454,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,1068264.1873425,326593.266148545,1809935.10853646,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,1265428.28716192,-92201.2538204179,2623057.82814426,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,998079.100070015,410497.12429016,1585661.07584987,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,1273858.14327729,-118444.407201808,2666160.69375639,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,1185262.57279325,181078.438801173,2189446.70678532,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,1243945.1103881,74898.2707474262,2412991.95002876,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,1244141.85992711,180782.613029969,2307501.10682426,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,1066605.45414492,433412.375298691,1699798.53299115,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,1270734.36103076,301970.489961546,2239498.23209998,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,1332918.2092022,235557.20459542,2430279.21380899,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,1286570.85746612,452537.697252261,2120604.01767997,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,1174571.86030759,600499.075251237,1748644.64536394,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,1479351.35229949,445098.745964412,2513603.95863457,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,1306067.18263732,651131.916207812,1961002.44906683,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,1305518.29046729,682981.973208463,1928054.60772611,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,1204150.67880462,716138.344744961,1692163.01286428,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,1225110.35562044,740968.447632944,1709252.26360794,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,1142331.80517064,755745.363774924,1528918.24656636,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,1202979.48684693,778205.655060367,1627753.3186335,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,1270585.01944227,770773.09238236,1770396.94650218,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,1245522.39478,815324.780750781,1675720.00880921,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,1328439.34788176,775275.074029438,1881603.62173407,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,1338557.08548,785570.076457523,1891544.09450247,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,1332061.02149826,769951.582701731,1894170.46029479,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,1296247.15501256,806857.626002356,1785636.68402276,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,1282395.95528558,800146.340860012,1764645.56971114,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,1287706.78652335,806389.301995733,1769024.27105096,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,1270969.38981885,804750.869403847,1737187.91023386,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,1381910.71814474,823218.524567386,1940602.9117221,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,1992250.86558937,516434.309970356,3468067.42120838,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,1980976.092616,692318.094785581,3269634.09044642,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,2253195.80103028,436504.012066441,4069887.58999411,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,2335356.12058948,456559.628566489,4214152.61261247,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,2406040.65672312,331503.799844702,4480577.51360153,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,2432014.46316521,363333.043035714,4500695.88329471,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,2456118.6472116,308792.709659514,4603444.58476369,"Percentile","BinLogistic",FALSE,FALSE
"45",2011,2514137.46931616,320964.436451819,4707310.50218049,"Percentile","BinLogistic",FALSE,FALSE
"46",2012,2387435.43031786,483364.464069932,4291506.39656579,"Percentile","BinLogistic",FALSE,FALSE
"47",2013,2498733.85412553,452481.594579084,4544986.11367198,"Percentile","BinLogistic",FALSE,FALSE
"48",2014,2715597.97144716,229003.448967433,5202192.49392689,"Percentile","BinLogistic",FALSE,FALSE
"49",2015,2678514.28968244,455860.310432912,4901168.26893196,"Percentile","BinLogistic",FALSE,FALSE
"50",2016,2585339.65154394,631151.625865367,4539527.67722252,"Percentile","BinLogistic",FALSE,FALSE
"51",2017,3210216.21528369,-121134.774313398,6541567.20488077,"Percentile","BinLogistic",FALSE,FALSE
"52",2018,3397340.83795525,-473369.419277917,7268051.09518842,"Percentile","BinLogistic",FALSE,FALSE
