"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1975,321782.568659725,181171.106598441,462394.030721009,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"2",1976,488785.356078462,367725.725481945,609844.986674979,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"3",1977,522968.666117387,393789.026430427,652148.305804347,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"4",1978,528083.417088365,411170.937534583,644995.896642147,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"5",1979,522007.014521612,412877.551502924,631136.4775403,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"6",1980,518654.097140591,414004.578848371,623303.615432811,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"7",1981,577543.115218872,456194.023188538,698892.207249207,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"8",1982,617179.41778873,489767.661439782,744591.174137679,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"9",1983,621061.813890262,496197.65477094,745925.973009584,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"10",1984,603196.973982204,483073.527836786,723320.420127621,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"11",1985,728756.426203667,553121.28987457,904391.562532764,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"12",1986,773671.933046577,600731.450538849,946612.415554305,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"13",1987,769769.025420477,609043.149748499,930494.901092456,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"14",1988,757871.023204709,621721.629521228,894020.41688819,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"15",1989,763197.824936572,588766.977268863,937628.672604282,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"16",1990,831911.81565172,643934.736394195,1019888.89490925,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"17",1991,826560.80092778,646343.278900806,1006778.32295475,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"18",1992,899779.912070653,707967.697812438,1091592.12632887,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"19",1993,974447.377624977,725805.076094957,1223089.679155,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"20",1994,996197.254220695,723604.198154533,1268790.31028686,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"21",1995,1006314.11253797,719019.716110035,1293608.50896591,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"22",1996,965381.362187773,696118.659872401,1234644.06450315,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"23",1997,974694.525000546,705681.48141849,1243707.5685826,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"24",1998,951012.86765294,710122.627755672,1191903.10755021,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"25",1999,945195.50825562,726142.678998389,1164248.33751285,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"26",2000,937287.915359567,730184.727378815,1144391.10334032,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"27",2001,1034396.32801187,779036.850733269,1289755.80529048,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"28",2002,1094097.45223997,797626.322116558,1390568.58236338,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"29",2003,1097505.60602684,785585.585332623,1409425.62672106,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"30",2004,1514234.74938591,787616.781215086,2240852.71755674,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"31",2005,1400791.25240754,873919.492227547,1927663.01258753,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"32",2006,1449465.28660508,856601.095740456,2042329.4774697,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"33",2007,1545230.22882595,908866.94617069,2181593.51148121,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"34",2008,1426188.52563285,945433.227838874,1906943.82342683,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"35",2009,1478767.19738294,956541.167355524,2000993.22741035,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"36",2010,1500776.48500719,946742.254814552,2054810.71519983,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
