"","Mod","CU_ID","CU_Name","est_B","est_sigma","est_Smsy","est_Sgen","est_A","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000375947749487079,0.868418645316001,0.717648377186149,99.2309576508938,7.25906093402695,-180.032790701622,378.49470600341,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"2","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000331311167911078,0.53058623219328,0.494124995446629,153.28420265041,3.24005615948318,-459.332147531574,765.900552832393,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"3","SR_IndivRicker_NoSurv",2,"Upper Knight",0.0000266993888721967,1.15751789410437,-0.313888971746728,1,0.556059268801785,-147.105890267734,149.105890267734,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"4","SR_IndivRicker_NoSurv",3,"Loughborough",0.0000186130183948522,1.25233626879719,0.563671249603962,140.330743728581,4.0270357310503,-355.58398392007,636.245471377232,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"5","SR_IndivRicker_NoSurv",4,"Bute Inlet",0.0000902168429190844,0.806958571024434,0.523356182692786,149.835015481991,3.54076202067682,-422.163155295538,721.833186259521,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"6","SR_IndivRicker_NoSurv",5,"Georgia Strait",0.00000524934333115248,0.680835537904286,0.575763515007999,137.429147631304,4.19220876513497,-335.325933278506,610.184228541114,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"7","SR_IndivRicker_NoSurv",6,"Howe Sound-Burrard Inlet",0.00000920447407622305,1.11243612298929,0.457197672037455,157.316958687037,2.91015904481229,-519.609819845881,834.243737219955,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"8","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.000038285537023948,0.919752878091433,0.695744092311362,105.998364242049,6.59050661835339,-201.385646649388,413.382375133486,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"9","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000251918410009867,0.674212043367016,0.318497526780924,158.473032212538,2.01768925923245,-821.766271313021,1138.7123357381,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"10","SR_IndivRicker_NoSurv",2,"Upper Knight",0.0000385306997183685,1.18652190271395,-0.127359591181676,1,0.780954925435477,-194.38154276621,196.38154276621,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"11","SR_IndivRicker_NoSurv",3,"Loughborough",0.0000211409838547869,1.2068063272563,0.567471380113797,139.580240526849,4.0778837363248,-350.2547625379,629.415243591598,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"12","SR_IndivRicker_NoSurv",4,"Bute Inlet",0.0000897107750235256,0.773303746552374,0.505443157448229,152.86607982178,3.35193014541718,-450.499047854933,756.231207498492,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"13","SR_IndivRicker_NoSurv",5,"Georgia Strait",0.00000508341201803362,0.683064140925069,0.542471197505484,144.38394130286,3.75987847917574,-380.966141738796,669.734024344516,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"14","SR_IndivRicker_NoSurv",6,"Howe Sound-Burrard Inlet",0.00000906725166450062,1.04552094822646,0.444311658930417,158.563528199441,2.8062788089929,-542.694591317534,859.821647716416,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"15","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000383878663809164,0.879580640476352,0.706202173143936,102.799661021036,6.89685551379334,-190.453574175069,396.052896217141,1972,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"16","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000206714862319481,0.657899873033021,0.257932574421749,148.356447653951,1.74411583828047,-985.763244097756,1282.47613940566,1972,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"17","SR_IndivRicker_NoSurv",2,"Upper Knight",0.0000645689412705106,1.60999122671351,0.23624130277684,143.728458094866,1.65821991060768,-1073.53600996369,1360.99292615342,1972,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
