"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,369418.286107846,306446.013587604,432390.558628088,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,355715.651463725,315353.970907236,396077.332020214,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,413495.663016152,274454.09609413,552537.229938174,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,391621.403745774,309751.13492412,473491.672567428,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,512867.701953242,234578.674674831,791156.729231654,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,458905.700939949,327905.742147381,589905.659732516,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,441458.60607021,347389.86726434,535527.344876079,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,451525.940770699,334242.289209041,568809.592332357,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,631676.424637954,254984.380743596,1008368.46853231,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,622260.179210058,211249.347312237,1033271.01110788,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,569381.346421829,267570.729429502,871191.963414156,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,524878.482446963,311582.522053956,738174.442839971,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,609713.238387146,301052.213363397,918374.263410895,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,685719.030857681,20450.2539602426,1350987.80775512,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,622159.807740895,186161.229466447,1058158.38601534,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,557985.606240683,318425.000652532,797546.211828835,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,649966.994590683,390376.692817769,909557.296363598,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,608197.236351743,432033.94491048,784360.527793005,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,585478.670393191,448758.868354047,722198.472432335,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,594250.673304205,440678.17947458,747823.16713383,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,693380.592842139,473355.750663141,913405.435021137,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,663333.913866963,492883.104199884,833784.723534042,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,672007.361381373,490782.432515237,853232.290247509,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,666993.722720327,493578.354527671,840409.090912984,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,733700.478511721,524602.715571549,942798.241451894,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,730589.542390883,512949.970605009,948229.114176756,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,715781.839831098,518932.592033721,912631.087628475,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,691006.405493023,528822.141919123,853190.669066924,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,735735.665635689,562403.239122976,909068.092148403,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,713920.374019518,559511.286138887,868329.461900149,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,689669.404409767,554738.44124014,824600.367579394,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,674877.680103543,547473.083453082,802282.276754005,"Percentile","BinLogistic",FALSE,FALSE
