"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,352546.405806451,302486.11191918,402606.699693721,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,342626.694698468,308529.003040102,376724.386356834,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,367608.500509377,266296.075670057,468920.925348697,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,358003.115339309,285862.476928064,430143.753750554,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,437056.763164833,261999.922292603,612113.604037063,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,406678.49884888,305884.288393903,507472.709303858,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,398061.885213611,316678.080736753,479445.68969047,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,392837.864662848,285544.80280467,500130.926521026,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,507240.245073117,275085.266444609,739395.223701625,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,477735.433210493,237849.29847451,717621.567946476,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,438884.216632884,232844.76649136,644923.666774408,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,413396.273433965,233000.16926531,593792.37760262,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,486992.575024987,298522.297012021,675462.853037952,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,468817.532277794,156231.655601622,781403.408953965,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,432923.905513606,150469.983568238,715377.827458974,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,419914.811895888,206793.037831598,633036.585960177,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,530005.967417038,360394.671457927,699617.263376148,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,509540.19694544,377117.907683714,641962.486207166,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,499625.348408995,386007.102046965,613243.594771024,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,493574.293919643,362052.702127644,625095.885711642,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,569652.094505975,410495.881615203,728808.307396748,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,555148.833884873,419843.2650446,690454.402725147,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,555336.91043411,412764.636409324,697909.184458896,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,551792.076474984,413475.343175661,690108.809774307,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,611032.482104931,460279.491715564,761785.472494299,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,598986.885993158,443489.694941733,754484.077044583,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,586963.143126056,439375.257768101,734551.028484011,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,575041.371341486,444050.901636349,706031.841046623,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,618637.825163068,486109.04652362,751166.603802517,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,603180.067204425,480781.262952024,725578.871456827,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,587448.91857424,476088.914382688,698808.922765791,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,574656.995978295,466750.102044289,682563.889912302,"Percentile","BinLogistic",FALSE,FALSE
