"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1970,279103.75975246,201105.739321959,357101.78018296,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"2",1971,208203.135042776,135454.620876685,280951.649208866,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"3",1972,287577.818442156,226811.502894633,348344.13398968,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"4",1973,216057.453727591,131965.567474284,300149.339980898,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"5",1974,216057.036308932,131963.769400147,300150.303217717,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"6",1975,283734.079089019,227312.956348805,340155.201829234,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"7",1976,397254.417757914,336027.283679195,458481.551836633,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"8",1977,384159.224075363,323347.166540849,444971.281609876,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"9",1978,408164.781982873,347040.942908748,469288.621056998,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"10",1979,404375.495053699,345850.587467634,462900.402639763,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"11",1980,404356.031670939,345861.07978921,462850.983552667,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"12",1981,404107.627454271,345888.847481374,462326.407427168,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"13",1982,404072.386261358,345903.844320491,462240.928202225,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"14",1983,403380.706986322,345848.746782987,460912.667189658,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"15",1984,376398.881811047,320816.683493737,431981.080128357,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"16",1985,392734.899797471,335657.215811745,449812.583783198,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"17",1986,426811.969103429,367677.390299166,485946.547907692,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"18",1987,426976.292063425,369157.741793198,484794.842333653,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"19",1988,451379.795455409,392126.610536024,510632.980374795,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"20",1989,392374.391353774,338084.702072255,446664.080635293,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
