"","Estimate","Std..Error","Param","Mod","CU_ID","CU_Name"
"345",10.6608882581557,2.93996531837455,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"346",10.6434993283721,2.95833307922521,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"347",10.6258621544877,2.97657030727864,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"348",10.6079808616757,2.99467613273015,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"349",10.5898595308532,3.01264971959795,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"350",10.5715021990907,3.03049026503116,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"351",10.5529128600167,3.04819699863496,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"352",10.5340954642195,3.06576918181232,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"353",10.5150539196457,3.08320610712166,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"354",10.4957920919949,3.10050709764986,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"355",10.4763138051111,3.11767150640009,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"356",10.4566228413708,3.13469871569398,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"357",10.4367229420682,3.15158813658747,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"358",10.4166178077962,3.16833920830005,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"359",10.3963110988248,3.18495139765686,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"360",10.3758064354762,3.20142419854323,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"361",10.3551073984963,3.21775713137112,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"362",10.3342175294236,3.23394974255736,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"363",10.3131403309543,3.25000160401297,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"364",10.2918792673045,3.26591231264348,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"365",10.2704377645699,3.2816814898597,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"366",10.248819211081,3.29730878109877,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"367",10.2270269577569,3.31279385535505,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"368",10.2050643184546,3.32813640472067,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"369",10.1829345703164,3.34333614393527,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"370",10.1606409541135,3.35839280994494,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"371",10.1381866745871,3.37330616146975,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"372",10.1155749007866,3.38807597857994,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"373",10.0928087664044,3.40270206228025,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"374",10.0698913701085,3.41718423410243,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"375",10.0468257758712,3.43152233570541,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"376",10.0236150132966,3.44571622848318,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"377",10.0002620779433,3.45976579318005,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"378",9.97676993164593,3.47367092951304,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"379",9.95314150283295,3.48743155580137,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"380",9.92937968684212,3.50104760860268,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"381",9.90548734623313,3.51451904235598,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"382",9.88146731109743,3.52784582903101,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"383",9.85732237936559,3.54102795778399,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"384",9.83305531711174,3.55406543461945,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"385",9.8086688588556,3.56695828205813,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"386",9.78416570786168,3.5797065388107,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"387",9.75954853643612,3.59231025945728,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"388",9.73481998622067,3.60476951413242,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"389",9.70998266848441,3.61708438821568,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"390",9.68503916441266,3.62925498202745,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"391",9.65999202539357,3.64128141053,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"392",9.63484377330216,3.65316380303367,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"393",9.60959690078188,3.66490230290797,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"394",9.58425387152366,3.67649706729761,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"395",9.55881712054265,3.68794826684329,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"396",9.53328905445244,3.6992560854071,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"397",9.50767205173697,3.71042071980256,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"398",9.48196846302,3.72144237952911,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"399",9.45618061133225,3.73232128651091,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"400",9.43031079237625,3.74305767484003,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"401",9.4043612747888,3.75365179052377,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"402",9.3783343004012,3.76410389123613,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"403",9.35223208449717,3.77441424607327,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"404",9.32605681606855,3.78458313531301,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"405",9.29981065806865,3.79461085017808,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"406",9.27349574766358,3.80449769260334,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"407",9.24711419648116,3.81424397500654,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"408",9.22066809085785,3.82385002006292,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"409",9.19415949208332,3.83331616048324,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"410",9.16759043664304,3.84264273879549,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"411",9.14096293645859,3.85183010712993,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"412",9.11427897912607,3.8608786270076,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"413",9.08754052815214,3.86978866913214,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"414",9.06074952318822,3.87856061318492,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"415",9.03390788026251,3.88719484762329,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"416",9.00701749200998,3.89569176948216,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"417",8.98008022790037,3.9040517841785,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"418",8.95309793446421,3.91227530531904,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"419",8.92607243551667,3.92036275451087,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"420",8.89900553237971,3.92831456117508,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"421",8.87189900410204,3.93613116236319,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"422",8.84475460767728,3.94381300257656,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"423",8.81757407826007,3.95136053358846,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"424",8.7903591293804,3.95877421426904,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"425",8.76311145315597,3.96605451041291,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"426",8.73583272050268,3.97320189456943,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"427",8.70852458134323,3.98021684587562,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"428",8.68118866481399,3.98709984989164,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"429",8.65382657946986,3.99385139843883,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"430",8.6264399134875,4.00047198944028,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"431",8.59903023486656,4.00696212676375,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"432",8.57159909162935,4.01332232006715,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"433",8.5441480120185,4.01955308464632,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"434",8.51667850469309,4.0256549412852,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"435",8.48919205892285,4.03162841610826,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"436",8.46169014478076,4.03747404043531,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"437",8.43417421333384,4.04319235063838,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"438",8.40664569683237,4.04878388800105,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"439",8.37910600889727,4.05424919857971,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"440",8.35155654470594,4.05958883306712,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"441",8.32399868117633,4.06480334665801,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"442",8.29643377714953,4.06989329891684,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"443",8.26886317357049,4.07485925364747,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"444",8.24128819366741,4.079701778765,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"445",8.21371014312926,4.08442144616949,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"446",8.18613031028192,4.08901883162169,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"447",8.15854996626262,4.09349451462069,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
"448",8.13097036519286,4.09784907828351,"Rec_Preds","SR_HierRicker_SurvCap",0,"Middle_Fraser"
