"","Estimate","Std..Error","Param","Mod","CU_ID","CU_Name"
"1",2.5097243569574,0.227113671218626,"logA","SR_HierRicker_Surv",0,"Middle_Fraser"
"2",2.74491426662944,0.251455896124845,"logA","SR_HierRicker_Surv",1,"Fraser_Canyon"
"3",2.63301856716936,0.237621973325281,"logA","SR_HierRicker_Surv",2,"Lower_Thompson"
"4",2.72191143586954,0.21834256190255,"logA","SR_HierRicker_Surv",3,"North_Thompson"
"5",2.54894440251962,0.236761214845295,"logA","SR_HierRicker_Surv",4,"South_Thompson"
"6",0.00011979249315495,0.000339763342038591,"B","SR_HierRicker_Surv",0,"Middle_Fraser"
"7",0.000316453219324807,0.000240458399810829,"B","SR_HierRicker_Surv",1,"Fraser_Canyon"
"8",0.000122645884520189,0.000257141801957766,"B","SR_HierRicker_Surv",2,"Lower_Thompson"
"9",7.89062814476189e-05,0.000183234807217229,"B","SR_HierRicker_Surv",3,"North_Thompson"
"10",8.65535983333669e-05,0.000325505065529279,"B","SR_HierRicker_Surv",4,"South_Thompson"
"11",0.524675712332429,0.183402448105352,"sigma","SR_HierRicker_Surv",0,"Middle_Fraser"
"12",0.640298465561012,0.177848460103189,"sigma","SR_HierRicker_Surv",1,"Fraser_Canyon"
"13",0.634039864864519,0.178583213494583,"sigma","SR_HierRicker_Surv",2,"Lower_Thompson"
"14",0.46983817376832,0.179431001582325,"sigma","SR_HierRicker_Surv",3,"North_Thompson"
"15",0.620478494387511,0.181726573716372,"sigma","SR_HierRicker_Surv",4,"South_Thompson"
"16",-7.90495900667725,4.91614494160236,"B_0","SR_HierRicker_Surv",NA,NA
"17",0.513403323927654,0.30002696260913,"B_1","SR_HierRicker_Surv",NA,NA
"18",0.35553367726029,0.0423420726347125,"gamma","SR_HierRicker_Surv",NA,NA
"19",3642.35262639589,838.701228334275,"Smsy","SR_HierRicker_Surv",0,"Middle_Fraser"
"20",1761.74473271214,262.786220344412,"Smsy","SR_HierRicker_Surv",1,"Fraser_Canyon"
"21",3914.219665978,665.062008860266,"Smsy","SR_HierRicker_Surv",2,"Lower_Thompson"
"22",6455.57059704258,712.388948457035,"Smsy","SR_HierRicker_Surv",3,"North_Thompson"
"23",5187.75900537242,1161.18822948234,"Smsy","SR_HierRicker_Surv",4,"South_Thompson"
"24",1609.31175685896,664.508497574158,"Sgen","SR_HierRicker_Surv",0,"Middle_Fraser"
"25",527.494476151009,262.689637937078,"Sgen","SR_HierRicker_Surv",1,"Fraser_Canyon"
"26",1516.67131362519,546.698229528463,"Sgen","SR_HierRicker_Surv",2,"Lower_Thompson"
"27",2277.76030324063,619.334718240759,"Sgen","SR_HierRicker_Surv",3,"North_Thompson"
"28",2208.68536046823,863.50934623517,"Sgen","SR_HierRicker_Surv",4,"South_Thompson"
"29",8427.96217827102,1842.03011405857,"SRep","SR_HierRicker_Surv",0,"Middle_Fraser"
"30",4338.22964258416,603.892296243347,"SRep","SR_HierRicker_Surv",1,"Fraser_Canyon"
"31",9247.03211671089,1553.8961832164,"SRep","SR_HierRicker_Surv",2,"Lower_Thompson"
"32",15480.1463793515,1672.80677685833,"SRep","SR_HierRicker_Surv",3,"North_Thompson"
"33",12074.3049647386,2614.03781848709,"SRep","SR_HierRicker_Surv",4,"South_Thompson"
"34",15397.1714600569,2149.50193153973,"Agg_LRP","SR_HierRicker_Surv",NA,NA
"35",2.74452111226519,0.57573259177898,"A","SR_HierRicker_Surv",0,"Middle_Fraser"
"36",3.94656956319967,1.01867388569982,"A","SR_HierRicker_Surv",1,"Fraser_Canyon"
"37",3.10840717664383,0.729397722448615,"A","SR_HierRicker_Surv",2,"Lower_Thompson"
"38",3.3922071528135,0.651683695179488,"A","SR_HierRicker_Surv",3,"North_Thompson"
"39",2.84361048437075,0.657141071215538,"A","SR_HierRicker_Surv",4,"South_Thompson"
"40",2.61356388394951,0.499859137067079,"logMuA","SR_HierRicker_Surv",NA,NA
"41",0.317494433257717,0.433872441660461,"sigmaA","SR_HierRicker_Surv",NA,NA
