"","CU_Name","Year","Escape","SumRawEsc","EscAvg","GroupSum","Props","Present","PresentProps","inverse_prop","GroupCount","GroupEsc","ContrEsc","SiteEsc"
"28","1 - Southern Coastal Streams","1980",6604.95834797146,5675,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.00443199840286,1111089.80752732,1116014.15577971,8049.16241833879,6604.95834797146
"29","1 - Southern Coastal Streams","1981",15431.737030797,12860,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,922101.010468904,922101.010468904,6650.57944018011,15431.737030797
"30","1 - Southern Coastal Streams","1982",18737.7102071928,16120,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.00443199840286,1144872.32828854,1149946.40061899,8293.89600752822,18737.7102071928
"31","1 - Southern Coastal Streams","1983",10174.5408921275,8532,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,867442.248487832,867442.248487832,6256.35751163872,10174.5408921275
"32","1 - Southern Coastal Streams","1984",14949.4958494564,12338,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.00443199840286,1096471.73859735,1101331.29959159,7943.26349796109,14949.4958494564
"33","1 - Southern Coastal Streams","1985",12892.4365497637,11195,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1755825.71576726,1755825.71576726,12663.7518810257,12892.4365497637
"34","1 - Southern Coastal Streams","1986",3088.68983306178,2615,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1510419.08783803,1510419.08783803,10893.7762973745,3088.68983306178
"35","1 - Southern Coastal Streams","1987",4113.03056614109,3593,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,968050.064452907,968050.064452907,6981.9832996839,4113.03056614109
"36","1 - Southern Coastal Streams","1988",16826.4523455398,14100,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1177514.00566802,1177514.00566802,8492.7251436777,16826.4523455398
"37","1 - Southern Coastal Streams","1989",3252.5257168934,2650,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.00443199840286,491445.429418549,493623.514776823,3560.21993392544,3252.5257168934
"38","1 - Southern Coastal Streams","1990",1322.76036255161,200,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1067995.01628,1067995.01628,7702.82823340002,1322.76036255161
"39","1 - Southern Coastal Streams","1991",3751.27457475578,2424,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.00443199840286,990888.192755514,995279.807643217,7178.37563432712,3751.27457475578
"40","1 - Southern Coastal Streams","1992",1209.26579250582,618,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1423637.54017307,1423637.54017307,10267.8713583981,1209.26579250582
"41","1 - Southern Coastal Streams","1993",3852.83819610875,1923,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1551635.247109,1551635.247109,11191.0445340846,3852.83819610875
"42","1 - Southern Coastal Streams","1994",7056.41528774501,2238,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1411282.37196083,1411282.37196083,10178.760700499,7056.41528774501
"43","1 - Southern Coastal Streams","1995",2615.7075775906,1407,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,694817.345550759,694817.345550759,5011.31427092849,2615.7075775906
"44","1 - Southern Coastal Streams","1996",6818.04163040181,2630,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.00443199840286,639436.083107352,642270.062806413,4632.32121670857,6818.04163040181
"45","1 - Southern Coastal Streams","1997",278.170087714455,75,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,966952.804699591,966952.804699591,6974.06940188627,278.170087714455
"46","1 - Southern Coastal Streams","1998",5978.02336478049,2525,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1596216.9208507,1596216.9208507,11512.5862734701,5978.02336478049
"47","1 - Southern Coastal Streams","1999",237.560736347249,53,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,623977.186740068,623977.186740068,4500.38531805173,237.560736347249
"48","1 - Southern Coastal Streams","2000",1425.15626008076,452,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,561223.084230887,561223.084230887,4047.77639647351,1425.15626008076
"49","1 - Southern Coastal Streams","2001",1698.17276873765,816,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1649459.68663304,1649459.68663304,11896.5954432142,1698.17276873765
"50","1 - Southern Coastal Streams","2002",1860.38644288148,467,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1805883.28466057,1805883.28466057,13024.7880741624,1860.38644288148
"51","1 - Southern Coastal Streams","2003",625.688778342027,193,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1,1521635.27763018,1521635.27763018,10974.6721649442,625.688778342027
"52","1 - Southern Coastal Streams","2004",2692.98282173179,490,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.00443199840286,2249861.9598919,2259833.3445048,16298.8664024503,2692.98282173179
"53","1 - Southern Coastal Streams","2005",1340.68691793371,338,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,995360.27152331,1035656.27497643,7469.58766041176,1340.68691793371
"54","1 - Southern Coastal Streams","2006",5393.21577941589,1338,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,840517.409811459,874544.78001816,6307.5839495588,5393.21577941589
"55","1 - Southern Coastal Streams","2007",148.880734469643,27,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.00443199840286,1300033.52332974,1305795.2698288,9417.94345306241,148.880734469643
"56","1 - Southern Coastal Streams","2008",363.308768911301,144,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,976997.277495729,1016549.87648323,7331.78429662397,363.308768911301
"57","1 - Southern Coastal Streams","2009",909.900040996091,243,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,1275420.99928351,1327054.93572007,9571.27708492739,909.900040996091
"58","1 - Southern Coastal Streams","2010",590.886112482694,154,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,572808.839719026,595998.339685675,4298.590131985,590.886112482694
"59","1 - Southern Coastal Streams","2011",4683.39647684439,269,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,1199249.48462505,1247799.70584258,8999.65510819633,4683.39647684439
"60","1 - Southern Coastal Streams","2012",1272.67129885938,96,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,1890606.15414104,1967145.14639874,14187.8762933323,1272.67129885938
"61","1 - Southern Coastal Streams","2013",4893.78909398824,385,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,1905227.49249133,1982358.41263436,14297.6007535551,4893.78909398824
"62","1 - Southern Coastal Streams","2014",1699.28820820351,145,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,849374.463190793,883760.400906937,6374.0508746739,1699.28820820351
"63","1 - Southern Coastal Streams","2015",4664.25315079309,398,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,958481.08590784,997284.078404597,7192.83127613517,4664.25315079309
"64","1 - Southern Coastal Streams","2016",4983.79172325406,411,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,2540244.86993532,2643083.73037528,19063.0290134588,4983.79172325406
"65","1 - Southern Coastal Streams","2017",1139.84530896808,94,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,851149.675932267,885607.481072505,6387.37279194113,1139.84530896808
"66","1 - Southern Coastal Streams","2018",1756.03808885382,174,5626.42356099452,780102.079463108,0.00721241964239707,1,0.00721241964239707,1.04048383746666,676390.512439275,703773.396008854,5075.90906517075,1756.03808885382
"67","2 - North East Vancouver Island","1953",124581.426405169,111725,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,684477.987094516,684477.987094516,21399.0610856711,124581.426405169
"68","2 - North East Vancouver Island","1954",96125.7407582641,95125,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,836340.712153488,836340.712153488,26146.7955511254,96125.7407582641
"69","2 - North East Vancouver Island","1955",101405.163293862,98725,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,443412.813678345,443412.813678345,13862.5610537888,101405.163293862
"70","2 - North East Vancouver Island","1956",56109.1380352443,55525,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,384062.74428176,384062.74428176,12007.0802576168,56109.1380352443
"71","2 - North East Vancouver Island","1957",68139.5182786031,66400,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,848899.801875,848899.801875,26539.4345157061,68139.5182786031
"72","2 - North East Vancouver Island","1958",82856.7169328129,82625,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,918228.847225489,918228.847225489,28706.8913286912,82856.7169328129
"73","2 - North East Vancouver Island","1959",33646.4917871489,31425,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,776860.131635461,776860.131635461,24287.2345427146,33646.4917871489
"74","2 - North East Vancouver Island","1960",57090.5432169989,51970,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,472709.018691882,472709.018691882,14778.4579744833,57090.5432169989
"75","2 - North East Vancouver Island","1961",61443.579170653,59875,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,424697.536324068,424697.536324068,13277.4591646259,61443.579170653
"76","2 - North East Vancouver Island","1962",29135.973505751,26350,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,459426.841641979,459426.841641979,14363.2128922447,29135.973505751
"77","2 - North East Vancouver Island","1963",24087.7977415291,21275,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,446352.79967946,446352.79967946,13954.4748058964,24087.7977415291
"78","2 - North East Vancouver Island","1964",34587.7011231494,32175,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,518642.947392619,518642.947392619,16214.5055387656,34587.7011231494
"79","2 - North East Vancouver Island","1965",28551.5339879154,25800,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,219029.175574292,219029.175574292,6847.58136277545,28551.5339879154
"80","2 - North East Vancouver Island","1966",47569.9514930207,44200,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,575151.043559676,575151.043559676,17981.1367884377,47569.9514930207
"81","2 - North East Vancouver Island","1967",23236.1231447761,20375,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,474661.820740503,474661.820740503,14839.5090690613,23236.1231447761
"82","2 - North East Vancouver Island","1968",84394.4543970702,73050,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1060671.56000171,1060671.56000171,33160.1248429577,84394.4543970702
"83","2 - North East Vancouver Island","1969",15242.5662251477,13400,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,660305.597573245,660305.597573245,20643.3516988024,15242.5662251477
"84","2 - North East Vancouver Island","1970",26560.9301574874,25475,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,886112.196122204,886112.196122204,27702.8178715685,26560.9301574874
"85","2 - North East Vancouver Island","1971",10451.0189219878,9000,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,401814.753926276,401814.753926276,12562.0671906355,10451.0189219878
"86","2 - North East Vancouver Island","1972",30251.9051096195,27130,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1422930.13577149,1422930.13577149,44485.5341882775,30251.9051096195
"87","2 - North East Vancouver Island","1973",36624.8601562558,32500,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1272726.29290556,1272726.29290556,39789.6619040066,36624.8601562558
"88","2 - North East Vancouver Island","1974",10030.7692725323,8740,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,843691.440778131,843691.440778131,26376.6038047562,10030.7692725323
"89","2 - North East Vancouver Island","1975",11422.0008520152,9845,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,494659.487909846,494659.487909846,15464.7027340091,11422.0008520152
"90","2 - North East Vancouver Island","1976",8556.13016745093,7398,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,552338.915913709,552338.915913709,17267.9537172591,8556.13016745093
"91","2 - North East Vancouver Island","1977",18962.2435402823,16180,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,903752.287982923,903752.287982923,28254.3058819963,18962.2435402823
"92","2 - North East Vancouver Island","1978",21138.1855789063,17250,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1122072.69655225,1122072.69655225,35079.7288281087,21138.1855789063
"93","2 - North East Vancouver Island","1979",8905.84677251981,6700,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.00443199840286,490534.940809671,492708.990883885,15403.7237021148,8905.84677251981
"94","2 - North East Vancouver Island","1980",19007.267885698,14525,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.00443199840286,1111089.80752732,1116014.15577971,34890.3186695266,19007.267885698
"95","2 - North East Vancouver Island","1981",13640.6838910928,10000,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,922101.010468904,922101.010468904,28827.9480454035,13640.6838910928
"96","2 - North East Vancouver Island","1982",73267.205089745,55120,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.00443199840286,1144872.32828854,1149946.40061899,35951.1536324914,73267.205089745
"97","2 - North East Vancouver Island","1983",10186.1333862809,7950,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,867442.248487832,867442.248487832,27119.133140391,10186.1333862809
"98","2 - North East Vancouver Island","1984",49405.1285336909,38375,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.00443199840286,1096471.73859735,1101331.29959159,34431.2836933757,49405.1285336909
"99","2 - North East Vancouver Island","1985",85897.376607876,71040,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1755825.71576726,1755825.71576726,54892.9585113269,85897.376607876
"100","2 - North East Vancouver Island","1986",107702.780964078,91737,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1510419.08783803,1510419.08783803,47220.7301549737,107702.780964078
"101","2 - North East Vancouver Island","1987",19278.8680285109,15865,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,968050.064452907,968050.064452907,30264.4684764057,19278.8680285109
"102","2 - North East Vancouver Island","1988",124398.813994369,101810,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1177514.00566802,1177514.00566802,36813.0087623166,124398.813994369
"103","2 - North East Vancouver Island","1989",31184.0677282134,24592,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.00443199840286,491445.429418549,493623.514776823,15432.3147642355,31184.0677282134
"104","2 - North East Vancouver Island","1990",99385.9139620545,80290,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1067995.01628,1067995.01628,33389.0804722287,99385.9139620545
"105","2 - North East Vancouver Island","1991",95117.2652137753,75450,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.00443199840286,990888.192755514,995279.807643217,31115.760919498,95117.2652137753
"106","2 - North East Vancouver Island","1992",153171.40152007,120375,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1423637.54017307,1423637.54017307,44507.6500054214,153171.40152007
"107","2 - North East Vancouver Island","1993",70843.7614091786,55675,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1551635.247109,1551635.247109,48509.2845374163,70843.7614091786
"108","2 - North East Vancouver Island","1994",102151.225050904,84150,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1411282.37196083,1411282.37196083,44121.3863062487,102151.225050904
"109","2 - North East Vancouver Island","1995",70136.8454492338,60975,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,694817.345550759,694817.345550759,21722.3038595271,70136.8454492338
"110","2 - North East Vancouver Island","1996",5043.51828009482,4041,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.00443199840286,639436.083107352,642270.062806413,20079.5008263639,5043.51828009482
"111","2 - North East Vancouver Island","1997",76316.8095824258,72530,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,966952.804699591,966952.804699591,30230.1644828065,76316.8095824258
"112","2 - North East Vancouver Island","1998",173056.792080911,148205,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1596216.9208507,1596216.9208507,49903.0561088727,173056.792080911
"113","2 - North East Vancouver Island","1999",2839.47774377588,2200,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,623977.186740068,623977.186740068,19507.6046079947,2839.47774377588
"114","2 - North East Vancouver Island","2000",3351.17561135433,2580,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,561223.084230887,561223.084230887,17545.7024018029,3351.17561135433
"115","2 - North East Vancouver Island","2001",80698.8528289204,65855,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1649459.68663304,1649459.68663304,51567.6022576579,80698.8528289204
"116","2 - North East Vancouver Island","2002",209660.65704614,176413,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1805883.28466057,1805883.28466057,56457.9247991326,209660.65704614
"117","2 - North East Vancouver Island","2003",18648.3795505806,1501,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1,1521635.27763018,1521635.27763018,47571.3855961068,18648.3795505806
"118","2 - North East Vancouver Island","2004",1879.32348768506,1529,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.00443199840286,2249861.9598919,2259833.3445048,70649.9152555171,1879.32348768506
"119","2 - North East Vancouver Island","2005",55158.9492348802,45800,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,995360.27152331,1035656.27497643,32378.063735918,55158.9492348802
"120","2 - North East Vancouver Island","2006",54845.0850604394,44013,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,840517.409811459,874544.78001816,27341.1819263944,54845.0850604394
"121","2 - North East Vancouver Island","2007",12234.1995968724,849,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.00443199840286,1300033.52332974,1305795.2698288,40823.5082373633,12234.1995968724
"122","2 - North East Vancouver Island","2008",9111.56390070964,7312,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,976997.277495729,1016549.87648323,31780.7340975777,9111.56390070964
"123","2 - North East Vancouver Island","2009",3314.35432957184,2752,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,1275420.99928351,1327054.93572007,41488.156184625,3314.35432957184
"124","2 - North East Vancouver Island","2010",22375.1697758674,17956,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,572808.839719026,595998.339685675,18632.8926837076,22375.1697758674
"125","2 - North East Vancouver Island","2011",62273.3975678066,3125,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,1199249.48462505,1247799.70584258,39010.3737906194,62273.3975678066
"126","2 - North East Vancouver Island","2012",15815.7143023912,1273,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,1890606.15414104,1967145.14639874,61499.507574895,15815.7143023912
"127","2 - North East Vancouver Island","2013",11703.3801043617,942,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,1905227.49249133,1982358.41263436,61975.1249353165,11703.3801043617
"128","2 - North East Vancouver Island","2014",4832.57787775845,152,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,849374.463190793,883760.400906937,27629.2929220137,4832.57787775845
"129","2 - North East Vancouver Island","2015",770.383512027759,589,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,958481.08590784,997284.078404597,31178.4210974199,770.383512027759
"130","2 - North East Vancouver Island","2016",1813.3442703955,1371,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,2540244.86993532,2643083.73037528,82631.5984841658,1813.3442703955
"131","2 - North East Vancouver Island","2017",420.617223197593,325,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,851149.675932267,885607.481072505,27687.0387984895,420.617223197593
"132","2 - North East Vancouver Island","2018",497.596256287951,390,24388.5886270072,780102.079463108,0.031263329850104,1,0.031263329850104,1.04048383746666,676390.512439275,703773.396008854,22002.2998191527,497.596256287951
"133","3 - Upper Knight","1953",17250,17250,3442.15554238016,780102.079463108,0.00441244246490044,1,0.00441244246490044,1,684477.987094516,684477.987094516,3020.21973654542,17250
"134","3 - Upper Knight","1954",6500,6500,3442.15554238016,780102.079463108,0.00441244246490044,1,0.00441244246490044,1,836340.712153488,836340.712153488,3690.30527343113,6500
"135","3 - Upper Knight","1955",4650,4650,3442.15554238016,780102.079463108,0.00441244246490044,1,0.00441244246490044,1,443412.813678345,443412.813678345,1956.53352855532,4650
"136","3 - Upper Knight","1956",18000,18000,3442.15554238016,780102.079463108,0.00441244246490044,1,0.00441244246490044,1,384062.74428176,384062.74428176,1694.65476205504,18000
"137","3 - Upper Knight","1957",38900,38900,3442.15554238016,780102.079463108,0.00441244246490044,1,0.00441244246490044,1,848899.801875,848899.801875,3745.72153423882,38900
"138","3 - Upper Knight","1958",40000,40000,3442.15554238016,780102.079463108,0.00441244246490044,1,0.00441244246490044,1,918228.847225489,918228.847225489,4051.63195799433,40000
"139","3 - Upper Knight","1959",20000,20000,3442.15554238016,780102.079463108,0.00441244246490044,1,0.00441244246490044,1,776860.131635461,776860.131635461,3427.85063411646,20000
"140","3 - Upper Knight","1960",19250,19250,3442.15554238016,780102.079463108,0.00441244246490044,1,0.00441244246490044,1,472709.018691882,472709.018691882,2085.80134761748,19250
"141","3 - Upper Knight","1961",42000,42000,3442.15554238016,780102.079463108,0.00441244246490044,1,0.00441244246490044,1,424697.536324068,424697.536324068,1873.95344401492,42000
