"","CU_Name","Year","Escape","SumRawEsc","EscAvg","GroupSum","Props","Present","PresentProps","inverse_prop","GroupCount","GroupEsc","ContrEsc","SiteEsc"
"93","2 - North East Vancouver Island","1979",8172.18232975753,6700,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.0059291171072,299960.976735579,301739.480494233,15193.2059190152,8172.18232975753
"94","2 - North East Vancouver Island","1980",17531.1368984593,14525,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.0059291171072,894077.360004663,899378.449375023,45285.562095148,17531.1368984593
"95","2 - North East Vancouver Island","1981",12409.8080131487,10000,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,721354.718322183,721354.718322183,36321.6996270118,12409.8080131487
"96","2 - North East Vancouver Island","1982",67231.4462710798,55120,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.0059291171072,881103.528299809,886327.694302662,44628.429628133,67231.4462710798
"97","2 - North East Vancouver Island","1983",9468.8424821893,7950,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,586535.636526791,586535.636526791,29533.2804643126,9468.8424821893
"98","2 - North East Vancouver Island","1984",45855.4471240249,38375,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.0059291171072,809597.877795912,814398.078423101,41006.6249377298,45855.4471240249
"99","2 - North East Vancouver Island","1985",81316.8712783482,71040,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,1253035.89024664,1253035.89024664,63092.9445270172,81316.8712783482
"100","2 - North East Vancouver Island","1986",102881.575775028,91737,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,1003954.81278899,1003954.81278899,50551.1979377223,102881.575775028
"101","2 - North East Vancouver Island","1987",18222.7526379601,15865,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,711520.077451866,711520.077451866,35826.5051511761,18222.7526379601
"102","2 - North East Vancouver Island","1988",117384.250873048,101810,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,919129.201960753,919129.201960753,46280.0532721031,117384.250873048
"103","2 - North East Vancouver Island","1989",29084.3599823471,24592,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.0059291171072,333443.133961566,335420.157351414,16889.0975475975,29084.3599823471
"104","2 - North East Vancouver Island","1990",93402.8896635348,80290,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,802441.817128928,802441.817128928,40404.6024925185,93402.8896635348
"105","2 - North East Vancouver Island","1991",88879.1016038376,75450,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.0059291171072,714588.90781537,718825.78913331,36194.3628202465,88879.1016038376
"106","2 - North East Vancouver Island","1992",142702.66312466,120375,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,1059879.85987559,1059879.85987559,53367.1395408084,142702.66312466
"107","2 - North East Vancouver Island","1993",66001.834014251,55675,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,1005942.96574162,1005942.96574162,50651.3055443183,66001.834014251
"108","2 - North East Vancouver Island","1994",96587.7957814563,84150,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,953302.93038344,953302.93038344,48000.7710651341,96587.7957814563
"109","2 - North East Vancouver Island","1995",67376.4278023106,60945,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,486820.313115042,486820.313115042,24512.4080236416,67376.4278023106
"110","2 - North East Vancouver Island","1996",4311.21095281653,3685,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.0059291171072,491708.327666975,494623.723924295,24905.3258715197,4311.21095281653
"111","2 - North East Vancouver Island","1997",75258.8099633508,72530,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,674691.08050504,674691.08050504,33972.089104965,75258.8099633508
"112","2 - North East Vancouver Island","1998",165441.006978873,148080,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,871470.870347282,871470.870347282,43880.3578634208,165441.006978873
"113","2 - North East Vancouver Island","1999",2597.42316913307,2170,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,362814.830763212,362814.830763212,18268.4759224389,2597.42316913307
"114","2 - North East Vancouver Island","2000",3098.44259601593,2580,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,476561.159495861,476561.159495861,23995.8384543041,3098.44259601593
"115","2 - North East Vancouver Island","2001",76080.1946212498,65855,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,1265657.41141345,1265657.41141345,63728.4641805425,76080.1946212498
"116","2 - North East Vancouver Island","2002",199417.397663864,176309,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,1346546.96297213,1346546.96297213,67801.4201341844,199417.397663864
"117","2 - North East Vancouver Island","2003",23409.0443793008,1357,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1,1281663.99941205,1281663.99941205,64534.4289390333,23409.0443793008
"118","2 - North East Vancouver Island","2004",10729.8641149043,622,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.0059291171072,1924856.69749071,1936269.39826471,97495.162496926,10729.8641149043
"119","2 - North East Vancouver Island","2005",47672.0645617217,41762,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,782572.318415522,825475.981031408,41564.4202093433,47672.0645617217
"120","2 - North East Vancouver Island","2006",45577.2798813256,39000,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,495113.279793724,522257.318258979,26296.7344081875,45577.2798813256
"121","2 - North East Vancouver Island","2007",15899.6649947099,793,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.0059291171072,1159982.50457526,1166860.17668719,58753.8194009904,15899.6649947099
"122","2 - North East Vancouver Island","2008",7071.49027081799,6051,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,858484.032198548,905549.470640258,45596.2857586864,7071.49027081799
"123","2 - North East Vancouver Island","2009",15125.5265635864,1062,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,1130489.52059788,1192467.35937543,60043.1939268266,15125.5265635864
"124","2 - North East Vancouver Island","2010",20232.8063227023,17313,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,507717.275169411,535552.313753742,26966.1648848141,20232.8063227023
"125","2 - North East Vancouver Island","2011",86172.5926101895,3088,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,878482.928223524,926644.784041054,46658.4783491273,86172.5926101895
"126","2 - North East Vancouver Island","2012",21959.9952062269,1273,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,1672595.02925221,1764293.20351595,88835.8059695444,21959.9952062269
"127","2 - North East Vancouver Island","2013",16250.0514409,942,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,1693128.29387439,1785952.18168182,89926.3802448446,16250.0514409
"128","2 - North East Vancouver Island","2014",6617.01053925159,152,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,795602.708757198,839220.748125005,42256.4976147258,6617.01053925159
"129","2 - North East Vancouver Island","2015",25031.4543425636,575,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,844837.305670355,891154.57740977,44871.4731598352,25031.4543425636
"130","2 - North East Vancouver Island","2016",71397.9685171792,1197,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,2299281.50170171,2425337.06932988,122120.729634032,71397.9685171792
"131","2 - North East Vancouver Island","2017",10720.1444529558,310,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,813353.788507231,857945.011207417,43199.3029255421,10720.1444529558
"132","2 - North East Vancouver Island","2018",462.729213114764,390,29405.2670432601,583993.269670804,0.0503520649473166,1,0.0503520649473166,1.05482389500149,633580.127532303,668315.457919165,33651.0633424414,462.729213114764
"133","3 - Upper Knight","1953",17250,17250,3442.15554238016,583993.269670804,0.00589416988370516,1,0.00589416988370516,1,579319.404893477,579319.404893477,3414.60698936913,17250
"134","3 - Upper Knight","1954",6500,6500,3442.15554238016,583993.269670804,0.00589416988370516,1,0.00589416988370516,1,737982.096933971,737982.096933971,4349.79185046179,6500
"135","3 - Upper Knight","1955",4650,4650,3442.15554238016,583993.269670804,0.00589416988370516,1,0.00589416988370516,1,337768.871243852,337768.871243852,1990.8671085386,4650
"136","3 - Upper Knight","1956",18000,18000,3442.15554238016,583993.269670804,0.00589416988370516,1,0.00589416988370516,1,320389.949453633,320389.949453633,1888.43279111142,18000
"137","3 - Upper Knight","1957",38900,38900,3442.15554238016,583993.269670804,0.00589416988370516,1,0.00589416988370516,1,746663.001635452,746663.001635452,4400.95857751658,38900
"138","3 - Upper Knight","1958",40000,40000,3442.15554238016,583993.269670804,0.00589416988370516,1,0.00589416988370516,1,818196.487796172,818196.487796172,4822.58909732153,40000
"139","3 - Upper Knight","1959",20000,20000,3442.15554238016,583993.269670804,0.00589416988370516,1,0.00589416988370516,1,632206.232452341,632206.232452341,3726.33093561129,20000
"140","3 - Upper Knight","1960",19250,19250,3442.15554238016,583993.269670804,0.00589416988370516,1,0.00589416988370516,1,325100.977388916,325100.977388916,1916.20039008886,19250
