"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",2015,21970.9644558008,19288.016632057,24653.9122795447,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE
"2",2016,21970.940607002,19288.0208774585,24653.8603365455,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE
"3",2017,22276.1330834647,19694.6513216783,24857.614845251,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE
"4",2018,22246.5201372069,19686.9188541911,24806.1214202228,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE
