"stk","alpha","beta","sigma","gamma"
5,3.20739172034595,7.50280759159351e-05,0.596989791166158,0.454719663087714
1,2.76282194280899,0.000102443451658371,0.561561272944498,0.372242859546275
2,2.60624587407957,0.000167955824619935,0.856239692242676,0.372242859546275
3,2.49334429721087,8.25151265036392e-05,0.63366429493411,0.372242859546275
4,2.88861992941836,5.25253396272192e-05,0.658060585086054,0.372242859546275
5,2.86940371894039,6.95194237257977e-05,1.00521587574919,0.372242859546275
1,3.25293190472765,8.35790436696047e-05,0.575526235646931,0.49283076970299
2,3.12438878812959,0.000162229843285437,0.764180669925347,0.49283076970299
3,3.44118159640995,0.000100011533218555,0.703794166691997,0.49283076970299
4,3.44783304315682,5.25175576869742e-05,0.95474911325045,0.49283076970299
5,3.36521661522545,7.2116316524237e-05,0.729625179963511,0.49283076970299
1,2.362369271927,8.42951764572214e-05,0.556125714009624,0.309458059666835
2,2.28003773712484,0.000192533877595382,0.588718443234111,0.309458059666835
3,2.5303214224612,0.000106103979121311,0.638278004957361,0.309458059666835
4,2.51945511082222,5.18555034498765e-05,0.609527648005029,0.309458059666835
5,2.74609244174314,7.52700780430458e-05,0.862288608030933,0.309458059666835
1,2.29336488379245,0.000111589003364829,0.745209938577705,0.26268100045741
2,2.24828351023993,0.000278385180099982,0.535818910703841,0.26268100045741
3,2.51356260217897,0.000102332373043521,0.796541078948071,0.26268100045741
4,2.27881080572207,4.99719537702994e-05,0.629673320793908,0.26268100045741
5,2.44913173781608,7.34695278020777e-05,0.837953493631745,0.26268100045741
1,2.37730184805536,0.000115873174564919,0.786057111562665,0.245334440992242
2,1.69409645904738,0.000111132387600017,0.664039505970752,0.245334440992242
3,2.22551455308629,9.78192726496261e-05,0.595069268522223,0.245334440992242
4,2.25749521850709,4.98319797260383e-05,0.709355048971487,0.245334440992242
5,2.23900532557305,6.44491878747915e-05,0.798751946428766,0.245334440992242
1,3.7253109008688,0.000103528674147098,0.656567174537482,0.591155305829752
2,3.66511745805772,0.000231109121770813,0.715889693631363,0.591155305829752
3,3.85030373694305,9.86496728256581e-05,0.817450972504217,0.591155305829752
4,3.72216305132611,5.40006884840076e-05,0.681495836998418,0.591155305829752
5,3.62236296144421,5.95281246997875e-05,0.694671973350459,0.591155305829752
1,2.71597427401658,9.57805285112401e-05,0.583816221183184,0.347657119280596
2,2.59036563236695,0.000131441298224446,0.980854510347276,0.347657119280596
3,2.8031620388716,8.60718799352736e-05,0.821343774488007,0.347657119280596
4,2.79377782285872,5.14164232131746e-05,0.463089648668236,0.347657119280596
5,2.83182696412249,7.27501753854246e-05,0.776885067693016,0.347657119280596
1,2.80503680473326,0.000103347110513685,0.609556261561675,0.430359264569302
2,3.02039870123973,0.00013816446885612,1.1240274507479,0.430359264569302
3,3.21877492301396,9.18747285136111e-05,0.670500487037474,0.430359264569302
4,2.992965091679,5.10996629616457e-05,0.62457342539089,0.430359264569302
5,3.10445433479893,6.65141979480478e-05,0.943205773345034,0.430359264569302
1,2.03078966713188,9.2244456267337e-05,0.605338234790991,0.191091611677389
2,1.95438609655045,0.000162014326844079,0.899956053295132,0.191091611677389
3,2.01834202575553,0.000101745838491433,0.651056335470468,0.191091611677389
4,2.00909025820953,5.21396793810444e-05,0.634647323462245,0.191091611677389
5,2.10998594328588,7.5987266053515e-05,0.757214778375883,0.191091611677389
1,1.93858240886307,0.000108339213376898,0.764423476841221,0.16520961686414
2,1.28987952389508,0.00010672603855132,0.569634820038155,0.16520961686414
3,1.96955108442512,9.74757795151533e-05,0.796218678557597,0.16520961686414
4,1.96016605206915,5.27350079625969e-05,0.707177805153213,0.16520961686414
5,1.85207412281257,7.04476484060421e-05,0.660069252306291,0.16520961686414
1,2.36375770974316,0.000100153487164316,0.48776824813837,0.276044783783535
2,2.36729218760352,0.000146019078671628,1.28874929068172,0.276044783783535
3,2.34696355685016,9.19962485972293e-05,0.697913114213567,0.276044783783535
4,2.4055951934258,5.12245155912039e-05,0.768269478909707,0.276044783783535
5,2.45768059400735,6.86776995619771e-05,0.890752456627493,0.276044783783535
1,3.30879396344659,9.73975978559301e-05,0.776482480980977,0.493070749571193
2,2.93357243455275,0.000158191362353666,0.659463162030542,0.493070749571193
3,3.3095983968089,9.00787910801804e-05,0.764439398611724,0.493070749571193
4,3.54761400638019,5.28529239431318e-05,0.836795232835187,0.493070749571193
5,3.50699864686876,7.34439313120687e-05,0.796557912699509,0.493070749571193
1,2.17017442626665,8.38115356556332e-05,0.596219037407009,0.308639323030133
2,2.31541029866474,0.000220152203885926,0.571513993621876,0.308639323030133
3,2.45075778020466,9.67457663628362e-05,0.829533124610354,0.308639323030133
4,2.49767208347461,5.65368161098387e-05,0.823933030093354,0.308639323030133
5,2.20503791247992,6.35453680332307e-05,0.500155236763445,0.308639323030133
1,3.84845580462691,0.000106503223271801,0.832592090881348,0.549982049021067
2,3.37137864227585,0.000184679363748871,0.762247425264375,0.549982049021067
3,3.4847422999297,8.79776690111517e-05,0.66937165497091,0.549982049021067
4,3.5536911852339,5.01118119487168e-05,0.695933152706742,0.549982049021067
5,3.53474682990121,7.0217536288109e-05,0.99850368286182,0.549982049021067
1,2.44629391713413,9.91317985010032e-05,0.576151289978418,0.324030959154317
2,1.95220733902306,9.31073337692342e-05,0.568861937398711,0.324030959154317
3,2.59651954983509,9.164667398274e-05,0.63881032548631,0.324030959154317
4,2.59982947706405,5.2242751936748e-05,0.547572310468125,0.324030959154317
5,2.82496295640461,6.64618066394131e-05,1.06643875389267,0.324030959154317
1,2.43703681377259,0.000135112652582082,0.501584867124075,0.280626842853337
2,2.18007941390329,0.000182903549751243,0.755153846045964,0.280626842853337
3,2.23726232223396,8.18589206623725e-05,0.892160893538437,0.280626842853337
4,2.50705077178507,5.0358984394541e-05,0.660729847049736,0.280626842853337
5,2.48751971943707,6.57068287959784e-05,0.94093582841232,0.280626842853337
1,3.19561417046627,9.67347646085533e-05,0.551350431885801,0.495042442368049
2,2.99650538922137,0.000165612880357911,0.844448759550646,0.495042442368049
3,3.44795181877827,9.03992788737018e-05,1.0597608536192,0.495042442368049
4,3.33049877218564,5.96811230452784e-05,0.555878043915108,0.495042442368049
5,3.49104262868128,7.2637529102278e-05,0.963731727982274,0.495042442368049
1,3.69594363759472,9.56455441420093e-05,0.457887690947172,0.581906998729447
2,3.16597860440463,9.79768900425735e-05,0.721919698714883,0.581906998729447
3,3.67516039678232,8.85220298134983e-05,0.850677703292176,0.581906998729447
4,3.71614557687441,5.66263793673336e-05,0.53367098791822,0.581906998729447
5,3.87572509397345,7.81879245023017e-05,0.825447675509516,0.581906998729447
1,2.35337832344265,0.000108986363483563,0.501511089063961,0.308456212416711
2,2.07504165704736,0.000122643474257467,0.789846305653923,0.308456212416711
3,2.54578330726698,9.41866683603102e-05,0.79197137372727,0.308456212416711
4,2.56274444803183,5.0705162265637e-05,0.67851142083769,0.308456212416711
5,2.46229861485251,6.65096230291544e-05,0.792395439928341,0.308456212416711
1,3.62227137671113,8.43176646911678e-05,0.633152795064054,0.574519153040162
2,2.8706696076458,7.90535459087228e-05,0.64704582223302,0.574519153040162
3,3.70061663226613,9.53846768115345e-05,0.707696716984931,0.574519153040162
4,3.75153820572149,5.61273444466322e-05,0.551034018473083,0.574519153040162
5,3.850558427727,6.75411364778133e-05,0.79796635628874,0.574519153040162
1,2.85156559805943,9.28352219617421e-05,0.41563166296714,0.432463169398792
2,3.03288123016136,0.000188764745131335,1.2236784120538,0.432463169398792
3,2.88100312197159,9.48390467179293e-05,0.530729263296075,0.432463169398792
4,3.08759326116513,4.97950778318949e-05,0.750695370257593,0.432463169398792
5,3.3094233947661,6.93905773814789e-05,1.13652958960609,0.432463169398792
1,2.98801926226198,0.000105435886609139,0.840898939852364,0.381578226062019
2,2.52233611228164,0.000156411147696259,0.772088026195046,0.381578226062019
3,2.98756005676302,8.90055624047145e-05,0.780249276882661,0.381578226062019
4,2.85008202676663,5.04717051202444e-05,0.699510762802255,0.381578226062019
5,2.93104851583763,7.44813712503881e-05,0.788154772142709,0.381578226062019
1,3.89249192342852,0.000104980892093369,0.841895047383941,0.595381649860707
2,3.36411694928825,0.000157721772576504,0.54433450087031,0.595381649860707
3,3.69881229011206,9.7215169534058e-05,0.723590223275751,0.595381649860707
4,3.75628126530633,4.81357038393996e-05,0.754451206938604,0.595381649860707
5,3.66477391418005,6.94073038647788e-05,0.754293643678187,0.595381649860707
1,2.63492175871556,9.12897858276366e-05,0.675425234451895,0.336344851683293
2,2.68266825555631,0.000150394573321283,0.878139640290833,0.336344851683293
3,2.62683208550267,9.8411517975234e-05,0.733229242275569,0.336344851683293
4,2.76800620767434,5.77147382710118e-05,0.651975522992674,0.336344851683293
5,2.82101758383212,7.28198075229032e-05,0.744247218908972,0.336344851683293
1,1.69400264190736,9.27007006520982e-05,0.770902514541558,0.109213229894193
2,1.6207990532013,0.000175923082402028,0.870428065321353,0.109213229894193
3,1.76731973345753,9.40729975577524e-05,0.827768815611838,0.109213229894193
4,1.62050502244805,5.38040689053313e-05,0.556255615168767,0.109213229894193
5,1.5668324127102,7.40016566244465e-05,0.740588726379679,0.109213229894193
1,2.89108578993708,0.000106446106818556,0.965133859580201,0.33605588902301
2,2.66621895010965,0.000354003015588077,0.612975229334228,0.33605588902301
3,2.97047063918515,9.41788916388337e-05,0.904542661253417,0.33605588902301
4,2.72283370896065,5.44183749661588e-05,1.04584240073709,0.33605588902301
5,2.78696324177864,7.27463728622569e-05,0.825061295964487,0.33605588902301
1,2.71556559321126,9.8066699262227e-05,0.563450978209311,0.367119260502543
2,2.38559033204102,0.000161498863603319,0.61925610187429,0.367119260502543
3,2.72084602219777,8.75633522039139e-05,1.00403666583284,0.367119260502543
4,2.87872223252017,4.94253452580986e-05,0.70761981275644,0.367119260502543
5,2.73718968328489,7.55399978090545e-05,0.654560294940877,0.367119260502543
1,3.11959389165637,9.49044855958966e-05,0.775665520407464,0.396928426916999
2,2.45820211457181,0.000141717173781223,0.958104060714874,0.396928426916999
3,2.97408047776756,0.000109971171475899,0.783811947651175,0.396928426916999
4,2.80456323791996,5.21936771543755e-05,0.510709804968466,0.396928426916999
5,2.99772918036513,7.10613073572119e-05,0.676275688394054,0.396928426916999
1,3.02877248892616,0.000108387190860071,0.669552915613989,0.449829983618736
2,2.9142245246279,0.000179284596885087,0.656832925513693,0.449829983618736
3,3.22757568024833,9.3693143476653e-05,0.737506237149015,0.449829983618736
4,3.20509694747771,5.45297670137007e-05,0.651859795858586,0.449829983618736
5,3.27414776336493,6.52763277524276e-05,1.02893384841276,0.449829983618736
1,2.22736615974287,9.97237635828653e-05,0.496541706678379,0.277297838632282
2,1.8267454557568,0.000162044271446017,0.675292968217177,0.277297838632282
3,2.55840245999596,0.000124052985447329,0.595527756519767,0.277297838632282
4,2.46785489911012,5.3232020030895e-05,0.59288261963401,0.277297838632282
5,2.55468934630229,7.26193991828614e-05,0.812715558506138,0.277297838632282
1,2.64232570212846,0.000102602074282344,0.848134175804505,0.340037629408844
2,2.40842840295183,0.000184100262552936,0.826897053101266,0.340037629408844
3,2.77690960959047,9.19360975248436e-05,0.674585227815383,0.340037629408844
4,2.65500722829955,4.89676529719242e-05,0.609886549950443,0.340037629408844
5,2.82155109502135,6.67172706283163e-05,0.753141414979325,0.340037629408844
1,3.03898353140063,8.59179417633571e-05,0.6153381593887,0.453059779228156
2,2.88642365608308,0.000230667245883863,0.658557637719174,0.453059779228156
3,3.14653295712345,8.55965957741243e-05,0.789536646724454,0.453059779228156
4,3.29437008250116,5.28478759358915e-05,0.647085520658964,0.453059779228156
5,3.27103311975984,6.8057352650777e-05,1.00805296012492,0.453059779228156
1,2.82802108738189,0.000110330295061128,0.577598394705699,0.377669330421135
2,2.37623879457378,0.000114808714520689,0.87884666096305,0.377669330421135
3,2.76105692751095,9.38435385702892e-05,0.681786655222325,0.377669330421135
4,2.70209417027783,4.95149640671635e-05,0.641865415608204,0.377669330421135
5,2.89126289097933,7.33852934959298e-05,0.809985868816055,0.377669330421135
1,2.92288589941879,9.0069519548343e-05,0.783892701552468,0.41097472460981
2,2.71199873822807,0.000222172470653453,0.651955560308445,0.41097472460981
3,2.99083697343253,9.82273088925809e-05,0.606101237817809,0.41097472460981
4,2.99729899977764,5.77165179976059e-05,0.566092192529683,0.41097472460981
5,3.17800403373094,7.24280297786263e-05,1.03715926356134,0.41097472460981
1,1.8389983573105,0.000103252257246898,0.582836246930713,0.163564321676557
2,1.71194991750715,0.000249656289945067,0.634129256355239,0.163564321676557
3,1.83957574971856,8.21811966977913e-05,0.858970145630817,0.163564321676557
4,1.97638051421502,5.3510446805446e-05,0.73726019423313,0.163564321676557
5,1.94901634755106,8.11786226237737e-05,1.0102766938153,0.163564321676557
1,2.45297651044205,9.01779250490696e-05,0.421681098622708,0.373936009113879
2,2.35297234408461,0.000181271134903868,0.768367753428335,0.373936009113879
3,2.70949498457321,8.88849728517785e-05,0.945942339303854,0.373936009113879
4,2.68255476107959,5.03040445692381e-05,0.68502564138512,0.373936009113879
5,2.74693586053563,6.48307615168814e-05,0.729441982866083,0.373936009113879
1,3.15286384810759,0.000108466951267497,0.586916731997543,0.443258936250631
2,2.66414908692273,0.000165839346256429,0.755357365078131,0.443258936250631
3,3.25926328244065,9.66264692477265e-05,0.937665660622489,0.443258936250631
4,3.03316142239633,5.32141751584143e-05,0.503740474911209,0.443258936250631
5,3.16878740212755,6.57225520140205e-05,0.991977828467375,0.443258936250631
1,3.10658880432768,9.46017953884496e-05,0.828784500299952,0.427150037592765
2,2.63943256394379,0.000134631654446285,1.01969299885273,0.427150037592765
3,2.97759197842087,9.06800241957768e-05,0.652357618909536,0.427150037592765
4,3.15622629829537,5.29488159724295e-05,0.669594355427011,0.427150037592765
5,3.12268516296488,7.08447865961629e-05,0.806309420332452,0.427150037592765
1,2.97872159689739,9.15862825876676e-05,0.83662108279071,0.452329771697386
2,2.82113309374529,0.000210576162451575,0.643341417315835,0.452329771697386
3,3.25007515150387,8.04807683066735e-05,1.01219023947645,0.452329771697386
4,3.13337195977726,5.55146467068593e-05,0.603913794404919,0.452329771697386
5,3.19539773297587,6.96489140990913e-05,0.743002936263147,0.452329771697386
1,1.14755463959507,0.00010156123648308,0.718054530557773,0.0321629459870149
2,1.33692439830801,0.000185608861978833,0.936607134274736,0.0321629459870149
3,1.28085109884893,9.42891119873439e-05,0.686845675829282,0.0321629459870149
4,1.34719410311153,5.27944074753796e-05,1.10995393548,0.0321629459870149
5,1.32073514637632,6.57524257888403e-05,0.737871557485165,0.0321629459870149
1,1.65639127004839,0.000111315722738666,0.693333336044569,0.086132275554162
2,1.18077962630441,0.000125753285200396,0.982499513660372,0.086132275554162
3,1.57651484087037,9.47957788828013e-05,0.79758345403844,0.086132275554162
4,1.6045896633169,5.03051720192169e-05,0.799309592766464,0.086132275554162
5,1.58170122272293,6.73091454270564e-05,0.726542827629848,0.086132275554162
1,4.04714082533425,0.000122924958645048,0.947844835624664,0.670018477320806
2,3.88468604155786,0.000178940934227484,0.626020330431131,0.670018477320806
3,4.10679466485654,9.30349670793159e-05,0.862039332454991,0.670018477320806
4,4.17384433903864,5.24688743153367e-05,0.684097083681524,0.670018477320806
5,4.07735879358699,7.13198608604216e-05,0.575446806308777,0.670018477320806
1,4.34341688839904,0.000116264449222816,0.720409753210258,0.692375615418792
2,3.94555399274171,0.000190315732990814,0.646616651266856,0.692375615418792
3,4.25414663111229,8.89923864927627e-05,0.929027679266733,0.692375615418792
4,4.30692959912342,5.0966411516034e-05,0.847581080895047,0.692375615418792
5,4.10656769254738,6.79398277435529e-05,0.653436020963198,0.692375615418792
1,2.335204560532,8.83671086393409e-05,0.478193410496229,0.309499260345516
2,2.21720698726088,0.00026753529094838,0.52453231532063,0.309499260345516
3,2.71527854798512,0.000111764071083025,0.555690243896558,0.309499260345516
4,2.35008765852695,4.72590288344945e-05,0.655848680326346,0.309499260345516
5,2.57615082139126,6.84392979028102e-05,0.77832613209324,0.309499260345516
1,2.6867313924725,0.000126709190629558,0.479383776464913,0.327997407504968
2,2.37111661631319,0.00021649130483581,0.740112774128383,0.327997407504968
3,2.73179812824612,9.42516295796922e-05,0.734714800900254,0.327997407504968
4,2.56532976729019,5.53197539850241e-05,0.685705331681073,0.327997407504968
5,2.77753277808418,6.60766817428158e-05,1.31367283251014,0.327997407504968
1,2.5888742025415,0.000111539135768106,0.548632100681152,0.344946157748061
2,2.4472515206449,0.000260663114972833,0.595772900449437,0.344946157748061
3,2.65954137039408,8.45541619189717e-05,0.998459855178118,0.344946157748061
4,2.71579992153121,5.55449329958816e-05,0.603161528506573,0.344946157748061
5,2.73900615453781,6.68617591784844e-05,0.687383753345024,0.344946157748061
1,2.57827503667125,9.65001936956454e-05,0.637683942964098,0.34211315285971
2,2.4296807546993,0.000161559631839336,0.777406017407827,0.34211315285971
3,2.61550033280797,0.000101294211875216,0.64503375508742,0.34211315285971
4,2.69562339021248,5.07859241335677e-05,0.718114114118154,0.34211315285971
5,2.79083403977829,6.78903618845475e-05,0.705452403753979,0.34211315285971
1,3.29443889969103,0.000101302811455925,0.729397379591696,0.435210744383066
2,2.74104346877643,0.00012224017162456,0.734962301366685,0.435210744383066
3,3.21505986779528,0.000100825187898112,0.614247289045381,0.435210744383066
4,3.13901206375448,5.30306880220697e-05,0.662676365667507,0.435210744383066
5,3.12116364040441,6.46385385714981e-05,0.775713629600035,0.435210744383066
1,2.02011920178151,0.000114629040497019,0.656983418662714,0.215105711802568
2,1.79428184056664,0.000180322139837075,0.651285937322583,0.215105711802568
3,2.28609550668273,0.000106680323552045,0.957489064305866,0.215105711802568
4,2.13961450918212,5.21474703727945e-05,0.532481206814641,0.215105711802568
5,2.18373834475945,7.67414658117935e-05,0.663808371874213,0.215105711802568
1,1.5691360351113,0.000118237183714869,0.749046628697846,0.0654333967025079
2,1.36413203929623,0.000178888548067107,0.918929526660914,0.0654333967025079
3,1.46736684532022,0.000105168218411408,0.919512221868861,0.0654333967025079
4,1.42289428735407,5.29574282868089e-05,0.835249740392793,0.0654333967025079
5,1.51738408360748,7.10144852210656e-05,0.770606918382011,0.0654333967025079
1,3.61235528882952,9.05222256050579e-05,0.585035475120991,0.634716263190368
2,3.87755577934873,0.000207919685052815,0.964187233038082,0.634716263190368
3,4.21623668662012,0.000110588489876535,0.764495464353661,0.634716263190368
4,4.01490044462133,5.53471181665768e-05,0.907899986751464,0.634716263190368
5,3.97592595490778,6.52763051884839e-05,0.719195855912157,0.634716263190368
1,2.54061320360874,9.37225067910267e-05,0.60226668496686,0.348394830421243
2,2.51141265216773,0.000178519387106587,0.591102645815196,0.348394830421243
3,2.7504686097255,0.000104904156394582,0.868711878311443,0.348394830421243
4,2.58873272858932,5.22277337369829e-05,0.743484370643977,0.348394830421243
5,2.55680157641543,6.4574434105733e-05,0.676780711726389,0.348394830421243
1,2.65293990527589,9.02710763938066e-05,0.691840022293329,0.339689518478669
2,2.47478227973611,0.000194971431784098,0.686868247782643,0.339689518478669
3,2.79491278352793,0.00010161615935378,1.06263684958207,0.339689518478669
4,2.6467996899185,6.03663384743644e-05,0.588207485713476,0.339689518478669
5,2.52039047095689,6.88806435608953e-05,0.541792130009883,0.339689518478669
1,3.14452764536843,0.000115532297503271,0.693693553955021,0.435892605638211
2,2.90394437908556,0.00017325233922842,1.10674243587596,0.435892605638211
3,2.98744955791361,9.51999044593011e-05,0.674895692205588,0.435892605638211
4,3.21123154163107,5.17462515627195e-05,0.653631031581284,0.435892605638211
5,3.03765682911017,6.61160764651679e-05,0.820080049261374,0.435892605638211
1,3.42123817007088,9.92894116977995e-05,0.983030312730724,0.483269437915177
2,3.08569739199824,0.00016350964642548,0.749171285705736,0.483269437915177
3,3.28457623000299,9.3712279428808e-05,0.762567670838473,0.483269437915177
4,3.3377250127769,5.18838067046555e-05,0.839777941607238,0.483269437915177
5,3.32399306059692,6.51568164341596e-05,0.713344097093998,0.483269437915177
1,2.70371202044139,0.000120680405314272,0.486815617714106,0.392920240474189
2,2.41877975327537,0.000123435930321026,0.783473416868327,0.392920240474189
3,2.96961502491533,0.000105878212728004,0.751557535199424,0.392920240474189
4,2.88843042695266,5.73838015752519e-05,0.44490053379318,0.392920240474189
5,2.991810569,6.92262136887014e-05,0.839387323137224,0.392920240474189
1,2.04532367208549,0.000116225529243921,0.534929112253782,0.186928809300089
2,1.82259931618862,0.000166561301663135,0.69561941513133,0.186928809300089
3,1.94157134795617,8.70467740339095e-05,0.764726766049628,0.186928809300089
4,2.01790725591887,4.76066146373104e-05,0.819928097512783,0.186928809300089
5,2.12810797981771,7.21286719515299e-05,0.841946927216877,0.186928809300089
1,2.84620045123257,0.000106466945121288,0.523234345220697,0.38464107165552
2,2.65005690234675,0.000167517730159711,0.831786963104264,0.38464107165552
3,2.83243770150306,9.06471277786883e-05,0.661299175533213,0.38464107165552
4,2.83899874958094,4.855614539372e-05,0.736171320352245,0.38464107165552
5,3.09302469618875,7.37312478792283e-05,0.655722144608071,0.38464107165552
1,2.46660291083387,0.000103289357774648,0.562899089635044,0.308622895042111
2,2.38493593601661,0.000223955426173771,0.700429139463089,0.308622895042111
3,2.82147415453098,0.000108471841610094,0.623964686978878,0.308622895042111
4,2.56937330671914,5.47861472520195e-05,0.686863241857769,0.308622895042111
5,2.56546163085697,7.23029782408034e-05,0.808661297637534,0.308622895042111
1,4.17088634040436,0.000112936709878982,0.863859750944356,0.699076464968155
2,3.6585248927943,0.000107411479117859,0.736352950434066,0.699076464968155
3,4.25874341529107,9.36388467651235e-05,1.22442227500249,0.699076464968155
4,4.3678667987065,5.70512716526164e-05,0.611799659674566,0.699076464968155
5,4.25444535142776,7.4657810306355e-05,0.833748773136381,0.699076464968155
1,3.71144200760771,0.000120231960771459,0.489058971825722,0.565998692527909
2,3.28694039180315,0.000178214893839348,0.918218995092435,0.565998692527909
3,3.59771623890222,9.8572032534232e-05,0.692235944916062,0.565998692527909
4,3.61713035748081,4.84390141238247e-05,0.665307074181155,0.565998692527909
5,3.68507398208398,7.21221987467457e-05,0.725764247237521,0.565998692527909
1,3.40245148389284,0.000104888318912869,0.515444619763025,0.479332765378625
2,3.20363780458269,0.000237709947763431,0.729237516538921,0.479332765378625
3,3.46951469190619,0.000100549554757155,0.938616613829382,0.479332765378625
4,3.40652248383279,5.56979667410381e-05,0.58866142486964,0.479332765378625
5,3.27432243284095,7.17731665385237e-05,1.14977552773767,0.479332765378625
1,2.16924831795213,0.000129853413316427,0.834975283543464,0.223315414789166
2,1.57851973684318,0.000115203191504881,0.634447092412136,0.223315414789166
3,2.2142933710252,8.89877540213563e-05,0.87089301558198,0.223315414789166
4,2.21629373100636,5.51534984679515e-05,0.662291102466047,0.223315414789166
5,2.29859451468916,6.86878390446615e-05,0.723214562869681,0.223315414789166
1,2.41253049969923,7.22605163641169e-05,0.509072147168169,0.360373012771764
2,1.95805439969852,7.68136002706851e-05,1.00124655755174,0.360373012771764
3,2.87616373484747,8.96895946514223e-05,1.017584410709,0.360373012771764
4,2.76569989158008,5.02092646136557e-05,0.69483992026385,0.360373012771764
5,2.9067202323126,7.69105280094264e-05,1.00903463431478,0.360373012771764
1,4.15117389167778,0.000115382620573159,0.724044611832138,0.642712911923636
2,3.50048504225482,0.000137875658835874,0.782264213761048,0.642712911923636
3,3.93854898683122,8.85243289037578e-05,0.796776340857199,0.642712911923636
4,4.02170126036662,5.26365089390291e-05,0.523626794880617,0.642712911923636
5,4.10217209211614,6.90736178951023e-05,0.879647387711763,0.642712911923636
1,3.73509435705812,9.2023621149093e-05,0.686401571534429,0.557527758710884
2,3.54190917762931,0.000144333898747513,1.29716834212661,0.557527758710884
3,3.8050513656053,0.000122806251413498,0.680764580295053,0.557527758710884
4,3.68257903703824,5.34047700768728e-05,0.734039891172504,0.557527758710884
5,3.77300682937729,6.71799375852593e-05,0.785546899649106,0.557527758710884
1,1.80935650700694,0.00011369996207259,0.534162496339029,0.168399396457983
2,2.02935341718604,0.000161629525134973,1.00652071232301,0.168399396457983
3,1.94316082591303,9.51569564483069e-05,0.681385839865319,0.168399396457983
4,1.96188216316154,5.54274043029671e-05,0.718759236309911,0.168399396457983
5,2.13948942795658,7.08779379878423e-05,1.03079614345202,0.168399396457983
1,3.68280541136955,0.000103226547104535,0.851730015675605,0.556918547824037
2,3.31892739399742,0.000161671077559834,0.8441593773267,0.556918547824037
3,3.63990181426892,9.03867164080423e-05,0.734292023744308,0.556918547824037
4,3.67474402828667,5.2720114779879e-05,0.512394435020764,0.556918547824037
5,3.76256938967142,6.9609781675776e-05,0.772282669816969,0.556918547824037
1,2.60701622706329,0.000124779816904873,0.942691819630386,0.290354525160277
2,2.27418440862184,0.000178225766892764,0.827207777516334,0.290354525160277
3,2.50701954088472,9.63874678423611e-05,0.867675807924564,0.290354525160277
4,2.3300327293054,5.29213347655294e-05,0.729976310694161,0.290354525160277
5,2.44074478014226,6.84210422643758e-05,0.565156527922346,0.290354525160277
1,3.2135130163511,9.71196306139841e-05,0.682673309428075,0.484800986747188
2,2.727658476222,0.000145126025465402,0.60354326588098,0.484800986747188
3,3.47442208548804,0.000104250308250774,0.799192339721553,0.484800986747188
4,3.41650125942683,5.30572724194293e-05,0.879161034885592,0.484800986747188
5,3.33747241236012,7.15836662023428e-05,0.740588227428659,0.484800986747188
1,3.06681151436608,9.15599388293316e-05,0.549298744881576,0.45914828253437
2,3.10197158281866,0.000156931425667736,1.04549937175026,0.45914828253437
3,3.42151760609714,0.000107391565575622,0.67475703683999,0.45914828253437
4,3.28080816849664,5.15135999138677e-05,0.845196263766538,0.45914828253437
5,3.22957213464559,6.46313571152652e-05,0.791715119854543,0.45914828253437
1,1.58709225320147,9.75464687105635e-05,0.801944887512078,0.109965028648135
2,1.19435342312178,0.000118736829543887,0.707119976222088,0.109965028648135
3,1.60366417658831,9.31791660316252e-05,0.592752953900305,0.109965028648135
4,1.66876097773312,5.17984562139102e-05,0.566294696057526,0.109965028648135
5,1.65014450109553,6.90675887220898e-05,1.00586785507154,0.109965028648135
1,2.56659574987122,9.39965850246295e-05,0.508379797597866,0.348871896913806
2,2.49409596096415,0.000224453249775787,0.772039736487914,0.348871896913806
3,2.49446303439432,8.41437347231284e-05,0.973038516083641,0.348871896913806
4,2.78693703578257,5.09641865478101e-05,0.804261205612411,0.348871896913806
5,2.73397012478434,7.24254838792238e-05,1.08302593189215,0.348871896913806
1,2.03862494276465,0.000114357751283443,0.820074611194004,0.129310098487867
2,1.5989118700701,0.000143020797931934,0.762639516556724,0.129310098487867
3,1.84450901242992,8.81135867590668e-05,0.943335396077794,0.129310098487867
4,1.68949710355422,5.29255988786379e-05,0.876482535945988,0.129310098487867
5,1.72487932157948,7.37037602731641e-05,0.649210108188501,0.129310098487867
1,2.3009410679932,8.85244416267212e-05,0.755184901878616,0.309185345342011
2,2.34808315553004,0.000146782314207686,0.625847738573984,0.309185345342011
3,2.61675384894824,8.8436142078726e-05,0.738265310253255,0.309185345342011
4,2.60491660439364,5.03591990842221e-05,0.714987414342872,0.309185345342011
5,2.52369899279648,7.05641302562695e-05,0.740529009158834,0.309185345342011
1,3.36963400253907,9.79415742024319e-05,0.641745520461513,0.460978813114695
2,3.07291640739376,0.000164024644393517,0.897023969608722,0.460978813114695
3,3.36478408588628,0.000104086593576469,0.873220446090749,0.460978813114695
4,3.12977699829122,4.88237434712628e-05,0.736953469063661,0.460978813114695
5,3.21609815943584,7.12368001870985e-05,0.776695135028373,0.460978813114695
1,2.83975523060355,9.98615218382732e-05,0.81380481949773,0.333400873101729
2,2.23403639887732,0.00016324109505608,0.960501806177928,0.333400873101729
3,2.69474041009068,8.93798791628063e-05,0.917950979036984,0.333400873101729
4,2.64631572972508,5.48943824786928e-05,0.571909009357186,0.333400873101729
