"","Mod","CU_ID","CU_Name","est_B","est_sigma","est_Smsy","est_Sgen","est_A","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_IndivRicker_Surv",0,"Middle_Fraser",1.08757231038059e-07,0.535740483106924,3.33934038974546,1798.4554118557,2.25791448239065,-165.257296390584,3762.16812010199,2015,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"2","SR_IndivRicker_Surv",1,"Fraser_Canyon",3.7914908644772e-07,0.662874633170484,1.42328358689718,453.656837812958,3.72615149023037,-417.476102645459,1324.78977827137,2015,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"3","SR_IndivRicker_Surv",2,"Lower_Thompson",1.21833359541664e-07,0.661173249846168,3.39890139979078,1599.35357992547,2.58236334681863,13.3982973541458,3185.3088624968,2015,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"4","SR_IndivRicker_Surv",3,"North_Thompson",7.74641697800423e-08,0.466038429416792,6.00448184790688,2435.94689060094,2.97685647378469,798.330684002156,4073.56309719972,2015,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"5","SR_IndivRicker_Surv",4,"South_Thompson",8.35115831702952e-08,0.632592336238582,4.455482905038,2345.72416223298,2.31043079228891,102.262285044009,4589.18603942195,2015,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"6","SR_IndivRicker_Surv",0,"Middle_Fraser",1.09603513143324e-07,0.517855601403396,3.31503565475031,1784.63085979281,2.25885573072897,-119.244676053774,3688.5063956394,2016,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"7","SR_IndivRicker_Surv",1,"Fraser_Canyon",3.54914396242061e-07,0.64806777801399,1.55260925111992,475.623229147343,3.86465484123601,-364.998114498131,1316.24457279282,2016,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"8","SR_IndivRicker_Surv",2,"Lower_Thompson",1.2317349550507e-07,0.637901178274943,3.3572425763673,1582.27653123628,2.57833965718128,37.7381527898081,3126.81490968275,2016,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"9","SR_IndivRicker_Surv",3,"North_Thompson",8.17599145053675e-08,0.469082297661857,6.00084138444367,2249.23823552947,3.20658180240465,753.605191835585,3744.87127922335,2016,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"10","SR_IndivRicker_Surv",4,"South_Thompson",8.10925230100672e-08,0.613615745662013,4.43213265846881,2409.71394621998,2.23621090534187,211.081496484908,4608.34639595505,2016,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"11","SR_IndivRicker_Surv",0,"Middle_Fraser",1.09603678191275e-07,0.51785533117144,3.31503304503865,1784.62854718687,2.25885724692727,-119.242574043218,3688.49966841696,2017,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"12","SR_IndivRicker_Surv",1,"Fraser_Canyon",3.54914244337326e-07,0.648067546516128,1.55260896377682,475.622953711194,3.86465062756447,-364.998773990178,1316.24468141257,2017,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"13","SR_IndivRicker_Surv",2,"Lower_Thompson",1.23173272075634e-07,0.637901098667071,3.35723901391098,1582.28194627601,2.57833136498284,37.7413494024252,3126.8225431496,2017,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"14","SR_IndivRicker_Surv",3,"North_Thompson",8.17598614417098e-08,0.46908203781851,6.00084171970304,2249.24110363653,3.20657903724605,753.607129830041,3744.87507744301,2017,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"15","SR_IndivRicker_Surv",4,"South_Thompson",8.10933205491234e-08,0.613615432079025,4.43211309321361,2409.6875511778,2.23622206282001,211.087282726228,4608.28781962937,2017,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"16","SR_IndivRicker_Surv",0,"Middle_Fraser",1.0960303422729e-07,0.517853612135253,3.3150470716003,1784.62693946625,2.25885377787923,-119.260110210332,3688.51398914284,2018,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"17","SR_IndivRicker_Surv",1,"Fraser_Canyon",3.54912540090978e-07,0.6480672192089,1.55261317973263,475.622448002464,3.8646362873166,-365.003317472043,1316.24821347697,2018,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"18","SR_IndivRicker_Surv",2,"Lower_Thompson",1.23172847011308e-07,0.637901401190446,3.35724937685175,1582.30239644505,2.5783303145369,37.7497770571042,3126.855015833,2018,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"19","SR_IndivRicker_Surv",3,"North_Thompson",8.17598453033926e-08,0.469081119041382,6.00084285005127,2249.24564089839,3.20657899518764,753.612322140509,3744.87895965628,2018,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"20","SR_IndivRicker_Surv",4,"South_Thompson",8.10928158388475e-08,0.61361487171086,4.43213969860238,2409.70741406876,2.23622160793083,211.077347866488,4608.33748027102,2018,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
