"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,177283.401293085,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"2",1968,191548.463865816,118290.609501009,264806.318230623,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"3",1969,215503.29947815,165514.117092755,265492.481863544,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"4",1970,191764.149484862,119485.528547615,264042.770422109,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"5",1971,182087.567457254,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"6",1972,203778.175491861,157559.517153433,249996.833830289,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"7",1973,184223.195804349,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"8",1974,183886.738770219,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"9",1975,203244.182354833,158815.511867011,247672.852842655,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"10",1976,266300.843819375,194510.577021599,338091.110617151,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"11",1977,279772.958768896,219565.910510521,339980.007027272,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"12",1978,296991.335314794,243753.536920015,350229.133709574,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"13",1979,291406.087508209,238946.466498827,343865.708517591,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"14",1980,291432.489448799,239093.387379969,343771.591517629,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"15",1981,298837.004346174,234748.935138082,362925.073554265,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"16",1982,315548.272429744,241056.748301129,390039.796558358,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"17",1983,314039.143743291,242232.197002284,385846.090484298,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"18",1984,295362.7676082,217816.318510339,372909.216706062,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"19",1985,299601.727182497,196162.202680034,403041.251684959,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"20",1986,343328.083535807,244478.637683768,442177.529387847,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"21",1987,360002.097660045,267191.280396586,452812.914923504,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"22",1988,398814.118042583,322805.498763619,474822.737321547,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"23",1989,310665.661954796,197662.070130489,423669.253779102,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"24",1990,353807.599288562,238645.784812214,468969.413764911,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"25",1991,340341.290724065,214437.658910815,466244.922537315,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"26",1992,399695.03092798,290413.41643522,508976.64542074,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"27",1993,353197.810739288,208112.197679766,498283.42379881,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"28",1994,317657.797526754,153708.089698431,481607.505355077,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"29",1995,292378.148171802,112239.830734362,472516.465609242,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"30",1996,275249.644478778,96390.0781096297,454109.210847926,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"31",1997,281155.963461284,107164.938383266,455146.988539301,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"32",1998,296938.460520074,136613.37851364,457263.542526509,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
