"","Mod","CU_ID","CU_Name","est_B","est_sigma","est_Smsy","est_Sgen","est_A","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_HierRicker_Surv",0,"Middle_Fraser",1.17761457837779e-07,0.536844732803518,3.24085325581298,1664.4604137555,2.36870731139863,-39.3832821212407,3368.30410963223,2015,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"2","SR_HierRicker_Surv",1,"Fraser_Canyon",3.22621660721225e-07,0.671168262142857,1.41305053333557,589.463269293328,2.89929464736276,-483.057301827691,1661.98384041435,2015,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"3","SR_HierRicker_Surv",2,"Lower_Thompson",1.23170796012679e-07,0.657378854642732,3.35967210814913,1582.15623952156,2.58036470615379,127.751498723972,3036.56098031915,2015,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"4","SR_HierRicker_Surv",3,"North_Thompson",7.50408804751837e-08,0.471383149109835,5.95739209869472,2551.14151603364,2.8278930685934,964.940592596974,4137.3424394703,2015,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"5","SR_HierRicker_Surv",4,"South_Thompson",8.90162793509652e-08,0.634204326467747,4.37676464332705,2201.20141536473,2.41874670694921,307.121051097627,4095.28177963184,2015,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"6","SR_HierRicker_Surv",0,"Middle_Fraser",1.18011204502322e-07,0.519256949505756,3.23167975301381,1660.9274174785,2.36701457653959,-16.8007233173889,3338.65555827439,2016,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"7","SR_HierRicker_Surv",1,"Fraser_Canyon",3.22004351931128e-07,0.650250675251575,1.55355183549166,564.662094732829,3.29992144091748,-379.569076885975,1508.89326635163,2016,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"8","SR_HierRicker_Surv",2,"Lower_Thompson",1.24419023061454e-07,0.635825053776012,3.33485354225319,1565.64538824021,2.58810144791051,137.67624075801,2993.61453572242,2016,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"9","SR_HierRicker_Surv",3,"North_Thompson",7.78481092638068e-08,0.473640573259485,5.99231666492843,2420.98524592494,2.98849216052375,923.369529028114,3918.60096282177,2016,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"10","SR_HierRicker_Surv",4,"South_Thompson",8.76229848904187e-08,0.615573939131971,4.36497371053721,2236.95743111207,2.37382584494626,355.328611680338,4118.5862505438,2016,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"11","SR_HierRicker_Surv",0,"Middle_Fraser",1.18010875699494e-07,0.519255209144982,3.23167371139526,1660.9434324386,2.36700358005321,-16.7843655436541,3338.67123042085,2017,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"12","SR_HierRicker_Surv",1,"Fraser_Canyon",3.22004294804379e-07,0.650249915819942,1.553555040631,564.662024873901,3.299930782695,-379.56717413768,1508.89122388548,2017,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"13","SR_HierRicker_Surv",2,"Lower_Thompson",1.24418141140522e-07,0.635824207247128,3.33486119167605,1565.66280809393,2.58808749944403,137.681768282868,2993.643847905,2017,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"14","SR_HierRicker_Surv",3,"North_Thompson",7.78479783274938e-08,0.473640579844877,5.99232345803395,2421.00481211634,2.98848996333817,923.382831339109,3918.62679289357,2017,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"15","SR_HierRicker_Surv",4,"South_Thompson",8.7622563280957e-08,0.615574573845748,4.36497980988465,2236.9722382059,2.37381772516767,355.332221719247,4118.61225469255,2017,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"16","SR_HierRicker_Surv",0,"Middle_Fraser",1.18010542617812e-07,0.519256610863172,3.23169010082478,1660.94751826983,2.3670088920759,-16.7915090378574,3338.68654557752,2018,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"17","SR_HierRicker_Surv",1,"Fraser_Canyon",3.22004217652566e-07,0.650251159502571,1.55355543746434,564.662253182592,3.29993086115164,-379.567168249182,1508.89167461437,2018,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"18","SR_HierRicker_Surv",2,"Lower_Thompson",1.24419652009525e-07,0.63582561356097,3.33485244169007,1565.62110752444,2.58811519432122,137.662859515013,2993.57935553386,2018,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"19","SR_HierRicker_Surv",3,"North_Thompson",7.78480711022655e-08,0.473641002851451,5.99231999546115,2421.00192960782,2.98849242337553,923.38238816878,3918.62147104687,2018,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
"20","SR_HierRicker_Surv",4,"South_Thompson",8.76236052680821e-08,0.615574520661443,4.36497311798947,2236.93505458552,2.37384235984746,355.318105105769,4118.55200406528,2018,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE
