"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,1225676.43777416,-7211583.17261043,9662936.04815874,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,553590.080933109,-96223.1769116062,1203403.33877783,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,1461523.76637922,-9091029.70744178,12014077.2402002,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,916720.127501569,-1319723.6927548,3153163.94775794,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,2270120.71949954,-17233465.6317432,21773707.0707422,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,782236.655149458,-162715.46288633,1727188.77318525,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,654345.289734725,300468.574524734,1008222.00494472,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,616335.392332256,364968.203919531,867702.580744982,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,759060.430773161,320836.050056696,1197284.81148963,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,1091861.97853408,-597282.635736803,2781006.59280497,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,913268.785175402,5372.84776447131,1821164.72258633,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,1589502.12956138,-3729700.57912187,6908704.83824462,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,1244801.40167104,-1117505.20615956,3607108.00950163,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,1109530.3291336,-614605.2605474,2833665.91881459,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,1236184.13842993,-1061112.9421316,3533481.21899146,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,981032.575524023,-148200.233102283,2110265.38415033,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,1050059.45649126,-136453.80914473,2236572.72212726,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,963695.745627802,87717.6573887387,1839673.83386687,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,866833.890330452,358267.262569077,1375400.51809183,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,782418.599502633,467633.433736651,1097203.76526862,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,941239.739853737,411695.428230973,1470784.0514765,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,854100.297973198,511334.210166355,1196866.38578004,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,813000.992806949,542938.723984587,1083063.26162931,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,779612.490546301,549256.193829829,1009968.78726277,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,777986.799008712,572646.375642195,983327.222375229,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,751813.655446142,574111.524704703,929515.786187581,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,788069.602241132,588908.275535143,987230.92894712,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,801841.914358236,594777.463453156,1008906.36526332,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,784385.241758279,612689.798578871,956080.684937687,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,790494.630248245,610119.573801373,970869.686695116,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,791736.369838186,615041.025095891,968431.714580482,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,775079.502444452,610886.479878464,939272.52501044,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,777617.810861257,621894.257058968,933341.364663546,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,802027.48793822,621869.668782285,982185.307094155,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,786042.097841487,624398.961486491,947685.234196483,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,767888.901039788,624634.17441129,911143.627668287,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,846701.765770521,651152.362273373,1042251.16926767,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,1104427.51779984,627110.412216103,1581744.62338357,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,1186231.66584251,655851.071691162,1716612.25999386,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,1230151.73377491,651860.655034982,1808442.81251483,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,1275440.45617308,687134.398878438,1863746.51346772,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,1271207.86021845,685008.50011778,1857407.22031913,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,1319516.20876455,684233.215861648,1954799.20166745,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,1322132.54686829,683752.54578024,1960512.54795634,"Percentile","BinLogistic",FALSE,FALSE
"45",2011,1366313.11555048,701068.990398752,2031557.24070221,"Percentile","BinLogistic",FALSE,FALSE
"46",2012,1355794.45260071,714252.122247932,1997336.7829535,"Percentile","BinLogistic",FALSE,FALSE
"47",2013,1482051.06460946,677598.193375859,2286503.93584306,"Percentile","BinLogistic",FALSE,FALSE
"48",2014,1679060.14497249,540327.424843055,2817792.86510193,"Percentile","BinLogistic",FALSE,FALSE
"49",2015,1818605.3910858,507370.223238099,3129840.5589335,"Percentile","BinLogistic",FALSE,FALSE
"50",2016,1761709.53901011,611269.403984329,2912149.67403589,"Percentile","BinLogistic",FALSE,FALSE
"51",2017,1893317.78308506,525069.90223623,3261565.66393388,"Percentile","BinLogistic",FALSE,FALSE
"52",2018,2211448.48146906,78513.1715172101,4344383.7914209,"Percentile","BinLogistic",FALSE,FALSE
