"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,578086.809198833,-56898.3250308478,1213071.94342851,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,484032.984305827,211987.150459675,756078.818151978,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,935689.206007345,-2427250.27905735,4298628.69107204,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,543295.854817864,258250.080824822,828341.628810905,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,837255.848235403,-607208.146984949,2281719.84345576,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,553220.394419936,349901.933014316,756538.855825556,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,581422.138585112,407930.970676901,754913.306493323,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,555074.528624728,431341.591142617,678807.466106838,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,733646.982709689,374010.176454383,1093283.78896499,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,788696.972830248,206738.439538852,1370655.50612165,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,695310.622823146,416353.828432826,974267.417213466,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,782815.545169302,208541.072754908,1357090.0175837,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,784204.075797856,321680.848752478,1246727.30284323,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,786980.615746656,288967.805905334,1284993.42558798,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,807529.932467313,332773.989281904,1282285.87565272,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,717429.860111338,441793.172717643,993066.547505032,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,827070.414632437,393617.834724173,1260522.9945407,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,833508.441153832,374116.063803901,1292900.81850376,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,837902.901618513,466673.210807296,1209132.59242973,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,780968.13101173,527223.691864728,1034712.57015873,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,930783.459538366,475062.134008529,1386504.7850682,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,847927.804651491,559090.331587016,1136765.27771597,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,863187.756652849,580054.984198767,1146320.52910693,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,807708.295268933,588281.856266253,1027134.73427161,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,838717.344864066,611101.815799736,1066332.8739284,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,793164.155878646,612390.502461242,973937.809296051,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,831585.666106994,631169.492421525,1032001.83979246,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,848789.503900366,624915.91818862,1072663.08961211,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,857953.023951522,655051.406926328,1060854.64097672,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,876932.812655626,633187.488354794,1120678.13695646,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,891582.023958489,643204.166654768,1139959.88126221,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,874150.128159573,631076.404894664,1117223.85142448,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,878887.899963063,655045.49198381,1102730.30794232,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,864023.709806383,647953.629129644,1080093.79048312,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,871244.886052713,654037.584269208,1088452.18783622,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,854232.157834928,649388.637437754,1059075.6782321,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,919593.738226654,668885.484563528,1170301.99188978,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,1162664.64757209,549706.807912826,1775622.48723136,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,1180940.99797543,626851.996960955,1735029.9989899,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,1277119.71161438,528094.145169607,2026145.27805915,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,1347341.70784255,539855.604592382,2154827.81109272,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,1351597.15380578,492805.238470898,2210389.06914067,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,1381650.07159734,507420.578997695,2255879.56419698,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,1367753.76986572,490694.944695266,2244812.59503617,"Percentile","BinLogistic",FALSE,FALSE
"45",2011,1426855.31715422,494883.177102632,2358827.4572058,"Percentile","BinLogistic",FALSE,FALSE
"46",2012,1355008.33574835,565179.559027678,2144837.11246902,"Percentile","BinLogistic",FALSE,FALSE
"47",2013,1419713.66083168,556630.427369763,2282796.8942936,"Percentile","BinLogistic",FALSE,FALSE
"48",2014,1485170.28479956,474347.325705208,2495993.24389391,"Percentile","BinLogistic",FALSE,FALSE
"49",2015,1510881.59216925,566914.149677887,2454849.03466061,"Percentile","BinLogistic",FALSE,FALSE
"50",2016,1455070.73078207,642103.152051725,2268038.30951242,"Percentile","BinLogistic",FALSE,FALSE
"51",2017,1725013.91592947,342662.510957939,3107365.32090101,"Percentile","BinLogistic",FALSE,FALSE
"52",2018,1769275.27878456,216392.804499247,3322157.75306986,"Percentile","BinLogistic",FALSE,FALSE
