"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1975,273506.354542137,207814.589162706,339198.119921567,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"2",1976,425670.657318895,288728.560136164,562612.754501625,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"3",1977,399642.309634807,290250.176868794,509034.442400821,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"4",1978,421456.940855938,314148.992694651,528764.889017226,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"5",1979,420530.630195263,312757.087109157,528304.173281368,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"6",1980,419884.18725703,313711.380576196,526056.993937864,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"7",1981,417445.135720889,315582.89567429,519307.375767488,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"8",1982,416399.788964681,316662.202516769,516137.375412593,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"9",1983,412154.875908649,318001.59414516,506308.157672137,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"10",1984,381171.051028177,295067.308909076,467274.793147278,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"11",1985,403476.574938189,309812.568665299,497140.58121108,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"12",1986,502229.267918453,379187.953120476,625270.58271643,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"13",1987,535187.473399393,408750.63109674,661624.315702046,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"14",1988,548899.826630442,434905.54222234,662894.111038544,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"15",1989,512796.203895318,376525.559498972,649066.848291664,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"16",1990,644656.719024646,462675.176896458,826638.261152835,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"17",1991,682174.295865078,471886.866232946,892461.72549721,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"18",1992,766792.982738828,550832.61231934,982753.353158315,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"19",1993,851398.990072981,550760.837539393,1152037.14260657,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"20",1994,845711.486631148,540922.258697971,1150500.71456433,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"21",1995,861385.301526684,526145.758669358,1196624.84438401,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"22",1996,852469.501381712,517259.085035172,1187679.91772825,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"23",1997,933341.724470236,526951.054151296,1339732.39478918,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"24",1998,918312.260759673,555477.767380115,1281146.75413923,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"25",1999,907980.550371818,588345.389215656,1227615.71152798,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"26",2000,898640.407062051,603589.143426806,1193691.6706973,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"27",2001,1028512.89092385,641182.51452343,1415843.26732428,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"28",2002,1243783.91224411,593401.649514388,1894166.17497383,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"29",2003,1376191.09243749,508240.308551887,2244141.87632308,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"30",2004,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"31",2005,2196143.41428539,96678.7984932107,4295608.03007757,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"32",2006,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"33",2007,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"34",2008,2123003.35060592,551078.319339831,3694928.38187201,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"35",2009,2482731.17199615,232737.271967496,4732725.0720248,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"36",2010,2617971.50713464,50945.0455073663,5184997.96876191,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"37",2011,2360465.29874933,438495.542033652,4282435.05546501,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"38",2012,2659969.1790835,366598.180366823,4953340.17780017,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
