"","Mod","CU_ID","CU_Name","est_B","est_sigma","est_Smsy","est_Sgen","est_A","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000697684987441138,0.730809664922231,4605.48168969785,2745.20795181082,2.03179465245624,943.02848923275,4547.3874143889,1967,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"2","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000321393640794142,0.492047342854587,14150.846996453,5922.21309693775,2.89041583362481,878.783056276591,10965.6431375989,1967,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"3","SR_IndivRicker_NoSurv",2,"Loughborough",0.0000563884176562157,1.06874908252641,13077.4537331611,1820.15290745841,7.96139858567726,-2097.10350614468,5737.4093210615,1967,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"4","SR_IndivRicker_NoSurv",3,"Bute Inlet",0.000153884553069438,0.671494727934663,4175.88521356356,901.743713598724,5.32022577247439,-509.154548653325,2312.64197585077,1967,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"5","SR_IndivRicker_NoSurv",4,"Georgia Strait",0.00000509539684661426,0.52729121691431,90016.0309250842,37238.5338415057,2.92235208896929,2409.55343075485,72067.5142522566,1967,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"6","SR_IndivRicker_NoSurv",5,"Howe Sound-Burrard Inlet",0.0000037101107737196,0.6169173129676,-10.2411588679144,1,0.99992401194136,-583.601019299909,585.601019299909,1967,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"7","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000757770778116593,0.743341241684936,5399.24495802388,2575.70797363452,2.54801213187804,645.802801185632,4505.61314608341,1968,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"8","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000360644083326789,0.582063615072299,15491.1786260824,4619.04680948516,3.96167005969675,-739.476941938412,9977.57056090873,1968,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"9","SR_IndivRicker_NoSurv",2,"Loughborough",0.0000143079093409174,1.32140091108166,29291.5179719245,13592.1989456037,2.61765190886447,-16605.1993985063,43789.5972897137,1968,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"10","SR_IndivRicker_NoSurv",3,"Bute Inlet",0.0000772259121010877,0.907396350316871,5569.18674393504,2505.17790897597,2.69757845191235,-1623.49104407597,6633.84686202792,1968,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"11","SR_IndivRicker_NoSurv",4,"Georgia Strait",0.00000582707019676351,0.653907785131492,96637.0154464194,28361.7623092838,4.01961466671482,-7853.66552852285,64577.1901470905,1968,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"12","SR_IndivRicker_NoSurv",5,"Howe Sound-Burrard Inlet",0.0000041838782291526,0.919614085706739,24826.0827354889,21984.5081086466,1.23805094080027,-47146.2816099792,91115.2978272723,1968,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"13","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000828539788672423,0.746260656392229,5849.99952783615,2234.13761922125,3.15091689598983,466.52127191659,4001.75396652592,1969,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"14","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000331473687948781,0.572543214287612,14929.3290732392,5520.81014323625,3.2472335832955,114.999631518103,10926.6206549544,1969,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"15","SR_IndivRicker_NoSurv",2,"Loughborough",0.0000180045751655283,1.2653172492241,28500.0577151422,9932.88542767627,3.43113978031227,-9056.03967506102,28921.8105304136,1969,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"16","SR_IndivRicker_NoSurv",3,"Bute Inlet",0.0000906182157936565,0.852953999880853,5622.73616779186,1983.01374459517,3.39362212362034,-876.194310159486,4842.22179934982,1969,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"17","SR_IndivRicker_NoSurv",4,"Georgia Strait",0.00000615420897177214,0.613857842129323,96932.2589019702,25141.3756797224,4.50065400253095,-3516.10218182118,53798.8535412661,1969,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"18","SR_IndivRicker_NoSurv",5,"Howe Sound-Burrard Inlet",0.00000716774590714256,1.00232015846521,43602.2824999392,26521.0376265057,1.98827472008707,-3238.09147832606,56280.1667313374,1969,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"19","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000822908736812231,0.738849278917398,6187.41898916343,2184.69379598554,3.38997218541352,412.223326623298,3957.16426534779,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"20","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000330868697106833,0.531744252188287,14999.6891612647,5521.60671875084,3.26106169655336,467.064658558369,10576.1487789433,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"21","SR_IndivRicker_NoSurv",2,"Loughborough",0.0000186271635489945,1.25157077131067,30262.2349946053,8862.82475504386,4.02741158918804,-8454.39609609358,26180.0456061813,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"22","SR_IndivRicker_NoSurv",3,"Bute Inlet",0.000090142530498266,0.80680188602281,5811.00187453249,1954.57213776574,3.54583766720445,-787.578909917756,4696.72318544923,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"23","SR_IndivRicker_NoSurv",4,"Georgia Strait",0.00000525282574081879,0.680928666255042,109723.39618284,30690.3985344219,4.20058632288573,-9717.17169635656,71097.9687652004,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"24","SR_IndivRicker_NoSurv",5,"Howe Sound-Burrard Inlet",0.000009292333217761,1.11259131043728,49358.7281513051,20419.6926829894,2.92227178711565,-10348.4778145398,51187.8631805185,1970,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"25","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000835483444226552,0.724880744270067,5911.38404800664,2192.8679593948,3.23775562726508,478.806904484989,3906.92901430461,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"26","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000251030559634481,0.675761978736573,12728.0707677461,7618.6619978386,2.02275557579555,2815.64601660555,12421.6779790717,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"27","SR_IndivRicker_NoSurv",2,"Loughborough",0.0000211267195728268,1.20621113971144,26842.2597697231,7765.82010154836,4.07272279351869,-5437.81659979441,20969.4568028911,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"28","SR_IndivRicker_NoSurv",3,"Bute Inlet",0.000089635657210928,0.773203029857047,5643.85639092397,2014.19982695803,3.35646878251958,-634.169070628379,4662.56872454445,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"29","SR_IndivRicker_NoSurv",4,"Georgia Strait",0.00000508719169240287,0.682920832679383,106777.878776495,33618.0871278515,3.76861721154668,-9120.85663131152,76357.0308870145,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"30","SR_IndivRicker_NoSurv",5,"Howe Sound-Burrard Inlet",0.00000915389909211435,1.04567176704856,48700.7229788004,20931.749847527,2.81801817760211,-7851.10098355621,49714.6006786103,1971,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"31","SR_IndivRicker_NoSurv",0,"Southern Coastal Streams",0.0000856031554034062,0.728340674174657,6164.21112057661,2046.62379390168,3.58861325054109,406.063587988788,3687.18399981458,1972,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"32","SR_IndivRicker_NoSurv",1,"North East Vancouver Island",0.0000204790294205607,0.65969951054891,12541.0032393116,8596.93021686623,1.73959924650676,4863.73692535764,12330.1235083748,1972,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"33","SR_IndivRicker_NoSurv",2,"Loughborough",0.0000171371715947513,1.17654885911854,31588.6495803485,10009.6387662391,3.74636646885652,-7086.57918015732,27105.8567126355,1972,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"34","SR_IndivRicker_NoSurv",3,"Bute Inlet",0.0000433177830982631,1.15813445831727,9266.13157153212,4515.05654169545,2.49560298811886,-7263.50788232968,16293.6209657206,1972,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
