"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1957,-2886.15813636543,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"2",1958,-2886.12754549688,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"3",1959,3258.69962633827,-2226393.76703118,2232911.16628386,"Percentile","BernLogistic",FALSE,FALSE
"4",1960,156208.979459817,-671325.25283039,983743.211750024,"Percentile","BernLogistic",FALSE,FALSE
"5",1961,283251.560232705,-10782.5571723328,577285.677637743,"Percentile","BernLogistic",FALSE,FALSE
"6",1962,-318538.96835881,-3673053.32767735,3035975.39095974,"Percentile","BernLogistic",FALSE,FALSE
"7",1963,2270312.10378722,-12337670.309822,16878294.5173964,"Percentile","BernLogistic",FALSE,FALSE
"8",1964,1807103.84483039,-5652011.93554821,9266219.62520899,"Percentile","BernLogistic",FALSE,FALSE
"9",1965,1087402.30765443,-540773.27949616,2715577.89480502,"Percentile","BernLogistic",FALSE,FALSE
"10",1966,1212900.96780847,-970260.010875755,3396061.94649269,"Percentile","BernLogistic",FALSE,FALSE
"11",1967,1124730.40966619,-578194.90356131,2827655.72289369,"Percentile","BernLogistic",FALSE,FALSE
"12",1968,1345479.65927159,-1351850.66854842,4042809.98709161,"Percentile","BernLogistic",FALSE,FALSE
"13",1969,1649137.15845292,-2842780.77329439,6141055.09020023,"Percentile","BernLogistic",FALSE,FALSE
"14",1970,2515519.01315627,-9366278.65945999,14397316.6857725,"Percentile","BernLogistic",FALSE,FALSE
"15",1971,3237685.77921871,-17900289.3882429,24375660.9466804,"Percentile","BernLogistic",FALSE,FALSE
"16",1972,6397688.24825398,-84442007.1212143,97237383.6177222,"Percentile","BernLogistic",FALSE,FALSE
"17",1973,1288555.20593933,-494326.466737034,3071436.8786157,"Percentile","BernLogistic",FALSE,FALSE
"18",1974,1749484.65171678,-1917429.1793551,5416398.48278865,"Percentile","BernLogistic",FALSE,FALSE
"19",1975,2768320.69714424,-7347721.78014781,12884363.1744363,"Percentile","BernLogistic",FALSE,FALSE
"20",1976,-4140857.90163096,-41193659.4544282,32911943.6511663,"Percentile","BernLogistic",FALSE,FALSE
"21",1977,-4177207.477616,-41976451.7527393,33622036.7975073,"Percentile","BernLogistic",FALSE,FALSE
"22",1978,2805316.67266035,-7818693.88840977,13429327.2337305,"Percentile","BernLogistic",FALSE,FALSE
"23",1979,1877441.71894597,-2037055.95289968,5791939.39079162,"Percentile","BernLogistic",FALSE,FALSE
"24",1980,2090217.43376171,-2987257.95170704,7167692.81923045,"Percentile","BernLogistic",FALSE,FALSE
"25",1981,2331401.45192405,-4258151.89271133,8920954.79655944,"Percentile","BernLogistic",FALSE,FALSE
"26",1982,1728769.29611598,-1315324.17031254,4772862.7625445,"Percentile","BernLogistic",FALSE,FALSE
"27",1983,2285375.85277734,-3450697.65469899,8021449.36025368,"Percentile","BernLogistic",FALSE,FALSE
"28",1984,3041798.00305459,-7780157.97659912,13863753.9827083,"Percentile","BernLogistic",FALSE,FALSE
"29",1985,1595086.10461839,-311926.883788491,3502099.09302527,"Percentile","BernLogistic",FALSE,FALSE
"30",1986,1310210.81653764,327503.008673968,2292918.62440132,"Percentile","BernLogistic",FALSE,FALSE
"31",1987,1743046.25008578,-153817.632662157,3639910.13283372,"Percentile","BernLogistic",FALSE,FALSE
"32",1988,1452094.52177322,419705.265987782,2484483.77755866,"Percentile","BernLogistic",FALSE,FALSE
"33",1989,1523818.47024986,344773.30635123,2702863.63414849,"Percentile","BernLogistic",FALSE,FALSE
"34",1990,1408584.09817064,468125.197981984,2349042.9983593,"Percentile","BernLogistic",FALSE,FALSE
"35",1991,1451227.06126087,437386.735598501,2465067.38692324,"Percentile","BernLogistic",FALSE,FALSE
"36",1992,1370703.12101071,513597.137304681,2227809.10471673,"Percentile","BernLogistic",FALSE,FALSE
"37",1993,1605929.61700115,364307.239431342,2847551.99457097,"Percentile","BernLogistic",FALSE,FALSE
"38",1994,1885038.66506724,92285.3069740853,3677792.0231604,"Percentile","BernLogistic",FALSE,FALSE
"39",1995,1697622.52867572,372948.00869146,3022297.04865997,"Percentile","BernLogistic",FALSE,FALSE
"40",1996,1733051.66424424,336824.124417232,3129279.20407125,"Percentile","BernLogistic",FALSE,FALSE
"41",1997,1747055.47304336,320829.66818332,3173281.27790339,"Percentile","BernLogistic",FALSE,FALSE
"42",1998,1781738.24117377,278420.908697521,3285055.57365002,"Percentile","BernLogistic",FALSE,FALSE
"43",1999,1715311.39141329,358752.543676188,3071870.2391504,"Percentile","BernLogistic",FALSE,FALSE
"44",2000,1714543.41353737,359474.586547601,3069612.24052715,"Percentile","BernLogistic",FALSE,FALSE
"45",2001,1623024.48033859,463740.882774101,2782308.07790308,"Percentile","BernLogistic",FALSE,FALSE
"46",2002,1550349.78248385,551007.041227998,2549692.5237397,"Percentile","BernLogistic",FALSE,FALSE
"47",2003,1988677.43054147,241910.150399946,3735444.710683,"Percentile","BernLogistic",FALSE,FALSE
"48",2004,4195378.38868874,-3939304.9734363,12330061.7508138,"Percentile","BernLogistic",FALSE,FALSE
"49",2005,7335098.38590429,-17442601.0842193,32112797.8560279,"Percentile","BernLogistic",FALSE,FALSE
"50",2006,10392768.3000566,-39719723.6708012,60505260.2709144,"Percentile","BernLogistic",FALSE,FALSE
"51",2007,17058583.2028957,-120912076.60283,155029243.008622,"Percentile","BernLogistic",FALSE,FALSE
"52",2008,24289471.1280157,-259375680.687208,307954622.94324,"Percentile","BernLogistic",FALSE,FALSE
"53",2009,58187590.561427,-1597041605.43866,1713416786.56151,"Percentile","BernLogistic",FALSE,FALSE
"54",2010,-148200714.050479,-11071878257.9742,10775476829.8733,"Percentile","BernLogistic",FALSE,FALSE
"55",2011,23570709.3154516,-233827230.599062,280968649.229965,"Percentile","BernLogistic",FALSE,FALSE
"56",2012,77253113.9793496,-2731531553.68502,2886037781.64372,"Percentile","BernLogistic",FALSE,FALSE
"57",2013,-17561135.592518,-171511018.145848,136388746.960812,"Percentile","BernLogistic",FALSE,FALSE
"58",2014,-7771748.24774202,-39415154.4224396,23871657.9269555,"Percentile","BernLogistic",FALSE,FALSE
"59",2015,-6433875.94176283,-28006674.2731314,15138922.3896057,"Percentile","BernLogistic",FALSE,FALSE
"60",2016,-6648426.8079597,-28505301.7583029,15208448.1423835,"Percentile","BernLogistic",FALSE,FALSE
"61",2017,-4533331.10510965,-15456116.9749646,6389454.76474532,"Percentile","BernLogistic",FALSE,FALSE
"62",2018,-4090276.49208768,-13136060.2705655,4955507.28639013,"Percentile","BernLogistic",FALSE,FALSE
