"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",2015,53860.2858836107,31954.9279139861,75765.6438532353,"ThreshAbund_Subpop1000_LT","BinLogistic",FALSE,FALSE
"2",2016,53729.9120057961,32243.4588858054,75216.3651257868,"ThreshAbund_Subpop1000_LT","BinLogistic",FALSE,FALSE
"3",2017,54285.3656463924,32714.8220867397,75855.9092060451,"ThreshAbund_Subpop1000_LT","BinLogistic",FALSE,FALSE
"4",2018,51882.7100935006,33598.3072557295,70167.1129312716,"ThreshAbund_Subpop1000_LT","BinLogistic",FALSE,FALSE
