"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1975,298023.00350187,217518.752288056,378527.254715684,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"2",1976,498498.79179558,316423.826772368,680573.756818793,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"3",1977,493530.948207405,302949.46163755,684112.434777259,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"4",1978,491476.922364112,345287.972898537,637665.871829686,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"5",1979,488826.588846104,346196.406304053,631456.771388155,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"6",1980,488262.169331649,347590.005769584,628934.332893714,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"7",1981,484245.374326361,352240.471948827,616250.276703895,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"8",1982,483102.460659544,354183.937697026,612020.983622061,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"9",1983,474454.892524558,357227.111697449,591682.673351667,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"10",1984,448623.238128343,324580.738328512,572665.737928175,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"11",1985,476475.705784993,349314.66696362,603636.744606366,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"12",1986,598766.598565312,452313.635885111,745219.561245513,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"13",1987,651098.345231072,488669.679838436,813527.010623707,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"14",1988,647223.541558134,491086.012315662,803361.070800606,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"15",1989,636674.772551242,431356.194109653,841993.350992831,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"16",1990,780554.901027405,555402.658238597,1005707.14381621,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"17",1991,855309.365605723,543986.415149498,1166632.31606195,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"18",1992,952048.161889996,626358.027207722,1277738.29657227,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"19",1993,1020705.1853221,633055.419831153,1408354.95081304,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"20",1994,992051.052556571,647802.732445667,1336299.37266748,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"21",1995,1049781.73011979,610263.818778491,1489299.6414611,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"22",1996,1059746.71579346,587888.281425455,1531605.15016147,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"23",1997,1091216.08559504,588724.175776389,1593707.99541369,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"24",1998,1040831.2116496,642792.665024529,1438869.75827468,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"25",1999,1030648.5014243,652975.642226505,1408321.3606221,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"26",2000,990735.853031035,651345.601890087,1330126.10417198,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"27",2001,1244811.89129344,608251.028638336,1881372.75394855,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"28",2002,1663158.60870616,270310.429263486,3056006.78814884,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"29",2003,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"30",2004,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"31",2005,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"32",2006,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"33",2007,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"34",2008,2234570.98815914,206175.40736855,4262966.56894974,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"35",2009,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"36",2010,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"37",2011,2294524.1270462,195495.199078815,4393553.05501358,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"38",2012,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
