"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1970,314721.264628429,227622.936356164,401819.592900694,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"2",1971,226883.786048544,152892.361886199,300875.210210889,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"3",1972,504503.469087358,428986.767642324,580020.170532392,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"4",1973,484796.322063381,408471.11385681,561121.530269953,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"5",1974,484707.370724179,408485.533891169,560929.207557188,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"6",1975,484657.058757833,413253.319935114,556060.797580552,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"7",1976,613633.733062401,538161.798962098,689105.667162704,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"8",1977,644049.454552831,566159.767139402,721939.14196626,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"9",1978,657525.044242303,578780.969584793,736269.118899813,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"10",1979,650740.515468267,574008.092307651,727472.938628883,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"11",1980,650673.665833031,574011.436196776,727335.895469286,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"12",1981,701451.962070407,620880.31118421,782023.612956603,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"13",1982,739843.415662037,656182.666558257,823504.164765818,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"14",1983,750910.167629606,668056.193211725,833764.142047486,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"15",1984,737363.908734992,655859.993124242,818867.824345742,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"16",1985,825843.136360159,738329.782747252,913356.489973065,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
