"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,396926.600093434,-445128.678922865,1238981.87910973,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,308258.773581308,167599.871690154,448917.675472463,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,303367.604961398,-383969.155275044,990704.36519784,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,310315.841970708,-31858.1267370797,652489.810678496,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,538851.636456736,-1396028.8139171,2473732.08683058,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,370959.596419821,190475.914338702,551443.278500939,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,392453.27687859,279755.239259379,505151.314497802,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,380559.256045017,280639.902501831,480478.609588203,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,433162.754293869,301088.784697421,565236.723890317,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,400820.782076287,135754.007164156,665887.556988417,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,416107.120462021,232694.992036099,599519.248887943,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,322790.442038989,-307532.17944198,953113.063519958,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,442810.447776422,157393.700996201,728227.194556643,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,398943.476815178,150742.289762574,647144.663867783,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,412773.046225023,137895.05004127,687651.042408777,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,387069.113489316,175587.193657277,598551.033321355,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,446129.293905752,254791.082649073,637467.505162431,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,422666.467495614,251169.69197135,594163.243019877,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,443092.255447483,312891.397540264,573293.113354701,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,436361.108270961,329244.422159763,543477.794382158,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,474152.358022303,336369.991484181,611934.724560426,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,465140.9002406,350595.102370005,579686.698111195,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,474101.190724457,375701.327850865,572501.053598049,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,463647.106451075,372140.222490307,555153.990411843,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,488523.414603801,406522.102705306,570524.726502295,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,480233.718312841,403837.014276826,556630.422348855,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,490659.68927348,408765.847630968,572553.530915992,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,485254.170434856,398806.07721313,571702.263656582,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,502566.76966815,426512.7555493,578620.783787,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,493815.968239261,414707.79580296,572924.140675562,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,498982.171415463,422192.723190797,575771.619640129,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,490618.154128654,416156.503445056,565079.804812252,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,507700.521801372,438683.483909853,576717.559692892,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,504373.186918789,429752.196774512,578994.177063067,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,504468.551271112,434285.533710706,574651.568831518,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,500531.3018273,433781.242954445,567281.360700154,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,520769.0013937,442264.142292853,599273.860494548,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,519643.276158653,382451.545170354,656835.007146951,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,534501.294782815,383988.538383742,685014.051181888,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,521222.450510227,356499.792908491,685945.108111963,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,559686.578765296,398894.065158176,720479.092372417,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,544244.508111888,380820.932169997,707668.084053779,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,554013.316225111,384446.485236789,723580.147213433,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,538839.367524486,363851.847739104,713826.887309868,"Percentile","BinLogistic",FALSE,FALSE
"45",2011,574172.872628295,403408.153061488,744937.592195102,"Percentile","BinLogistic",FALSE,FALSE
"46",2012,561048.756084801,389117.530372314,732979.981797288,"Percentile","BinLogistic",FALSE,FALSE
"47",2013,569689.408404355,374909.212902068,764469.603906642,"Percentile","BinLogistic",FALSE,FALSE
"48",2014,542572.216864728,293334.495348997,791809.938380458,"Percentile","BinLogistic",FALSE,FALSE
"49",2015,590389.849989624,334872.774787492,845906.925191756,"Percentile","BinLogistic",FALSE,FALSE
"50",2016,575477.449432769,325816.49001873,825138.408846809,"Percentile","BinLogistic",FALSE,FALSE
"51",2017,584286.366575453,312228.387110709,856344.346040198,"Percentile","BinLogistic",FALSE,FALSE
"52",2018,535075.73353939,164765.480033592,905385.987045188,"Percentile","BinLogistic",FALSE,FALSE
