"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,652907.148876427,-186046.780374569,1491861.07812742,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,537375.493649302,164576.997078941,910173.990219662,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,1138389.26198577,-3431667.24576269,5708445.76973423,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,610286.166574002,222604.914310048,997967.418837957,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,978946.989415722,-921299.874838509,2879193.85366995,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,611133.299360119,344220.37748747,878046.221232768,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,636070.780977214,417415.329816046,854726.232138383,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,605133.755783702,450798.130358165,759469.381209239,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,828421.950216896,363401.331129582,1293442.56930421,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,923723.487306789,126270.173239432,1721176.80137415,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,781064.948052078,417536.447816027,1144593.44828813,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,921895.501716685,120257.461921748,1723533.54151162,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,897797.475942767,284540.123704554,1511054.82818098,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,916408.494923142,231993.294027617,1600823.69581867,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,931193.272741967,292732.638377994,1569653.90710594,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,816328.258402473,443020.894398664,1189635.62240628,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,952731.126400563,370789.0327928,1534673.22000833,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,974958.264666357,339025.803314353,1610890.72601836,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,964980.918971632,466251.96542789,1463709.87251537,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,892450.087522797,552263.496669126,1232636.67837647,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,1086156.53507697,470658.18918764,1701654.88096631,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,977688.450730718,589886.717830842,1365490.18363059,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,988470.800648482,613215.291225812,1363726.31007115,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,919994.255159441,628893.979425886,1211094.530893,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,948156.980759752,651274.465055654,1245039.49646385,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,892060.303948885,656650.616850302,1127469.99104747,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,936777.021499583,676236.356496709,1197317.68650246,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,968256.332642885,670516.174859647,1265996.49042612,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,967725.845009435,703921.353809235,1231530.33620963,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,1004814.81218492,677733.553300566,1331896.07106928,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,1018180.55608931,687316.824998768,1349044.28717985,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,1003846.0596195,674756.205659718,1332935.91357928,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,997098.228925534,701404.551841025,1292791.90601004,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,982520.952094681,694667.664949772,1270374.23923959,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,989201.053693303,700569.541096795,1277832.56628981,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,972266.308719848,697185.733371913,1247346.88406778,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,1050537.62318872,715987.066729492,1385088.17964794,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,1397631.66590963,544970.837805773,2250292.49401348,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,1407538.13359608,649835.477285658,2165240.7899065,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,1553577.64138659,507256.341244814,2599898.94152837,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,1627180.97661982,520577.895034382,2733784.05820526,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,1650251.39914513,452000.388453979,2848502.40983628,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,1679148.97393504,471061.30228183,2887236.64558824,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,1676015.70158447,444188.634406137,2907842.7687628,"Percentile","BinLogistic",FALSE,FALSE
"45",2011,1734810.58429414,449848.53276806,3019772.63582022,"Percentile","BinLogistic",FALSE,FALSE
"46",2012,1647426.7858061,546699.212857432,2748154.35875477,"Percentile","BinLogistic",FALSE,FALSE
"47",2013,1725328.86035874,531549.209737591,2919108.51097988,"Percentile","BinLogistic",FALSE,FALSE
"48",2014,1833669.23347124,410019.657631696,3257318.80931079,"Percentile","BinLogistic",FALSE,FALSE
"49",2015,1841594.86523181,539937.715784108,3143252.01467952,"Percentile","BinLogistic",FALSE,FALSE
"50",2016,1775201.31210457,644065.029704009,2906337.59450513,"Percentile","BinLogistic",FALSE,FALSE
"51",2017,2145673.69586333,216226.88266847,4075120.5090582,"Percentile","BinLogistic",FALSE,FALSE
"52",2018,2230398.79046807,26552.9578731344,4434244.62306301,"Percentile","BinLogistic",FALSE,FALSE
