"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",2015,12345.6909219534,8425.24033295334,16266.1415109535,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"2",2016,13226.661141336,9892.12058682748,16561.2016958445,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"3",2017,13217.244870181,9985.68140625633,16448.8083341056,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
"4",2018,13222.3794726502,10008.1914334426,16436.5675118577,"SR_IndivRicker_Surv","BinLogistic",FALSE,TRUE
