"stk","alpha","beta","sigma","SREP","stkName","alpha_nBC"
1,2.7182959590197,0.000860941922394147,0.685247,2748.29392956018,"Kyuquot",2.3661214590197
1,1.97542689311834,0.000286645227160126,0.685247,5662.93187296491,"Kyuquot",1.62325239311834
1,2.13122230350687,0.000358405179920342,0.685247,4963.78931772769,"Kyuquot",1.77904780350687
1,2.00086639497876,0.000476149032020449,0.685247,3462.55433510563,"Kyuquot",1.64869189497876
1,1.83370614944988,0.000218251088766665,0.685247,6788.19820703762,"Kyuquot",1.48153164944988
1,2.25968530230783,0.000691855165997892,0.685247,2757.09555417794,"Kyuquot",1.90751080230783
1,2.25863054004028,0.000368589250814202,0.685247,5172.30504098797,"Kyuquot",1.90645604004028
1,2.20016162365005,0.000353095880778942,0.685247,5233.66944857391,"Kyuquot",1.84798712365005
1,1.85461578451935,0.000261274009311693,0.685247,5750.44294867837,"Kyuquot",1.50244128451935
1,1.82476843631679,0.000247592527456393,0.685247,5947.65097091289,"Kyuquot",1.47259393631679
1,2.00317238424659,0.000271448706650159,0.685247,6082.17259393458,"Kyuquot",1.65099788424659
1,2.32490636909761,0.000491868199987126,0.685247,4010.69202918433,"Kyuquot",1.97273186909761
1,2.0550983620132,0.000317184164375113,0.685247,5368.88045898555,"Kyuquot",1.7029238620132
1,2.90292328442226,0.000467830707662554,0.685247,5452.29020379335,"Kyuquot",2.55074878442226
1,1.52427132992395,0.00014209232991612,0.685247,8248.83954408981,"Kyuquot",1.17209682992395
1,2.29492121961828,0.000427182496964938,0.685247,4547.81441988184,"Kyuquot",1.94274671961828
1,2.78651152892021,0.000540059268687441,0.685247,4507.53680209326,"Kyuquot",2.43433702892021
1,1.78484557896143,0.000389848064188101,0.685247,3674.94726938074,"Kyuquot",1.43267107896143
1,2.44430456552948,0.000147972514760124,0.685247,14138.6396583243,"Kyuquot",2.09213006552948
1,1.95836014850062,0.000222698086151159,0.685247,7212.39089324909,"Kyuquot",1.60618564850062
1,1.79854952418519,0.000164578772686814,0.685247,8788.34494007058,"Kyuquot",1.44637502418519
1,2.71008602876411,0.000553511619709084,0.685247,4259.9133329909,"Kyuquot",2.35791152876411
1,2.99452546438851,0.000643490827029352,0.685247,4106.27603906463,"Kyuquot",2.64235096438851
1,2.20758978382441,0.000445505321222327,0.685247,4164.74325993173,"Kyuquot",1.85541528382441
1,2.58085011264479,0.000284121063324034,0.685247,7844.10556039288,"Kyuquot",2.22867561264479
1,1.7118567865178,0.000199865431159651,0.685247,6802.98878414696,"Kyuquot",1.3596822865178
1,2.22008225979001,0.000223945108297475,0.685247,8340.91788827462,"Kyuquot",1.86790775979001
1,2.0678138311142,0.000254484035080911,0.685247,6741.63835294709,"Kyuquot",1.7156393311142
1,2.81518082644854,0.000430271850528831,0.685247,5724.30272494319,"Kyuquot",2.46300632644854
1,2.30291265081113,0.000292437685533284,0.685247,6670.61137231269,"Kyuquot",1.95073815081113
1,2.80668473261175,0.000542764790628698,0.685247,4522.23555210468,"Kyuquot",2.45451023261175
1,2.81098606553833,0.000181234240110846,0.685247,13567.0365822401,"Kyuquot",2.45881156553833
1,2.778408542833,0.000355978878603014,0.685247,6815.66853728623,"Kyuquot",2.426234042833
1,2.29192001938019,0.000544287145429397,0.685247,3563.82754152661,"Kyuquot",1.93974551938019
1,2.71193812700008,0.000341446520907037,0.685247,6911.07825826276,"Kyuquot",2.35976362700008
1,2.53251360015522,0.000468694220164381,0.685247,4651.94364758868,"Kyuquot",2.18033910015522
1,2.64457683084432,0.0003394868067129,0.685247,6752.55204477791,"Kyuquot",2.29240233084432
1,0.75395689378309,9.42191862449435e-05,0.685247,4264.33733718065,"Kyuquot",0.40178239378309
1,2.33666214879201,0.000265430857749892,0.685247,7476.47679555758,"Kyuquot",1.98448764879201
1,1.98172211785378,0.000378553847344761,0.685247,4304.66531851069,"Kyuquot",1.62954761785378
1,2.21463666947288,0.000243457882172491,0.685247,7650.03849065488,"Kyuquot",1.86246216947288
1,2.51089228846348,0.00050013068554707,0.685247,4316.30741893422,"Kyuquot",2.15871778846348
1,2.17738249931928,0.000228771385616545,0.685247,7978.30547907157,"Kyuquot",1.82520799931928
1,1.7573620070987,0.000248314284781732,0.685247,5658.90725269332,"Kyuquot",1.4051875070987
1,2.02026450408478,0.000333943711107997,0.685247,4995.12327556703,"Kyuquot",1.66809000408479
1,2.58489318555321,0.00051496788373583,0.685247,4335.64646664172,"Kyuquot",2.23271868555321
1,2.26365936181848,0.000501637786346558,0.685247,3810.48819256595,"Kyuquot",1.91148486181848
1,2.76770643239857,0.000511885334064798,0.685247,4718.89263405385,"Kyuquot",2.41553193239857
1,1.73491983271792,0.000517274486974534,0.685247,2673.13654072793,"Kyuquot",1.38274533271792
1,2.28565251286331,0.000300337016508209,0.685247,6437.69467827308,"Kyuquot",1.93347801286331
1,2.98907738091909,0.000434942579672457,0.685247,6062.64597709624,"Kyuquot",2.63690288091909
1,2.97159900120942,0.000514150347251235,0.685247,5094.66640490172,"Kyuquot",2.61942450120942
1,1.90042546908401,0.000346424941777716,0.685247,4469.22488068842,"Kyuquot",1.54825096908401
1,1.80606371064668,8.73143167706089e-05,0.685247,16651.2121312972,"Kyuquot",1.45388921064668
1,2.56447232800221,0.000380465675842583,0.685247,5814.71067817834,"Kyuquot",2.21229782800221
1,2.16617558012995,0.000345926894838827,0.685247,5243.88565097006,"Kyuquot",1.81400108012995
1,2.56943373251752,0.000632210069274435,0.685247,3507.15583360162,"Kyuquot",2.21725923251752
1,2.13429032871782,0.000379570106612378,0.685247,4695.09004442686,"Kyuquot",1.78211582871782
1,1.9243996391837,0.000281702031419632,0.685247,5581.16365459098,"Kyuquot",1.5722251391837
1,2.75760056747666,0.000376872418847108,0.685247,6382.60044296982,"Kyuquot",2.40542606747666
1,1.7081491982756,0.00023885000589521,0.685247,5677.09719408803,"Kyuquot",1.35597469827561
1,2.32593346607062,0.000716738457129802,0.685247,2753.80642190541,"Kyuquot",1.97375896607062
1,2.38203995507573,0.000439464450916567,0.685247,4618.95257020711,"Kyuquot",2.02986545507573
1,2.4942772628279,0.000201974466829159,0.685247,10605.8097167292,"Kyuquot",2.1421027628279
1,2.15155310241997,0.000377675951538984,0.685247,4764.34518821681,"Kyuquot",1.79937860241997
1,2.35334461574465,0.000459756387901056,0.685247,4352.67495658009,"Kyuquot",2.00117011574465
1,2.34618276858217,0.000421668176196485,0.685247,4728.85643533369,"Kyuquot",1.99400826858217
1,2.98181439152615,0.000398457176411478,0.685247,6599.55460009228,"Kyuquot",2.62963989152615
1,2.50562973787731,0.000476821723471904,0.685247,4516.26914603903,"Kyuquot",2.15345523787731
1,2.25473251264623,0.000549132718864929,0.685247,3464.65972120341,"Kyuquot",1.90255801264623
1,1.84313023616409,0.00033452407192171,0.685247,4456.94603559955,"Kyuquot",1.49095573616409
1,2.10718333344984,0.000224344963682785,0.685247,7822.81360205328,"Kyuquot",1.75500883344984
1,1.59324157336348,0.000265878234726126,0.685247,4667.80244212873,"Kyuquot",1.24106707336348
1,2.65992488016549,0.000410818828982336,0.685247,5617.44062676524,"Kyuquot",2.3077503801655
1,1.83258387726979,0.000297253419320738,0.685247,4980.29385381914,"Kyuquot",1.48040937726979
1,2.42954511823751,0.000718155371931268,0.685247,2892.64788572287,"Kyuquot",2.07737061823751
1,2.47558878468731,0.000306779825598031,0.685247,6921.62296053191,"Kyuquot",2.12341428468731
1,2.24677311921546,0.000339553820404445,0.685247,5579.67104289619,"Kyuquot",1.89459861921546
1,2.5574377460107,0.000389259666561207,0.685247,5665.27548433775,"Kyuquot",2.2052632460107
1,2.13351776366008,0.00031562300041703,0.685247,5643.89560110133,"Kyuquot",1.78134326366008
1,2.11645627873136,0.000458657005576912,0.685247,3846.62559882236,"Kyuquot",1.76428177873136
1,1.98112888322506,0.000254991496035483,0.685247,6388.26944643825,"Kyuquot",1.62895438322506
1,2.20101429937551,0.000361959302763632,0.685247,5107.86650670184,"Kyuquot",1.84883979937551
1,1.85833031437152,0.000256898346772843,0.685247,5862.84743865365,"Kyuquot",1.50615581437152
1,1.70044120114879,0.000211889970303507,0.685247,6363.0510647463,"Kyuquot",1.34826670114879
1,1.83172238775715,0.000264029967153134,0.685247,5603.71197144841,"Kyuquot",1.47954788775715
1,2.6155532384093,0.000579449594943582,0.685247,3906.08390817786,"Kyuquot",2.2633787384093
1,2.51938231443049,0.000278533790598275,0.685247,7780.77162478368,"Kyuquot",2.16720781443049
1,2.98460610974675,0.000443539656220994,0.685247,5935.053546678,"Kyuquot",2.63243160974675
1,2.5917228833179,0.000380958603089487,0.685247,5878.71848845433,"Kyuquot",2.2395483833179
1,2.68479906037753,0.000273721412840743,0.685247,8521.89288433454,"Kyuquot",2.33262456037753
1,2.39412010807173,0.000319824818573378,0.685247,6384.57520957914,"Kyuquot",2.04194560807173
1,2.57362913474336,0.000630061814471854,0.685247,3525.77252536005,"Kyuquot",2.22145463474336
1,2.82875173297502,0.000745786877084145,0.685247,3320.7573223303,"Kyuquot",2.47657723297502
1,2.76441064690092,0.000436565561657627,0.685247,5525.48427718789,"Kyuquot",2.41223614690092
1,2.29141268436081,0.000407968110666869,0.685247,4753.40629244504,"Kyuquot",1.93923818436081
1,2.12210241660856,0.000311210129991496,0.685247,5687.24391027029,"Kyuquot",1.76992791660856
1,2.25317010012269,0.000332055303999499,0.685247,5724.93671152311,"Kyuquot",1.90099560012269
1,1.21303366760621,0.000132055786602294,0.685247,6518.90530324751,"Kyuquot",0.860859167606214
1,1.91722211859453,0.000223919972715569,0.685247,6989.31676176342,"Kyuquot",1.56504761859453
1,2.87048726639395,0.000359160913475372,0.685247,7011.65597900349,"Kyuquot",2.51831276639395
1,2.00010492147659,0.000254449724501772,0.685247,6476.44804765789,"Kyuquot",1.64793042147659
1,2.01301762754433,0.000347015970855353,0.685247,4786.071152433,"Kyuquot",1.66084312754433
1,1.65377512691064,0.000248117211733323,0.685247,5245.91026079079,"Kyuquot",1.30160062691064
1,2.02361369234742,0.000267381090095961,0.685247,6251.1495923199,"Kyuquot",1.67143919234742
1,2.67725976773629,0.000322454947731063,0.685247,7210.57401691811,"Kyuquot",2.32508526773629
1,2.88040368340621,0.000385062755798674,0.685247,6565.75881550089,"Kyuquot",2.52822918340621
1,2.36451886903646,0.000323036955004255,0.685247,6229.45560209962,"Kyuquot",2.01234436903646
1,2.22523150045954,0.000191306471409064,0.685247,9790.87109110097,"Kyuquot",1.87305700045954
1,2.02476457657945,0.000287153205018069,0.685247,5824.73065719117,"Kyuquot",1.67259007657945
1,1.75725914849559,0.000246801991979678,0.685247,5693.16575293803,"Kyuquot",1.40508464849559
1,2.22795123093165,0.000308916336755765,0.685247,6072.11891294266,"Kyuquot",1.87577673093165
1,2.45826974167208,0.000287747715388917,0.685247,7319.24227035304,"Kyuquot",2.10609524167208
1,1.97625286741944,0.000220689688805401,0.685247,7359.10398084576,"Kyuquot",1.62407836741944
1,2.29817232350185,0.000401846194088338,0.685247,4842.64340966748,"Kyuquot",1.94599782350185
1,1.97811937733806,0.000186475548239681,0.685247,8719.34627722987,"Kyuquot",1.62594487733806
1,2.37050009110423,0.000470857291675106,0.685247,4286.49110205749,"Kyuquot",2.01832559110423
1,2.18021795255942,0.000338315862947636,0.685247,5403.36310757727,"Kyuquot",1.82804345255942
1,2.56025819930887,0.000631821605214589,0.685247,3494.78979681129,"Kyuquot",2.20808369930887
1,2.2079211009978,0.00040983183620545,0.685247,4528.06843455547,"Kyuquot",1.8557466009978
1,2.18228798314173,0.000396490751241549,0.685247,4615.77849523858,"Kyuquot",1.83011348314173
1,2.40988988177315,0.000476774096262951,0.685247,4315.91270981776,"Kyuquot",2.05771538177315
1,2.68980628105604,0.000509179995306407,0.685247,4590.97333478181,"Kyuquot",2.33763178105604
1,1.98338120550547,0.000235261254456016,0.685247,6933.59690390682,"Kyuquot",1.63120670550547
1,2.25737471923953,0.000515240300137012,0.685247,3697.69254992846,"Kyuquot",1.90520021923953
1,2.05466254163292,0.000383397316233269,0.685247,4440.53197439986,"Kyuquot",1.70248804163292
1,2.53350898939378,0.000334749027205519,0.685247,6516.32809093887,"Kyuquot",2.18133448939378
1,1.91718256553447,0.000501135395090972,0.685247,3122.92462449268,"Kyuquot",1.56500806553447
1,2.9160375013079,0.000385471720496064,0.685247,6651.23500631502,"Kyuquot",2.5638630013079
1,2.69948233069669,0.000516045278781799,0.685247,4548.64704166629,"Kyuquot",2.34730783069669
1,2.58520874260144,0.000325664653140907,0.685247,6856.85173710044,"Kyuquot",2.23303424260144
1,2.51775756336084,0.000589669892786254,0.685247,3672.53456527723,"Kyuquot",2.16558306336084
1,2.20465220909469,0.00041430130510087,0.685247,4471.32964894634,"Kyuquot",1.85247770909469
1,2.405046412812,0.000395048097345955,0.685247,5196.51132761751,"Kyuquot",2.052871912812
1,2.94202181282946,0.000534157065568631,0.685247,4848.47525151141,"Kyuquot",2.58984731282946
1,2.47080434592482,0.000532794858543547,0.685247,3976.44574070464,"Kyuquot",2.11862984592482
1,2.86436992989388,0.000422069399531765,0.685247,5952.0908947222,"Kyuquot",2.51219542989389
1,2.1231565834495,0.000284738216301249,0.685247,6219.68524792552,"Kyuquot",1.7709820834495
1,2.64181648569593,0.000281292168458459,0.685247,8139.72887422942,"Kyuquot",2.28964198569593
1,2.05364217356943,0.00023034777536081,0.685247,7386.51663079577,"Kyuquot",1.70146767356943
1,2.48698386443279,0.000499191006874992,0.685247,4276.53810872317,"Kyuquot",2.13480936443279
1,2.3441596392745,0.00038724379391432,0.685247,5144.00791072521,"Kyuquot",1.9919851392745
1,2.05366495627019,0.000231329713929679,0.685247,7355.26114378638,"Kyuquot",1.70149045627019
1,2.44892705286419,0.000579321572094051,0.685247,3619.32414373099,"Kyuquot",2.09675255286419
1,2.06748820318127,0.000415784063722762,0.685247,4125.49169831822,"Kyuquot",1.71531370318127
1,2.13583974061676,0.000291074784576919,0.685247,6127.85900781252,"Kyuquot",1.78366524061676
1,2.52034960915648,0.000304655269893842,0.685247,7116.814719509,"Kyuquot",2.16817510915648
1,2.32562364278869,0.000406369859955815,0.685247,4856.28816813154,"Kyuquot",1.97344914278869
1,2.24976781742085,0.000219392020144704,0.685247,8649.32697264586,"Kyuquot",1.89759331742086
1,2.57279972652531,0.000629679308340485,0.685247,3526.5971060376,"Kyuquot",2.22062522652531
1,1.85440755314184,0.000206221622866998,0.685247,7284.55645075929,"Kyuquot",1.50223305314184
1,2.45945711799741,0.00027849655600759,0.685247,7566.63798004015,"Kyuquot",2.10728261799741
1,2.01241471785159,0.000489177854938239,0.685247,3393.93985457744,"Kyuquot",1.66024021785159
1,2.49605985383001,0.000591387333761739,0.685247,3625.17969431816,"Kyuquot",2.14388535383001
1,2.38645942782129,0.000332247587701507,0.685247,6122.79818762416,"Kyuquot",2.03428492782129
1,2.24427205560427,0.000271811067352034,0.685247,6961.07621384576,"Kyuquot",1.89209755560427
1,2.95572807114578,0.000616304506683283,0.685247,4224.45973201968,"Kyuquot",2.60355357114578
1,2.19384670612135,0.000240033800791012,0.685247,7672.55361558361,"Kyuquot",1.84167220612135
1,2.08835009706696,0.00040821299819085,0.685247,4253.11198996964,"Kyuquot",1.73617559706696
1,1.89180872485329,0.000486477129953061,0.685247,3164.86455386267,"Kyuquot",1.53963422485329
1,1.89480903212471,0.000386407929650987,0.685247,3992.24346539175,"Kyuquot",1.54263453212471
1,2.34510413815204,0.000282770324721006,0.685247,7047.87406570457,"Kyuquot",1.99292963815204
1,2.03502368902737,0.000308176397915662,0.685247,5460.6686313723,"Kyuquot",1.68284918902737
1,1.97516576345281,0.000303614817681485,0.685247,5345.5601272908,"Kyuquot",1.62299126345281
1,2.5936331017729,0.000366043676743058,0.685247,6123.47308309407,"Kyuquot",2.2414586017729
1,1.5336470347231,0.000276855747040107,0.685247,4267.46617093683,"Kyuquot",1.1814725347231
1,2.63104583148987,0.000309032465340457,0.685247,7374.21334997689,"Kyuquot",2.27887133148987
1,2.1775047413975,0.000415595663630312,0.685247,4392.0820189818,"Kyuquot",1.8253302413975
1,2.25248687708279,0.000417289116359444,0.685247,4553.94665852224,"Kyuquot",1.90031237708279
1,2.82711629856403,0.000624165139015998,0.685247,3965.20350762588,"Kyuquot",2.47494179856403
1,2.07994451430369,0.000234262734837163,0.685247,7375.35150652395,"Kyuquot",1.72777001430369
1,2.67160015621053,0.000452958352976523,0.685247,5120.61570554755,"Kyuquot",2.31942565621053
1,2.61041867719675,0.000530240632125553,0.685247,4258.90443013434,"Kyuquot",2.25824417719675
1,1.55867666459958,0.000234397065838547,0.685247,5147.2579670883,"Kyuquot",1.20650216459958
1,2.23474852856802,0.000479654377114298,0.685247,3924.85530913734,"Kyuquot",1.88257402856802
1,2.33983701404387,0.00041751737311395,0.685247,4760.67019491761,"Kyuquot",1.98766251404387
1,2.44342368023745,0.000492456391932273,0.685247,4246.56723823184,"Kyuquot",2.09124918023745
1,2.62732160086907,0.000458237346738606,0.685247,4964.99710698371,"Kyuquot",2.27514710086907
1,2.51819468514158,0.000438099671229183,0.685247,4944.12647940215,"Kyuquot",2.16602018514158
1,2.27742084276692,0.000311415763863452,0.685247,6182.23791526203,"Kyuquot",1.92524634276692
1,2.42045609916634,0.000344322476303589,0.685247,6006.81553342088,"Kyuquot",2.06828159916634
1,1.58378045335788,0.000267419914335152,0.685247,4605.51322970786,"Kyuquot",1.23160595335788
1,2.04726499917627,0.000257725195453292,0.685247,6577.1237313252,"Kyuquot",1.69509049917627
1,2.23725505988659,0.000641425777609404,0.685247,2938.89117913579,"Kyuquot",1.88508055988659
1,1.9427658196054,0.000202838400225032,0.685247,7841.66764202822,"Kyuquot",1.5905913196054
1,2.8485231786922,0.000322992772836685,0.685247,7728.80661312638,"Kyuquot",2.4963486786922
1,1.85555360286879,0.000228273810144865,0.685247,6585.8588942583,"Kyuquot",1.50337910286879
1,2.79456572942457,0.00042112985960433,0.685247,5799.61542437126,"Kyuquot",2.44239122942458
1,2.42644129555465,0.000520415827563285,0.685247,3985.78729872009,"Kyuquot",2.07426679555465
1,2.57701635056006,0.000668031876125861,0.685247,3330.44264813029,"Kyuquot",2.22484185056006
1,1.89388069461826,0.000214700336332953,0.685247,7180.73488356076,"Kyuquot",1.54170619461827
1,2.53759625434912,0.000411877181062428,0.685247,5306.00347587083,"Kyuquot",2.18542175434912
1,2.12233927940502,0.000196414008333831,0.685247,9012.41614292805,"Kyuquot",1.77016477940502
1,2.66583052714889,0.000547830593048241,0.685247,4223.30562861639,"Kyuquot",2.31365602714889
1,2.23957190299041,0.000496645538328015,0.685247,3800.29066473534,"Kyuquot",1.88739740299041
1,2.66905319001552,0.000640383711188346,0.685247,3617.95381352868,"Kyuquot",2.31687869001552
1,2.04164305019991,0.000172290120616605,0.685247,9805.95140425643,"Kyuquot",1.68946855019991
1,1.9845335992424,0.000489049845803493,0.685247,3337.81742955156,"Kyuquot",1.6323590992424
1,2.48531129287438,0.000654554559694456,0.685247,3258.91365552495,"Kyuquot",2.13313679287438
1,2.05745475964678,0.000354506946148022,0.685247,4810.28729669729,"Kyuquot",1.70528025964678
1,2.40659842064623,0.000492252985390743,0.685247,4173.51236380101,"Kyuquot",2.05442392064623
1,2.76271313511572,0.000643207370556169,0.685247,3747.68503201599,"Kyuquot",2.41053863511572
1,1.88668967925483,0.000131904648106165,0.685247,11633.5186158091,"Kyuquot",1.53451517925483
1,2.24662974325815,0.00047930445819639,0.685247,3952.50912204518,"Kyuquot",1.89445524325815
1,2.3319639540772,0.000260500280179876,0.685247,7599.95134250972,"Kyuquot",1.9797894540772
1,2.92636122937764,0.000315476039237336,0.685247,8159.69014826211,"Kyuquot",2.57418672937764
1,2.96008330773945,0.000406389528600825,0.685247,6417.26379298778,"Kyuquot",2.60790880773945
1,2.59337001929994,0.000715198173168117,0.685247,3133.67064316189,"Kyuquot",2.24119551929994
1,2.38823445882104,0.000457200785902464,0.685247,4453.31683934463,"Kyuquot",2.03605995882104
1,2.46411609151052,0.000344723125299787,0.685247,6126.48655257428,"Kyuquot",2.11194159151052
1,2.15636958347464,0.000222188874521941,0.685247,8120.09641507264,"Kyuquot",1.80419508347464
1,2.1713412318875,0.000524584215076806,0.685247,3467.82590784045,"Kyuquot",1.8191667318875
1,1.34099436019075,0.000119158380427983,0.685247,8298.36606237167,"Kyuquot",0.988819860190745
1,2.37114365907833,0.000220384786709153,0.685247,9161.10948140362,"Kyuquot",2.01896915907833
1,2.93328662375063,0.000538530813103565,0.685247,4792.87732650918,"Kyuquot",2.58111212375063
1,1.12020045284974,0.000235285265501333,0.685247,3264.23310534671,"Kyuquot",0.768025952849742
1,1.6372979728012,0.000206283008909513,0.685247,6229.90463245046,"Kyuquot",1.2851234728012
1,1.87896981532259,0.000280589621085175,0.685247,5441.38200628284,"Kyuquot",1.52679531532259
1,2.73759174948136,0.000576203395714309,0.685247,4139.88752448118,"Kyuquot",2.38541724948136
1,2.68190240247908,0.000247776095657203,0.685247,9402.55312482706,"Kyuquot",2.32972790247908
1,2.32554776837747,0.000349592015001883,0.685247,5644.78930780739,"Kyuquot",1.97337326837747
1,1.64567141226262,0.000215089321427247,0.685247,6013.76629801744,"Kyuquot",1.29349691226262
1,2.55868380164071,0.000665527095010964,0.685247,3315.43120961042,"Kyuquot",2.20650930164071
1,2.71851017426195,0.00028690099029522,0.685247,8247.91741508803,"Kyuquot",2.36633567426195
1,1.8209111054838,0.000157953020290695,0.685247,9298.56613555573,"Kyuquot",1.4687366054838
1,2.23651925554052,0.000301685482654108,0.685247,6246.05711538656,"Kyuquot",1.88434475554052
1,1.9898860279044,0.000216807750676292,0.685247,7553.74991344113,"Kyuquot",1.6377115279044
1,1.58154591774755,0.000279299590824955,0.685247,4401.62269524423,"Kyuquot",1.22937141774755
1,2.23562154149225,0.000391386912297897,0.685247,4812.23817739387,"Kyuquot",1.88344704149225
1,1.61028419311577,0.000201208332104197,0.685247,6252.77134380421,"Kyuquot",1.25810969311577
1,1.99138666078355,0.000282137178887103,0.685247,5809.98281491814,"Kyuquot",1.63921216078355
1,1.56684992115723,0.000295434978649865,0.685247,4111.48140517513,"Kyuquot",1.21467542115723
1,2.5879640470238,0.00041526808201698,0.685247,5383.96675266841,"Kyuquot",2.2357895470238
1,2.10216474421548,0.000227239531454145,0.685247,7701.08190690673,"Kyuquot",1.74999024421548
1,1.72889263521098,0.000325788141361651,0.685247,4225.80800349855,"Kyuquot",1.37671813521098
1,1.63674019886071,0.000284052178864229,0.685247,4522.28778528297,"Kyuquot",1.28456569886071
1,2.95621402328254,0.00069139949164483,0.685247,3766.33126687374,"Kyuquot",2.60403952328254
1,2.71157638459079,0.000355140010621078,0.685247,6643.58228875595,"Kyuquot",2.35940188459079
1,2.81887091602555,0.000599655015540612,0.685247,4113.52586420331,"Kyuquot",2.46669641602555
1,1.73696592962519,0.00035293293617232,0.685247,3923.66732514038,"Kyuquot",1.38479142962519
1,1.72410275158619,0.000355653440239791,0.685247,3857.48623902302,"Kyuquot",1.37192825158619
1,2.78634557445998,0.00047381834627046,0.685247,5137.35082995401,"Kyuquot",2.43417107445998
1,2.76148743277074,0.000666635067586049,0.685247,3614.14070444133,"Kyuquot",2.40931293277074
1,1.19347279594434,0.000101980206821773,0.685247,8249.62335499723,"Kyuquot",0.841298295944345
1,2.75213912075912,0.000416812212645971,0.685247,5757.90379443029,"Kyuquot",2.39996462075912
1,2.67310356272378,0.000486619502875225,0.685247,4769.49454144441,"Kyuquot",2.32092906272378
1,2.53371929089688,0.000635707164640148,0.685247,3431.68193193446,"Kyuquot",2.18154479089688
1,2.34368413644786,0.000782254861167595,0.685247,2545.85779559788,"Kyuquot",1.99150963644786
1,1.86342970058572,0.000181743514985113,0.685247,8315.31843493567,"Kyuquot",1.51125520058572
1,1.16801913816683,8.90905909297768e-05,0.685247,9157.47251929106,"Kyuquot",0.815844638166832
1,2.30789169852055,0.000286924964702306,0.685247,6816.12769578858,"Kyuquot",1.95571719852055
1,2.35795851914289,0.00051089537460706,0.685247,3926.01718245262,"Kyuquot",2.00578401914289
1,2.2274203373107,0.000230774038509438,0.685247,8125.89600382628,"Kyuquot",1.8752458373107
1,2.32327526720039,0.000291419011930731,0.685247,6763.80293152909,"Kyuquot",1.97110076720039
1,2.64911277592088,0.00065267816811895,0.685247,3519.25096949507,"Kyuquot",2.29693827592088
1,1.56987556933845,0.000133594703798762,0.685247,9114.89029664461,"Kyuquot",1.21770106933845
1,2.18139861672801,0.000586325304026006,0.685247,3119.81097211331,"Kyuquot",1.82922411672801
1,2.79347265309336,0.000831474721879111,0.685247,2936.10628062882,"Kyuquot",2.44129815309336
1,2.85610469540832,0.000403534195788623,0.685247,6205.00126517136,"Kyuquot",2.50393019540832
1,2.01083760446755,0.000443227991958705,0.685247,3742.23454871975,"Kyuquot",1.65866310446755
1,2.1803275669157,0.000663349866156023,0.685247,2755.94095994844,"Kyuquot",1.8281530669157
