"stk","alpha","beta","sigma","SREP","stkName","alpha_nBC"
1,0.587763580129954,8.96991489589292e-05,0.685247,5243.88565097006,"Kyuquot",0.470372080129954
1,0.991021732517519,0.000249099348294529,0.685247,3507.15583360162,"Kyuquot",0.873630232517519
1,0.55587832871782,9.33926345541146e-05,0.685247,4695.09004442686,"Kyuquot",0.43848682871782
1,0.345987639183698,4.09585085353406e-05,0.685247,5581.16365459098,"Kyuquot",0.228596139183698
1,1.17918856747666,0.000166358066271591,0.685247,6382.60044296982,"Kyuquot",1.06179706747666
1,0.129737198275605,2.1746497996303e-06,0.685247,5677.09719408803,"Kyuquot",0.0123456982756053
1,0.747521466070623,0.000228821445493843,0.685247,2753.80642190541,"Kyuquot",0.630129966070623
1,0.803627955075731,0.000148569712428323,0.685247,4618.95257020711,"Kyuquot",0.686236455075731
1,0.9158652628279,7.52864499886713e-05,0.685247,10605.8097167292,"Kyuquot",0.7984737628279
1,0.573141102419966,9.56583925839644e-05,0.685247,4764.34518821681,"Kyuquot",0.455749602419966
1,0.774932615744649,0.000151065981793706,0.685247,4352.67495658009,"Kyuquot",0.657541115744649
1,1.63414226242201,0.000275628333376482,0.685247,5502.88406072634,"Kyuquot",1.51675076242201
1,0.767770768582167,0.000137534153864892,0.685247,4728.85643533369,"Kyuquot",0.650379268582167
1,1.40340239152615,0.000194863285396285,0.685247,6599.55460009228,"Kyuquot",1.28601089152615
1,1.47350714760581,0.000237841397538721,0.685247,5701.76454410144,"Kyuquot",1.35611564760581
1,0.927217737877314,0.000179313103734654,0.685247,4516.26914603903,"Kyuquot",0.809826237877314
1,0.676320512646233,0.000161322917002682,0.685247,3464.65972120341,"Kyuquot",0.558929012646233
1,0.264718236164086,3.30555351102131e-05,0.685247,4456.94603559955,"Kyuquot",0.147326736164086
1,1.54744131084013,0.00017121629191599,0.685247,8352.29985906835,"Kyuquot",1.43004981084013
1,0.528771333449843,5.25871961645445e-05,0.685247,7822.81360205328,"Kyuquot",0.411379833449843
1,1.60080725862192,0.000354208330254211,0.685247,4187.97535777119,"Kyuquot",1.48341575862192
1,1.0815128801655,0.000171630008080864,0.685247,5617.44062676524,"Kyuquot",0.964121380165495
1,0.254171877269791,2.74643186294924e-05,0.685247,4980.29385381914,"Kyuquot",0.136780377269791
1,0.851133118237506,0.000253657426422001,0.685247,2892.64788572287,"Kyuquot",0.733741618237506
1,1.63214961275356,0.000426867679123042,0.685247,3548.54252696172,"Kyuquot",1.51475811275356
1,0.897176784687308,0.000112659312582288,0.685247,6921.62296053191,"Kyuquot",0.779785284687308
1,0.668361119215455,9.8745896483795e-05,0.685247,5579.67104289619,"Kyuquot",0.550969619215455
1,0.979025746010697,0.00015209044086078,0.685247,5665.27548433775,"Kyuquot",0.861634246010697
1,0.555105763660082,7.75553437903188e-05,0.685247,5643.89560110133,"Kyuquot",0.437714263660082
1,0.538044278731356,0.000109356309296163,0.685247,3846.62559882236,"Kyuquot",0.420652778731356
1,0.402716883225056,4.46639556482918e-05,0.685247,6388.26944643825,"Kyuquot",0.285325383225056
1,0.622602299375506,9.89083795969682e-05,0.685247,5107.86650670184,"Kyuquot",0.505210799375506
1,1.86416568572854,0.000186504278938288,0.685247,9365.86654028743,"Kyuquot",1.74677418572855
1,0.279918314371523,2.77214810844278e-05,0.685247,5862.84743865365,"Kyuquot",0.162526814371523
1,0.122029201148791,7.28848645343387e-07,0.685247,6363.0510647463,"Kyuquot",0.00463770114879114
1,0.253310387757146,2.42551523792924e-05,0.685247,5603.71197144841,"Kyuquot",0.135918887757146
1,1.0371412384093,0.00023546594492855,0.685247,3906.08390817786,"Kyuquot",0.919749738409303
1,0.940970314430495,0.000105847961377917,0.685247,7780.77162478368,"Kyuquot",0.823578814430495
1,1.40619410974675,0.000217150965801838,0.685247,5935.053546678,"Kyuquot",1.28880260974675
1,1.0133108833179,0.000152400456847435,0.685247,5878.71848845433,"Kyuquot",0.895919383317899
1,1.10638706037753,0.000116053507571723,0.685247,8521.89288433454,"Kyuquot",0.988995560377527
1,0.815708108071734,0.000109375578664029,0.685247,6384.57520957914,"Kyuquot",0.698316608071734
1,0.995217134743361,0.000248973984688283,0.685247,3525.77252536005,"Kyuquot",0.877825634743361
1,1.25033973297502,0.000341171643394884,0.685247,3320.7573223303,"Kyuquot",1.13294823297502
1,1.18599864690092,0.000193396106710989,0.685247,5525.48427718789,"Kyuquot",1.06860714690092
1,1.8142483545979,0.000191521919415751,0.685247,8859.85718905834,"Kyuquot",1.6968568545979
1,0.713000684360812,0.000125301551711971,0.685247,4753.40629244504,"Kyuquot",0.595609184360812
1,0.543690416608562,7.49570307400975e-05,0.685247,5687.24391027029,"Kyuquot",0.426298916608562
1,0.674758100122695,9.73576876406043e-05,0.685247,5724.93671152311,"Kyuquot",0.557366600122695
1,0.338810118594534,3.16795798705036e-05,0.685247,6989.31676176342,"Kyuquot",0.221418618594534
1,1.29207526639395,0.000167533000750687,0.685247,7011.65597900349,"Kyuquot",1.17468376639395
1,0.42169292147659,4.69858507684063e-05,0.685247,6476.44804765789,"Kyuquot",0.30430142147659
1,0.434605627544335,6.6278606698749e-05,0.685247,4786.071152433,"Kyuquot",0.317214127544335
1,0.44520169234742,5.24399852389014e-05,0.685247,6251.1495923199,"Kyuquot",0.32781019234742
1,1.09884776773629,0.000136113472441099,0.685247,7210.57401691811,"Kyuquot",0.981456267736288
1,1.30199168340621,0.000180420910468037,0.685247,6565.75881550089,"Kyuquot",1.18460018340621
1,0.786106869036458,0.000107347320817419,0.685247,6229.45560209962,"Kyuquot",0.668715369036458
1,0.646819500459536,5.40736360976848e-05,0.685247,9790.87109110097,"Kyuquot",0.529428000459536
1,0.446352576579449,5.64766159913877e-05,0.685247,5824.73065719117,"Kyuquot",0.328961076579449
1,0.17884714849559,1.07946353860987e-05,0.685247,5693.16575293803,"Kyuquot",0.06145564849559
1,0.649539230931647,8.76378968464171e-05,0.685247,6072.11891294266,"Kyuquot",0.532147730931647
1,0.879857741672079,0.000104172838322416,0.685247,7319.24227035304,"Kyuquot",0.762466241672079
1,0.397840867419441,3.81091730935442e-05,0.685247,7359.10398084576,"Kyuquot",0.280449367419441
1,0.719760323501848,0.00012438843262738,0.685247,4842.64340966748,"Kyuquot",0.602368823501848
1,0.399707377338062,3.23781013348805e-05,0.685247,8719.34627722987,"Kyuquot",0.282315877338062
1,0.792088091104231,0.000157400674593814,0.685247,4286.49110205749,"Kyuquot",0.674696591104231
1,0.601805952559424,8.96505459498211e-05,0.685247,5403.36310757727,"Kyuquot",0.484414452559424
1,0.981846199308873,0.000247355277303836,0.685247,3494.78979681129,"Kyuquot",0.864454699308873
1,0.629509100997804,0.000113098467569446,0.685247,4528.06843455547,"Kyuquot",0.512117600997804
1,0.60387598314173,0.000105395976787787,0.685247,4615.77849523858,"Kyuquot",0.48648448314173
1,0.831477881773147,0.000165454315178515,0.685247,4315.91270981776,"Kyuquot",0.714086381773147
1,1.11139428105604,0.000216512427446561,0.685247,4590.97333478181,"Kyuquot",0.994002781056042
1,0.404969205505468,4.14759769699661e-05,0.685247,6933.59690390682,"Kyuquot",0.287577705505468
1,0.678962719239529,0.000151870717118002,0.685247,3697.69254992846,"Kyuquot",0.561571219239529
1,0.476250541632925,8.08144257719086e-05,0.685247,4440.53197439986,"Kyuquot",0.358859041632925
1,0.955096989393783,0.000128554836052321,0.685247,6516.32809093887,"Kyuquot",0.837705489393783
1,0.338770565534467,7.08883793730467e-05,0.685247,3122.92462449268,"Kyuquot",0.221379065534467
1,1.3376255013079,0.000183459763509987,0.685247,6651.23500631502,"Kyuquot",1.2202340013079
1,1.12107033069669,0.000220654366342967,0.685247,4548.64704166629,"Kyuquot",1.00367883069669
1,1.00679674260144,0.000129710438070161,0.685247,6856.85173710044,"Kyuquot",0.889405242601444
1,0.939345563360838,0.000223811117023153,0.685247,3672.53456527723,"Kyuquot",0.821954063360838
1,0.626240209094686,0.000113802548468909,0.685247,4471.32964894634,"Kyuquot",0.508848709094686
1,0.826634412811998,0.000136484435056003,0.685247,5196.51132761751,"Kyuquot",0.709242912811998
1,1.36360981282946,0.00025703303578604,0.685247,4848.47525151141,"Kyuquot",1.24621831282946
1,0.892392345924816,0.000194897880283281,0.685247,3976.44574070464,"Kyuquot",0.775000845924816
1,1.28595792989389,0.000196328727259536,0.685247,5952.0908947222,"Kyuquot",1.16856642989389
1,0.544744583449502,6.87097604484148e-05,0.685247,6219.68524792552,"Kyuquot",0.427353083449502
1,1.06340448569593,0.000116221682603093,0.685247,8139.72887422942,"Kyuquot",0.946012985695927
1,0.475230173569431,4.84448477483331e-05,0.685247,7386.51663079577,"Kyuquot",0.357838673569431
1,0.908571864432789,0.000185004867095411,0.685247,4276.53810872317,"Kyuquot",0.791180364432789
1,0.765747639274503,0.000126041046306069,0.685247,5144.00791072521,"Kyuquot",0.648356139274503
1,0.475252956270187,4.86538070198232e-05,0.685247,7355.26114378638,"Kyuquot",0.357861456270187
1,0.870515052864193,0.000208084029768009,0.685247,3619.32414373099,"Kyuquot",0.753123552864193
1,1.46953221553117,0.000409329215390118,0.685247,3303.30859536251,"Kyuquot",1.35214071553117
1,1.43535896234715,0.000220856189606,0.685247,5967.5369057954,"Kyuquot",1.31796746234715
1,0.489076203181269,9.00946433446438e-05,0.685247,4125.49169831822,"Kyuquot",0.371684703181269
1,0.557427740616765,7.1809132693124e-05,0.685247,6127.85900781252,"Kyuquot",0.440036240616765
1,1.88287244595212,0.000156493423254877,0.685247,11281.5025017168,"Kyuquot",1.76548094595212
1,0.941937609156482,0.000115858869684522,0.685247,7116.814719509,"Kyuquot",0.824546109156482
1,1.5555113131596,0.000222133939716827,0.685247,6474.11113759967,"Kyuquot",1.4381198131596
1,0.747211642788694,0.00012969167417242,0.685247,4856.28816813154,"Kyuquot",0.629820142788694
1,0.671355817420855,6.40471009100255e-05,0.685247,8649.32697264586,"Kyuquot",0.553964317420855
1,0.994387726525314,0.00024868058362093,0.685247,3526.5971060376,"Kyuquot",0.876996226525314
1,0.275995553141838,2.17726438409721e-05,0.685247,7284.55645075929,"Kyuquot",0.158604053141838
1,0.881045117997412,0.000100923768259012,0.685247,7566.63798004015,"Kyuquot",0.763653617997412
1,0.43400271785159,9.32872211699843e-05,0.685247,3393.93985457744,"Kyuquot",0.31661121785159
1,1.67857682586001,0.000397823340431536,0.685247,3924.31807587389,"Kyuquot",1.56118532586001
1,0.917647853830013,0.000220749430734227,0.685247,3625.17969431816,"Kyuquot",0.800256353830013
1,0.808047427821288,0.000112800701028705,0.685247,6122.79818762416,"Kyuquot",0.690655927821288
1,0.66586005560427,7.87907700986455e-05,0.685247,6961.07621384576,"Kyuquot",0.54846855560427
1,1.37731607114578,0.000298245136909714,0.685247,4224.45973201968,"Kyuquot",1.25992457114578
1,0.615434706121353,6.49123135626951e-05,0.685247,7672.55361558361,"Kyuquot",0.498043206121353
1,0.50993809706696,9.22963227849926e-05,0.685247,4253.11198996964,"Kyuquot",0.39254659706696
1,0.313396724853288,6.19316313597263e-05,0.685247,3164.86455386267,"Kyuquot",0.196005224853288
1,0.316397032124705,4.98480450528278e-05,0.685247,3992.24346539175,"Kyuquot",0.199005532124705
1,0.766692138152037,9.21271623327633e-05,0.685247,7047.87406570457,"Kyuquot",0.649300638152037
1,0.456611689027366,6.21206324585415e-05,0.685247,5460.6686313723,"Kyuquot",0.339220189027366
1,0.396753763452814,5.2260615688631e-05,0.685247,5345.5601272908,"Kyuquot",0.279362263452814
1,1.0152211017729,0.000146620976297204,0.685247,6123.47308309407,"Kyuquot",0.897829601772904
1,1.05263383148987,0.000126826047349552,0.685247,7374.21334997689,"Kyuquot",0.93524233148987
1,0.599092741397501,0.000109674919392596,0.685247,4392.0820189818,"Kyuquot",0.481701241397501
1,0.674074877082788,0.000122241962593262,0.685247,4553.94665852224,"Kyuquot",0.556683377082788
1,1.24870429856403,0.000285310147735996,0.685247,3965.20350762588,"Kyuquot",1.13131279856403
1,1.48791933507257,0.000304918774442086,0.685247,4494.73089212116,"Kyuquot",1.37052783507257
1,0.501532514303691,5.20844347505193e-05,0.685247,7375.35150652395,"Kyuquot",0.384141014303691
1,1.67103251803029,0.00022451761725109,0.685247,6919.90694116785,"Kyuquot",1.55364101803029
1,1.09318815621053,0.000190562368340467,0.685247,5120.61570554755,"Kyuquot",0.97579665621053
1,1.03200667719675,0.000214753627887326,0.685247,4258.90443013434,"Kyuquot",0.914615177196754
1,0.656336528568016,0.00013731589730539,0.685247,3924.85530913734,"Kyuquot",0.538945028568016
1,0.761425014043875,0.000135282111063151,0.685247,4760.67019491761,"Kyuquot",0.644033514043875
1,0.865011680237446,0.000176052830038018,0.685247,4246.56723823184,"Kyuquot",0.747620180237446
1,1.04890960086907,0.000187617048066112,0.685247,4964.99710698371,"Kyuquot",0.931518100869067
1,1.47751089387195,0.000297555353042527,0.685247,4570.97941597967,"Kyuquot",1.36011939387195
1,0.939782685141577,0.000166337003830254,0.685247,4944.12647940215,"Kyuquot",0.822391185141577
1,0.699008842766921,9.40787706230276e-05,0.685247,6182.23791526203,"Kyuquot",0.581617342766921
1,0.842044099166342,0.00012063839735622,0.685247,6006.81553342088,"Kyuquot",0.724652599166342
1,0.468852999176273,5.34369602174808e-05,0.685247,6577.1237313252,"Kyuquot",0.351461499176273
1,0.658843059886594,0.000184236682096481,0.685247,2938.89117913579,"Kyuquot",0.541451559886594
1,0.364353819605403,3.14935968826049e-05,0.685247,7841.66764202822,"Kyuquot",0.246962319605403
1,1.2701111786922,0.000149145881944368,0.685247,7728.80661312638,"Kyuquot",1.1527196786922
1,0.277141602868788,2.42565328886809e-05,0.685247,6585.8588942583,"Kyuquot",0.159750102868788
1,1.21615372942458,0.000189454325679481,0.685247,5799.61542437126,"Kyuquot",1.09876222942457
1,0.848029295554647,0.00018331078424312,0.685247,3985.78729872009,"Kyuquot",0.730637795554647
1,0.998604350560057,0.000264593311959529,0.685247,3330.44264813029,"Kyuquot",0.881212850560058
1,0.315468694618265,2.75845296937133e-05,0.685247,7180.73488356076,"Kyuquot",0.198077194618265
1,0.959184254349124,0.000158649114757877,0.685247,5306.00347587083,"Kyuquot",0.841792754349124
1,0.54392727940502,4.73275726110049e-05,0.685247,9012.41614292805,"Kyuquot",0.42653577940502
1,1.08741852714889,0.000229684307139923,0.685247,4223.30562861639,"Kyuquot",0.970027027148892
1,0.661159902990412,0.000143086003403974,0.685247,3800.29066473534,"Kyuquot",0.543768402990413
1,1.72491495728847,0.000381296691318568,0.685247,4215.93864801047,"Kyuquot",1.60752345728847
1,1.71113698464029,0.000318370603673474,0.685247,5005.94422428164,"Kyuquot",1.59374548464029
1,1.09064119001552,0.000269005559544799,0.685247,3617.95381352868,"Kyuquot",0.973249690015524
1,0.463231050199908,3.52683320508596e-05,0.685247,9805.95140425643,"Kyuquot",0.345839550199908
1,0.406121599242402,8.65026638923128e-05,0.685247,3337.81742955156,"Kyuquot",0.288730099242402
1,0.906899292874382,0.000242261034297703,0.685247,3258.91365552495,"Kyuquot",0.789507792874382
1,0.47904275964678,7.51828814663705e-05,0.685247,4810.28729669729,"Kyuquot",0.36165125964678
1,0.828186420646226,0.000170310965605688,0.685247,4173.51236380101,"Kyuquot",0.710794920646227
1,1.18430113511572,0.000284684979127447,0.685247,3747.68503201599,"Kyuquot",1.06690963511572
1,0.308277679254827,1.64082927580849e-05,0.685247,11633.5186158091,"Kyuquot",0.190886179254827
1,0.668217743258152,0.000139361156736087,0.685247,3952.50912204518,"Kyuquot",0.550826243258152
1,0.753551954077205,8.37058588150285e-05,0.685247,7599.95134250972,"Kyuquot",0.636160454077205
1,1.34794922937764,0.000150809369843502,0.685247,8159.69014826211,"Kyuquot",1.23055772937764
1,1.51148142239971,0.000306083256641442,0.685247,4554.61019886103,"Kyuquot",1.39408992239971
1,1.38167130773945,0.000197012285691129,0.685247,6417.26379298778,"Kyuquot",1.26427980773945
1,1.01495801929994,0.00028642656536307,0.685247,3133.67064316189,"Kyuquot",0.897566519299943
1,1.61244340691035,0.000320816647792255,0.685247,4660.14440708973,"Kyuquot",1.49505190691035
1,0.809822458821043,0.000155486569629064,0.685247,4453.31683934463,"Kyuquot",0.692430958821043
1,0.885704091510524,0.000125408353534652,0.685247,6126.48655257428,"Kyuquot",0.768312591510524
1,0.57795758347464,5.67192875468486e-05,0.685247,8120.09641507264,"Kyuquot",0.46056608347464
1,0.592929231887496,0.000137128490450558,0.685247,3467.82590784045,"Kyuquot",0.475537731887496
1,0.792731659078335,7.37181626798834e-05,0.685247,9161.10948140362,"Kyuquot",0.675340159078335
1,1.35487462375063,0.000258192112889301,0.685247,4792.87732650918,"Kyuquot",1.23748312375063
1,0.300557815322589,3.36617269493481e-05,0.685247,5441.38200628284,"Kyuquot",0.183166315322589
1,1.15917974948136,0.000251646510520095,0.685247,4139.88752448118,"Kyuquot",1.04178824948136
1,1.10349040247909,0.000104875653387731,0.685247,9402.55312482706,"Kyuquot",0.986098902479085
1,1.74375779918212,0.000384697487173031,0.685247,4227.64991560916,"Kyuquot",1.62636629918212
1,0.747135768377467,0.000111562050244543,0.685247,5644.78930780739,"Kyuquot",0.629744268377467
1,0.980271801640711,0.000260261862511122,0.685247,3315.43120961042,"Kyuquot",0.862880301640711
1,1.14009817426195,0.000123995746173585,0.685247,8247.91741508803,"Kyuquot",1.02270667426195
1,0.242499105483803,1.34545050989548e-05,0.685247,9298.56613555573,"Kyuquot",0.125107605483803
1,0.65810725554052,8.65691340235295e-05,0.685247,6246.05711538656,"Kyuquot",0.54071575554052
1,0.411474027904405,3.8931991563702e-05,0.685247,7553.74991344113,"Kyuquot",0.294082527904405
1,0.657209541492249,0.000112176085553728,0.685247,4812.23817739387,"Kyuquot",0.539818041492249
1,0.412974660783554,5.08750490663403e-05,0.685247,5809.98281491814,"Kyuquot",0.295583160783555
1,1.0095520470238,0.000165706919824798,0.685247,5383.96675266841,"Kyuquot",0.892160547023803
1,0.523752744215479,5.27667734388116e-05,0.685247,7701.08190690673,"Kyuquot",0.406361244215479
1,0.150480635210985,7.83025049495636e-06,0.685247,4225.80800349855,"Kyuquot",0.0330891352109851
1,1.37780202328254,0.000334652061641074,0.685247,3766.33126687374,"Kyuquot",1.26041052328254
1,1.13316438459079,0.000152895356818257,0.685247,6643.58228875595,"Kyuquot",1.01577288459079
1,1.24045891602555,0.000273018197308225,0.685247,4113.52586420331,"Kyuquot",1.12306741602555
1,1.83926050649194,0.000273407399828705,0.685247,6297.81420536066,"Kyuquot",1.72186900649194
1,0.158553929625186,1.04908052121145e-05,0.685247,3923.66732514038,"Kyuquot",0.0411624296251861
1,0.145690751586188,7.33618990002035e-06,0.685247,3857.48623902302,"Kyuquot",0.0282992515861882
1,1.20793357445998,0.000212277126977864,0.685247,5137.35082995401,"Kyuquot",1.09054207445998
1,1.18307543277074,0.000294865092402503,0.685247,3614.14070444133,"Kyuquot",1.06568393277074
1,1.17372712075912,0.000183458365834617,0.685247,5757.90379443029,"Kyuquot",1.05633562075912
1,1.09469156272378,0.000204906422311957,0.685247,4769.49454144441,"Kyuquot",0.97730006272378
1,0.955307290896882,0.000244170586760803,0.685247,3431.68193193446,"Kyuquot",0.837915790896882
1,0.765272136447858,0.000254484220433729,0.685247,2545.85779559788,"Kyuquot",0.647880636447858
