"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,337807.402726306,295368.505923992,380246.29952862,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,331192.392733734,299927.380347714,362457.405119754,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,327522.213892556,220909.034558267,434135.393226845,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,328634.719670268,251120.605591471,406148.833749065,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,370829.547208437,228153.712321642,513505.382095231,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,361053.655693497,260500.95551771,461606.355869285,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,360151.208338986,276142.56182421,444159.854853762,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,341568.905953497,217843.005698581,465294.806208412,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,398534.801392615,188304.449722245,608765.153062986,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,351480.941215995,64318.6164881812,638643.265943809,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,324884.024386962,34626.145392761,615141.903381164,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,316007.209934744,56794.0737856409,575220.346083846,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,379785.778688089,169896.076830542,589675.480545636,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,279335.874125415,-298684.558997196,857356.307248026,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,267610.467059968,-258343.981464716,793564.915584652,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,299298.388191317,-38107.1187484657,636703.895131101,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,425209.944838369,253127.911029552,597291.978647186,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,423354.99519486,281001.129241256,565708.861148464,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,424625.26812387,301205.828335885,548044.707911854,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,405625.029265121,251888.240568767,559361.817961476,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,461564.869756787,300838.785281917,622290.954231657,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,460640.089240105,319683.629415055,601596.549065156,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,453415.482285328,299672.712099114,607158.252471543,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,451153.77247354,299427.114399384,602880.430547697,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,503871.694772576,361167.216376295,646576.173168856,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,484020.923495143,326364.802302904,641677.044687381,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,474429.203008027,316621.588402772,632236.817613282,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,473736.18395184,331347.785863502,616124.582040178,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,516343.036403723,385309.529512643,647376.543294803,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,506439.117524455,381029.903857837,631848.331191073,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,498150.747376387,381306.807446977,614994.687305798,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,487105.819367943,370595.8621685,603615.776567386,"Percentile","BinLogistic",FALSE,FALSE
