"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,829121.376371588,-3922446.09927975,5580688.85202293,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,436199.564244591,98797.4169422587,773601.711546922,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,907348.469054159,-4446122.9331373,6260819.87124562,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,626556.947070137,-484447.504337336,1737561.39847761,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,1441712.08963879,-9596603.73899571,12480027.9182733,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,585441.444022271,70354.8416990413,1100528.0463455,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,529030.510151001,316204.152856037,741856.867445965,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,503517.004983543,350797.260359382,656236.749607705,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,603119.0752142,337541.922291423,868696.228136978,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,761200.21350747,-130618.624967926,1653019.05198287,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,675377.969981817,175788.240701438,1174967.6992622,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,983383.240379388,-1612101.20495045,3578867.68570923,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,861050.410110049,-425585.90574289,2147686.72596299,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,769516.008718673,-126402.387387086,1665434.40482443,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,842183.655554818,-359918.810542551,2044286.12165219,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,696822.303076527,123239.872737282,1270404.73341577,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,761080.138706799,113127.571863116,1409032.70555048,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,704814.369299916,239890.433397944,1169738.30520189,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,664074.405622622,379612.041511007,948536.769734238,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,616830.814812094,435726.870823105,797934.758801082,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,717739.406024545,414767.20774681,1020711.60430228,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,667984.040885761,467015.247996202,868952.833775321,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,650838.147381553,487104.819260107,814571.475502999,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,628423.716088598,488479.45864588,768367.973531316,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,639479.175890833,509891.899556681,769066.452224984,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,621863.22438845,509065.546807235,734660.901969665,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,645759.581851051,520614.74486072,770904.418841381,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,650355.342026377,522224.132718044,778486.55133471,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,649535.693169729,538765.698662176,760305.687677282,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,648534.511910183,534799.743205318,762269.280615048,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,651654.099105835,539992.091332033,763316.106879637,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,638965.343117778,535376.387999354,742554.298236202,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,648462.953424055,548289.36015731,748636.546690801,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,659600.528377266,547292.247116215,771908.809638317,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,651309.74560111,549376.050268638,753243.440933582,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,639958.849832952,548486.065796642,731431.633869262,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,690743.620726089,569398.412775249,812088.828676929,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,824609.483083534,556338.910189233,1092880.05597784,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,874380.048427094,574810.268951877,1173949.82790231,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,890930.556680197,572075.414243296,1209785.6991171,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,932953.725075923,599378.013373169,1266529.43677868,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,923357.418957676,596745.532145495,1249969.30576986,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,953224.678132876,600216.827103091,1306232.52916266,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,947328.40126487,598904.952333062,1295751.85019668,"Percentile","BinLogistic",FALSE,FALSE
"45",2011,987275.668556166,615872.720977562,1358678.61613477,"Percentile","BinLogistic",FALSE,FALSE
"46",2012,975510.301519273,621794.199865244,1329226.4031733,"Percentile","BinLogistic",FALSE,FALSE
"47",2013,1045487.92317914,607683.394434734,1483292.45192354,"Percentile","BinLogistic",FALSE,FALSE
"48",2014,1135253.05189928,540912.411094921,1729593.69270363,"Percentile","BinLogistic",FALSE,FALSE
"49",2015,1230906.82733341,530355.221251467,1931458.43341536,"Percentile","BinLogistic",FALSE,FALSE
"50",2016,1194099.96886952,584280.424372719,1803919.51336631,"Percentile","BinLogistic",FALSE,FALSE
"51",2017,1266948.99222703,545286.44895391,1988611.53550015,"Percentile","BinLogistic",FALSE,FALSE
"52",2018,1409307.6329722,330513.282235317,2488101.98370909,"Percentile","BinLogistic",FALSE,FALSE
