"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1970,264304.554938682,196844.55057455,331764.559302813,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"2",1971,208883.336499081,163570.241828503,254196.431169659,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"3",1972,412224.398181627,353984.49477289,470464.301590363,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"4",1973,393794.36474907,334348.296493003,453240.433005137,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"5",1974,393722.907375925,334351.568110578,453094.246641273,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"6",1975,393624.222654391,338578.844321046,448669.600987736,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"7",1976,499404.502853693,442786.532801195,556022.472906191,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"8",1977,520881.239989644,462083.860779626,579678.619199662,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"9",1978,533137.444401573,473927.301783188,592347.587019957,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"10",1979,528800.233905276,471814.588703746,585785.879106807,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"11",1980,528749.810092437,471815.137761549,585684.482423326,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"12",1981,566454.412309094,506092.207891376,626816.616726813,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"13",1982,596264.359233,533321.772374119,659206.946091881,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"14",1983,604560.185834327,542165.349418157,666955.022250496,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"15",1984,592671.741820395,531224.195965668,654119.287675122,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"16",1985,657638.389917688,590706.236415363,724570.543420014,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"17",1986,681135.444106941,613013.880169382,749257.008044499,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"18",1987,680057.87301582,613100.921641402,747014.824390239,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"19",1988,693059.002861892,625818.499542527,760299.506181256,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"20",1989,657254.851386632,592366.825356473,722142.877416792,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"21",1990,696968.579171538,630155.962183543,763781.196159534,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"22",1991,691240.976879093,625772.003918457,756709.949839728,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"23",1992,733276.304093912,665884.933834444,800667.674353379,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"24",1993,752004.529455315,683412.678274108,820596.380636521,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"25",1994,780506.249293927,710754.494505626,850258.004082229,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"26",1995,786362.675816014,717427.501584187,855297.850047841,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"27",1996,768029.439264473,701354.534408816,834704.34412013,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"28",1997,776088.016036178,710211.929868654,841964.102203702,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"29",1998,789766.727142012,723828.367055193,855705.087228831,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"30",1999,793169.836674627,727777.289088174,858562.384261081,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"31",2000,799304.654293034,734687.958236815,863921.350349254,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"32",2001,829253.489281229,763109.947992144,895397.030570315,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"33",2002,849671.252260347,782381.007278856,916961.497241837,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"34",2003,841440.191781763,774398.558654758,908481.824908768,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"35",2004,901546.142667459,831132.419648441,971959.865686476,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"36",2005,910286.191871522,840602.432911441,979969.950831603,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"37",2006,900447.146307112,831869.357917171,969024.934697052,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"38",2007,946876.876145927,876545.930254932,1017207.82203692,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"39",2008,953946.413614067,884119.313577841,1023773.51365029,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"40",2009,974084.544788799,903479.36393619,1044689.72564141,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"41",2010,964850.41617698,895544.014962464,1034156.8173915,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
