"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,10504.8403532367,8801.26743011457,12208.4132763589,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,10066,19703.6303887849,1.87567156912707,869.169858735789,0.0827399398285937
"2",1,4,2016,10504.840327801,8801.26658971551,12208.4140658865,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,45201,19706.5373221922,1.87594829690451,869.170274533428,0.0827399796104631
"3",1,4,2017,10504.6245260893,8801.54742277584,12207.7016294027,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,21919,21524.9376385869,2.04909157725034,868.916889445637,0.0827175580895438
"4",1,4,2018,10504.6174454311,8801.55115734563,12207.6837335167,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,27513,30095.5470952986,2.86498268515131,868.911371472203,0.0827170885551977
"5",2,4,2015,10838.1638853917,9135.9499696721,12540.3778011112,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,9280,17546.28680079,1.61893536454454,868.476487612015,0.0801313300662118
"6",2,4,2016,10838.164204733,9135.95179305534,12540.3766164106,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,43310,17720.9430170398,1.6350502430385,868.47572024368,0.0801312569027531
"7",2,4,2017,10702.5804798635,9090.891532596,12314.269427131,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,12842,17281.8252172966,1.61473443248679,822.290279218105,0.0768310297470049
"8",2,4,2018,10702.3073876052,9090.99842135632,12313.6163538541,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,22651,23268.5547740407,2.17416244285685,822.096411351482,0.076814875669109
"9",3,4,2015,11495.0373268578,9441.36854049866,13548.7061132169,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,7276,15784.8194353977,1.37318557448413,1047.790197122,0.0911515262915997
"10",3,4,2016,11495.0348501333,9441.36635954314,13548.7033407234,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,46697,15815.473161411,1.37585256309402,1047.79004621946,0.091151532803514
"11",3,4,2017,11488.4019106735,9443.36527839226,13533.4385429547,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,20397,19065.549300574,1.65954755490064,1043.38603687818,0.0908208160709282
"12",3,4,2018,11488.1844053375,9443.52941486854,13532.8393958064,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,26660,29392.6317714425,2.5585097465694,1043.19132166783,0.0908055864060778
"13",4,4,2015,10333.8491476842,8443.01280405911,12224.6854913094,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,11104,20246.4853069655,1.95923948739881,964.712420216905,0.0933546064423721
"14",4,4,2016,10333.8508114142,8443.0158704292,12224.6857523992,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,46624,20237.2297695353,1.95834351964734,964.711704584178,0.0933545221611495
"15",4,4,2017,10333.588639844,8443.38697195448,12223.7903077336,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,20749,22064.565752989,2.13522780149318,964.388606066099,0.0933256238154894
"16",4,4,2018,10333.591624367,8443.39230565866,12223.7909430753,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,30638,30947.2719185508,2.99482242413916,964.387407504235,0.0933254808744499
"17",5,4,2015,13603.7484559752,11353.8677089408,15853.6292030096,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,12106,22609.3485729284,1.66199401922914,1147.89834032366,0.0843810324807551
"18",5,4,2016,13603.7420208043,11353.8601578111,15853.6238837975,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,59064,23453.2338824756,1.72402812745261,1147.89890969041,0.0843811142503964
"19",5,4,2017,13596.8317515483,11355.6650809303,15837.9984221663,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,23093,25464.4691410789,1.87282372882044,1143.45238296835,0.0840969722846017
"20",5,4,2018,13596.5600271478,11355.859235519,15837.2608187767,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,29266,34176.0757080767,2.51358252674488,1143.21468960654,0.0840811710700295
