"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,3,2015,10516.3064587261,8519.6523377084,12512.9605797439,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,6146.059547386,12173.7384713401,1.1576059065147,1018.7010821519,0.0968687139491463
"2",1,3,2016,11603.4991053495,9699.22195917922,13507.7762515199,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,27424.098789792,12030.6184071365,1.03680952598083,971.569972535884,0.0837307749770034
"3",1,3,2017,12376.1166511164,10515.8702108571,14236.3630913757,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,9482.51543766,11691.876759306,0.944712876332761,949.105326662907,0.0766884599926011
"4",1,3,2018,12374.4836281868,10516.0223657881,14232.9448905854,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,15192.900499599,15808.7988018175,1.2775319986531,948.194521631961,0.0766249768573899
"5",2,3,2015,15747.8376536334,12549.648033443,18946.0272738238,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,7999.008068473,14827.6222642455,0.941565603505218,1631.72939805633,0.103616092186463
"6",2,3,2016,16975.4105789051,14007.8867533164,19942.9344044937,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,30591.160596404,14519.8277586198,0.8553447170617,1514.04276815747,0.0891903474805452
"7",2,3,2017,18077.1251230793,15224.489784982,20929.7604611766,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,17371.370352837,16199.0192964671,0.896105945285826,1455.42619290677,0.0805120384462353
"8",2,3,2018,18074.1931945054,15224.6057252686,20923.7806637423,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,22882.347892307,22995.5361181396,1.27228562130952,1453.87115777391,0.0804390625975986
"9",3,3,2015,13696.3517582753,11347.8906555868,16044.8128609637,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,6771.15737339,11941.4217488723,0.871868798321226,1198.19444014716,0.0874827444047806
"10",3,3,2016,15098.1468190274,12862.0980921354,17334.1955459193,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,27653.070290943,11818.822343058,0.782799537236145,1140.84118718978,0.0755616699760821
"11",3,3,2017,15459.3793032747,13318.8124901642,17599.9461163853,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,7917.924416357,11402.652055614,0.737587960805037,1092.12592505642,0.0706448754268599
"12",3,3,2018,15435.8085029147,13312.6368414227,17558.9801644067,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,16958.481204017,15485.0954928536,1.00319302937255,1083.25084770002,0.0701777848238706
"13",4,3,2015,4547.36236614042,-2641959.79292029,2651054.51765257,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,4912.808489141,11478.9908788338,2.52431848499828,1350258.75269716,296.932297006098
"14",4,3,2016,13456.5351500905,10373.8530294767,16539.2172707043,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,31655.641160132,11345.2604809413,0.843104138948057,1572.79700031316,0.116879789839704
"15",4,3,2017,14936.8385202023,12274.9356159163,17598.7414244882,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,17546.869350837,13974.1970788157,0.935552530739046,1358.1137266765,0.090923773785171
"16",4,3,2018,14936.4718805039,12275.0655970502,17597.8781639576,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,19692.328983208,22198.1073043083,1.48616805105648,1357.86034870088,0.0909090419453908
"17",5,3,2015,11048.3954234474,8436.12446323667,13660.6663836582,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,3684.957794058,8449.25234394348,0.76474927083186,1332.79130622998,0.120632114904348
"18",5,3,2016,12248.4466118309,10183.2303148265,14313.6629088354,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,28717.550854671,8447.76206407054,0.68970068873148,1053.68178418595,0.0860257482094247
"19",5,3,2017,12644.140716008,10727.2320300361,14561.04940198,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,8093.423414357,9496.65642368835,0.751071712739258,978.01463569997,0.077349236904787
"20",5,3,2018,12639.1772665259,10727.1632674607,14551.191265591,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,13768.462294918,14736.2970263829,1.16592217322651,975.517346461813,0.07718202901113
"21",6,3,2015,15163.0571244549,11353.4139281029,18972.7003208069,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,5537.906315145,11278.9006443053,0.743840806753589,1943.69550834287,0.128186255079662
"22",6,3,2016,16786.4088371316,13741.3247160143,19831.4929582488,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,31884.612661283,11162.0656228321,0.664946608362214,1553.6143475088,0.0925519187923147
"23",6,3,2017,17658.3603062965,14786.696589918,20530.024022675,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,15982.278329534,14131.5070612349,0.800272891486759,1465.13454917271,0.0829711549520419
"24",6,3,2018,17655.0248963913,14787.2425405506,20522.8072522321,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,21457.909687626,22195.7120879896,1.25718950940287,1463.15426318405,0.0828746643955805
"25",7,3,2015,15506.7258987689,12216.527677157,18796.9241203809,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,9001.3988186,17188.6655445717,1.10846516903587,1678.67256204691,0.10825448086241
"26",7,3,2016,15492.6776168179,12220.4060494456,18764.9491841901,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,43096.040272664,17801.9835421478,1.1490578957651,1669.5263098838,0.107762283007262
"27",7,3,2017,15488.5549882745,12222.2722653651,18754.837711184,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,19715.377570167,19702.3255301326,1.2720570476102,1666.47077699462,0.107593689550523
"28",7,3,2018,15488.5010390755,12222.3309712287,18754.6711069224,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,21510.491640057,26340.9197109495,1.70067585265318,1666.41329992186,0.107590353367167
"29",8,3,2015,13650.4023141479,11245.428645125,16055.3759831707,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,7773.548123517,14309.3552266033,1.04827351584886,1227.02738215451,0.0898894665458147
"30",8,3,2016,14870.856479087,12433.6997059296,17308.0132522443,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,40157.949967203,15017.9018981467,1.00988816073012,1243.44733324356,0.0836163898826023
