"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,13019.4562186822,10722.058749786,15316.8536875784,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,9353.0916412,18609.0764460634,1.42932824025019,1172.14156576339,0.0900299940393383
"2",1,4,2016,13934.5826277196,11817.7320354208,16051.4332200184,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,44255.646939664,18618.0799352005,1.33610603436117,1080.02581239732,0.0775068648449409
"3",1,4,2017,14727.4499379143,12705.9377555084,16748.9621203202,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,21372.044237167,20681.8785066828,1.40430818599759,1031.38376653361,0.0700313883857395
"4",1,4,2018,14726.4467249748,12705.9007089918,16746.9927409578,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,26426.023005057,29238.0803753358,1.98541310890362,1030.89082448113,0.0700026858979382
"5",2,4,2015,11971.1693688597,10233.2471737882,13709.0915639312,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,8125.240946117,15713.9296484246,1.31264784284991,886.694997485451,0.0740692049510207
"6",2,4,2016,13014.7106331182,11398.4967011694,14630.9245650671,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,41317.556634203,15866.6498098326,1.21913196974638,824.598944871868,0.0633589918452379
"7",2,4,2017,13360.5861722446,11805.5048620719,14915.6674824173,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,11918.598300687,15875.6684604985,1.1882464029519,793.408831720746,0.0593842831064538
"8",2,4,2018,13353.949436093,11803.5052716434,14904.3936005426,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,20502.156316767,21613.2354571146,1.61849013735954,791.04294104573,0.0592366284469897
"9",3,4,2015,15460.8385963578,13126.0193542619,17795.6578384536,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,9978.189467204,18393.1921357393,1.1896632916194,1191.23430719176,0.0770484925359996
"10",3,4,2016,16610.9115434212,14481.4769168156,18740.3461700268,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,44484.618440815,18418.7727027184,1.10883575862597,1086.44623806409,0.0654055760410317
"11",3,4,2017,17104.2629852061,15049.8409259646,19158.6850444476,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,19807.453215864,20639.3849662838,1.20668075462447,1048.17452002117,0.0612814782447955
"12",3,4,2018,17099.011240787,15048.6706388705,19149.3518427034,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,28191.603709475,29177.8148095882,1.70640362759627,1046.09214383493,0.0611785166466026
"13",4,4,2015,13038.2865557588,10293.7950375514,15782.7780739662,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,6891.989887872,14979.6761470191,1.148899135094,1400.25077459561,0.107395306017196
"14",4,4,2016,14436.177809944,12343.9368449982,16528.4187748898,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,45549.099004543,15095.3829066362,1.04566340934358,1067.46988007439,0.0739440795290768
"15",4,4,2017,15034.0540784312,13074.1564732444,16993.951683618,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,19982.952213864,18442.8495748429,1.22673827555949,999.947757748375,0.0665121831098748
"16",4,4,2018,15032.739488518,13074.0573970237,16991.4215800124,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,25001.584800376,28337.9867600534,1.88508467014265,999.327597701191,0.0664767455369313
"17",5,4,2015,15655.0153553622,13230.8556096601,18079.1751010643,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,10980.580217331,20751.6276275728,1.3255577945163,1236.81619678678,0.0790044703701386
"18",5,4,2016,16492.0063397404,14177.1397572947,18806.8729221862,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,56989.498117075,21602.831268375,1.30989709944017,1181.05437879883,0.0716137475616216
"19",5,4,2017,16458.3708719881,14167.1448930348,18749.5968509414,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,22151.460433194,24021.9077700499,1.45955562411921,1168.99284640475,0.0710272514513793
"20",5,4,2018,16457.1669367061,14167.1458683262,18747.1880050861,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,26819.747457225,32350.7207029807,1.9657527220451,1168.37809611221,0.0709950929346323
