"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,3,2015,14190.9372945465,11309.8835555843,17071.9910335086,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,6888,13209.9117437571,0.930869573275733,1469.92537702151,0.103581979576951
"2",1,3,2016,14190.9138447723,11309.880021395,17071.9476681496,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,28287,13114.3322521285,0.9241358516851,1469.91521600884,0.103581434718549
"3",1,3,2017,13857.5656317484,11162.4954998416,16552.6357636552,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,10011,12494.5081142428,0.901638025485313,1375.03578158512,0.0992263589526029
"4",1,3,2018,13846.5104899594,11165.3841503542,16527.6368295645,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,15982,16541.1294104589,1.19460635388631,1367.92160183937,0.0987917932703191
"5",2,3,2015,16191.96432731,12297.4558436344,20086.4728109855,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,4884,11508.1827312929,0.7107341949786,1986.99412432425,0.122714828427142
"6",2,3,2016,16191.9456318271,12297.499979406,20086.3912842481,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,31674,11318.417984934,0.699015315533572,1986.96206756176,0.122712990318851
"7",2,3,2017,16158.5634568254,12307.8090361812,20009.3178774695,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,17566,13954.5921750292,0.863603513537264,1964.67062277763,0.121586960872302
"8",2,3,2018,16148.7581905441,12312.6157269849,19984.9006541033,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,19991,22322.1884367018,1.38228513755148,1957.21554263223,0.121199136152666
"9",3,3,2015,12500.8166302073,9891.82943658962,15109.803823825,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,4098,9247.28974723395,0.739734852592635,1331.11591511106,0.106482316674777
"10",3,3,2016,12500.8197560386,9891.83216028359,15109.8073517936,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,29783,9209.1066368138,0.736680219100455,1331.11612028316,0.106482306461555
"11",3,3,2017,12071.5405889126,9685.61342674278,14457.4677510825,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,8489,10118.8768331672,0.838242373343889,1217.30977661728,0.100841294253307
"12",3,3,2018,12067.8522356601,9688.54844491551,14447.1560264047,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,15129,15639.0991364001,1.29593061225817,1213.93050548195,0.100592092261026
"13",4,3,2015,31189.3717781625,25948.1197147057,36430.6238416192,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,8712,15895.7512762164,0.509652819854037,2674.1081956412,0.0857378024367104
"14",4,3,2016,31194.82389833,25992.1632726882,36397.4845239717,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,31601,15580.854502853,0.499469224562193,2654.41868655192,0.0850916387668413
"15",4,3,2017,31268.8019162779,26307.3902322256,36230.2136003302,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,17918,17022.9990522191,0.544408420181818,2531.33249186341,0.0809539328894355
"16",4,3,2018,30982.9007695766,26202.2146399509,35763.5868992022,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,23969,23853.2059463843,0.769882914572245,2439.12557633962,0.0787248939174445
"17",5,3,2015,25183.3816742327,20259.7978018616,30106.9655466037,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,7926,13742.3654431005,0.545691822522846,2512.03258794441,0.0997496134728677
"18",5,3,2016,26341.3336009831,21272.0465951899,31410.6206067762,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,29710,13635.0557498404,0.517629667365495,2586.37092132303,0.0981867873700407
"19",5,3,2017,26133.7821068378,21188.3498330824,31079.2143805932,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,8841,12768.8769982575,0.488596596774889,2523.17973150787,0.0965485868517932
