"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,3,2015,9306.07174598525,6836.11833284701,11776.0251591235,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,6888,13209.9117437571,1.41949386425653,1260.18031282563,0.135414850349643
"2",1,3,2016,9306.05221837528,6836.19816836926,11775.9062683813,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,28287,13114.3322521285,1.40922616211347,1260.12961735001,0.135409686919854
"3",1,3,2017,9109.40878225962,6865.45946924927,11353.35809527,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,10011,12494.5081142428,1.3716047235223,1144.87209847467,0.125680175941196
"4",1,3,2018,9099.92129539602,6877.57520901917,11322.2673817729,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,15982,16541.1294104589,1.81772224984272,1133.85004406982,0.124599983589251
"5",1,3,2015,10923.273398713,7583.74935974815,14262.7974376778,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,6888,13209.9117437571,1.20933636480376,1703.83879539021,0.155982436143269
"6",1,3,2016,10923.2619334364,7583.75068856411,14262.7731783086,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,28287,13114.3322521285,1.20058754720376,1703.83226779197,0.155982002278687
"7",1,3,2017,10619.0507142191,7646.3818551353,13591.7195733029,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,10011,12494.5081142428,1.17661252879341,1516.66778524684,0.142825175815009
"8",1,3,2018,10613.9995893495,7660.16909673673,13567.8300819622,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,15982,16541.1294104589,1.55842566896808,1507.05637378202,0.141987604304626
"9",2,3,2015,11565.3027577533,6966.358147295,16164.2473682116,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,4884,11508.1827312929,0.995061086799296,2346.40031145831,0.202882739916627
"10",2,3,2016,11559.9122814273,6977.56770055365,16142.2568623009,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,31674,11318.417984934,0.979109331402001,2337.93090860899,0.202244692839515
"11",2,3,2017,11413.6282098751,7074.96741612829,15752.2890036219,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,17566,13954.5921750292,1.2226254367525,2213.60244578919,0.193943801662821
"12",2,3,2018,11341.7795617582,7135.18554421094,15548.3735793054,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,19991,22322.1884367018,1.96813809642069,2146.2214375241,0.189231454009268
"13",2,3,2015,16175.2382073402,8820.02783669474,23530.4485779857,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,4884,11508.1827312929,0.711469134721648,3752.65835237014,0.232000190925609
"14",2,3,2016,16166.0522736288,8847.81643066814,23484.2881165895,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,31674,11318.417984934,0.700134936678228,3733.79379742893,0.230965094893312
"15",2,3,2017,15857.4695520186,9106.70218563336,22608.2369184039,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,17566,13954.5921750292,0.880001196234542,3444.26906448228,0.217201682348104
"16",2,3,2018,15711.6477494381,9274.0181355838,22149.2773632924,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,19991,22322.1884367018,1.42074140107298,3284.5049050277,0.209049041666885
"17",3,3,2015,8823.83985814542,6130.59686411908,11517.0828521718,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,4098,9247.28974723395,1.04798929897823,1374.10356838079,0.155726258689105
"18",3,3,2016,9628.67543615352,6983.1037247213,12274.2471475857,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,29783,9209.1066368138,0.956425076105034,1349.7814854246,0.140183506482779
"19",3,3,2017,9278.18005311146,6934.62174531747,11621.7383609054,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,8489,10118.8768331672,1.09061009543287,1195.6930141806,0.128871503606963
"20",3,3,2018,9257.96928254152,6961.21577012962,11554.7227949534,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,15129,15639.0991364001,1.68925804991512,1171.81301653668,0.126573439679311
"21",3,3,2015,11722.0235578326,6218.29800839999,17225.7491072652,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,4098,9247.28974723395,0.788881689378194,2808.02323950642,0.239551066046964
"22",3,3,2016,10731.6561809022,8020.60240923053,13442.7099525738,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,29783,9209.1066368138,0.858125389182905,1383.19069983247,0.12888883845291
"23",3,3,2017,10567.2206569469,7832.04697532711,13302.3943385667,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,8489,10118.8768331672,0.957572209539795,1395.49677633664,0.132059017374567
"24",3,3,2018,10564.0338166325,7846.57131224913,13281.496321016,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,15129,15639.0991364001,1.48040979495703,1386.46046142011,0.131243470580073
"25",4,3,2015,8835.05656858907,6027.99365110041,11642.1194860777,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,8712,15895.7512762164,1.79916802488056,1432.17495790238,0.162101390838191
"26",4,3,2016,8835.05162117928,6027.99114177998,11642.1121005786,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,31601,15580.854502853,1.76352727419303,1432.17371397924,0.162101340816849
"27",4,3,2017,8831.71625970778,6040.80742063449,11622.6250987811,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,17918,17022.9990522191,1.9274848230668,1423.93308115984,0.161229486918204
"28",4,3,2018,8831.6422518698,6041.23157278069,11622.0529309589,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,23969,23853.2059463843,2.70088000239527,1423.67891790261,0.161202059288712
"29",4,3,2015,8753.16241868889,NA,NA,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,8712,15895.7512762164,1.81600095095658,NA,NA
"30",4,3,2016,8755.20502645188,NA,NA,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,31601,15580.854502853,1.77961046666286,NA,NA
"31",4,3,2017,8753.3743823935,NA,NA,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,17918,17022.9990522191,1.94473563091955,NA,NA
"32",4,3,2018,8755.05226842647,NA,NA,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,23969,23853.2059463843,2.72450754319384,NA,NA
"33",5,3,2015,7959.6800973753,5771.7768474584,10147.5833472922,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,7926,13742.3654431005,1.72649720528744,1116.27716832495,0.140241461298557
"34",5,3,2016,7959.67964143007,5771.77670672856,10147.5825761316,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,29710,13635.0557498404,1.7130156443571,1116.27700750076,0.140241449126992
"35",5,3,2017,7792.49744231169,5807.74613687754,9777.24874774584,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,8841,12768.8769982575,1.6386116380257,1012.62821705824,0.129949124084388
"36",5,3,2018,7792.47207913121,5807.8290876038,9777.11507065862,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,19107,17121.1204254712,2.19713593473408,1012.57295486093,0.12994245530538
"37",5,3,2015,9335.82708691781,6403.55251154152,12268.1016622941,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,7926,13742.3654431005,1.47200299610921,1496.05845682464,0.160249160882708
"38",5,3,2016,9335.83179445823,6403.55811830833,12268.1054706081,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,29710,13635.0557498404,1.46050786368433,1496.05799803567,0.160249030935168
"39",5,3,2017,9037.82402470061,6509.16040215688,11566.4876472443,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,8841,12768.8769982575,1.41282646833572,1290.13450129782,0.142748353782044
"40",5,3,2018,9037.81979793003,6509.18448946943,11566.4551063906,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,19107,17121.1204254712,1.89438612500246,1290.12005533704,0.142746822152011
"41",6,3,2015,7800.65438073485,5611.09533791011,9990.21342355959,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,5922,12084.0296816782,1.54910461249532,1117.12196062487,0.143208749689488
"42",6,3,2016,7800.64833989557,5611.09360462774,9990.20307516341,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,33097,11883.4922013316,1.52339801559247,1117.11976289175,0.143208578853422
"43",6,3,2017,7800.31648759857,5612.89019824803,9987.74277694911,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,16396,14757.0080509882,1.89184734676469,1116.03382109721,0.143075453780825
"44",6,3,2018,7800.31928748278,5612.90295309104,9987.73562187451,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,23116,23235.1996462103,2.97874981649738,1116.0287420366,0.143074751289668
"45",6,3,2015,7991.38963821376,-866199.137432279,882181.916708707,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,5922,12084.0296816782,1.51213120980786,446015.575035966,55.812017086888
