"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,11954.2980974668,8903.31969765097,15005.2764972826,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,10066,19703.6303887849,1.64824653259736,1556.6216325591,0.130214389825945
"2",1,4,2016,11954.298607113,8903.31951287654,15005.2777013496,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,45201,19706.5373221922,1.64848963288121,1556.62198685536,0.130214413912092
"3",1,4,2017,11949.0860595474,8920.58310662739,14977.5890124673,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,21919,21524.9376385869,1.80138778240603,1545.15456781632,0.129311527267956
"4",1,4,2018,11948.863928058,8921.66011504966,14976.0677410664,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,27513,30095.5470952986,2.51869527316559,1544.49174133081,0.129258459266916
"5",1,4,2015,10918.8187920625,NA,NA,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,10066,19703.6303887849,1.80455695474207,NA,NA
"6",1,4,2016,10911.7814605336,NA,NA,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,45201,19706.5373221922,1.80598717024053,NA,NA
"7",1,4,2017,10927.4987766264,-2237160.71136587,2259015.70891912,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,21919,21524.9376385869,1.96979547457174,1146983.78068495,104.963066492243
"8",1,4,2018,10946.8657242585,-1451630.35063354,1473524.08208206,"SR_HierRicker_Surv","BernLogistic",FALSE,TRUE,27513,30095.5470952986,2.74923871849511,746212.865488672,68.1668053929853
"9",2,4,2015,12491.088304645,9878.37168033491,15103.8049289551,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,9280,17546.28680079,1.40470440788295,1333.01868587251,0.106717577633071
"10",2,4,2016,12491.0766401509,9878.36132077787,15103.7919595239,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,43310,17720.9430170398,1.41868819858796,1333.01802008827,0.106717623987948
"11",2,4,2017,12218.6130521349,9841.07444800045,14596.1516562693,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,12842,17281.8252172966,1.41438517968919,1213.0299000686,0.0992772170534241
"12",2,4,2018,12213.7946080475,9846.53476518745,14581.0544509075,"SR_HierRicker_Surv","BinLogistic",FALSE,TRUE,22651,23268.5547740407,1.90510447577933,1207.78563411226,0.0988870103740299
