"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,19468.7139947153,12803.0715663148,26134.3564231158,"ThreshAbund_Subpop1000_ST","BernLogistic",FALSE,FALSE,9353.0916412,18609.0764460634,0.955845180689116,3400.83797367373,0.174682209343507
"2",1,4,2016,22934.1103412221,13551.8241619575,32316.3965204868,"ThreshAbund_Subpop1000_ST","BernLogistic",FALSE,FALSE,44255.646939664,18618.0799352005,0.81180737592145,4786.88070370646,0.208723191459598
"3",1,4,2017,26958.5243006628,13781.6444054687,40135.404195857,"ThreshAbund_Subpop1000_ST","BernLogistic",FALSE,FALSE,21372.044237167,20681.8785066828,0.767173984600272,6722.8979057113,0.249379299502162
"4",1,4,2018,26614.2286241486,14522.972989673,38705.4842586242,"ThreshAbund_Subpop1000_ST","BernLogistic",FALSE,FALSE,26426.023005057,29238.0803753358,1.09858830733897,6169.00797677328,0.231793604236787
"5",1,4,2015,16102.8897285902,11983.2333084605,20222.5461487198,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,9353.0916412,18609.0764460634,1.15563583677926,2101.86552047433,0.130527225603646
"6",1,4,2016,17882.4964356297,12740.2393208358,23024.7535504236,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,44255.646939664,18618.0799352005,1.04113427351817,2623.60056877239,0.146713328209871
"7",1,4,2017,19845.0053983982,13184.2697171866,26505.7410796098,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,21372.044237167,20681.8785066828,1.04217046513639,3398.3345312304,0.17124381994397
"8",1,4,2018,19698.4909572329,13428.2687925611,25968.7131219048,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,26426.023005057,29238.0803753358,1.48428021409427,3199.09294115909,0.16240294488063
"9",2,4,2015,17891.1699616636,12284.1378561944,23498.2020671327,"ThreshAbund_Subpop1000_ST","BernLogistic",FALSE,FALSE,8125.240946117,15713.9296484246,0.878306431725578,2860.7306660557,0.159896232174059
"10",2,4,2016,19798.3314016263,12835.100419511,26761.5623837416,"ThreshAbund_Subpop1000_ST","BernLogistic",FALSE,FALSE,41317.556634203,15866.6498098326,0.80141348722596,3552.66886842617,0.179442842750593
