"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,23484.2578385375,19365.0506735658,27603.4650035091,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,10066,19703.6303887849,0.839014395270835,2101.63630865901,0.0894912806318385
"2",1,4,2016,23484.2250498888,19365.0447813223,27603.4053184554,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,45201,19706.5373221922,0.839139349087674,2101.62258600336,0.089490821244421
"3",1,4,2017,23353.0799672141,19337.4297902577,27368.7301441704,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,21919,21524.9376385869,0.921717292485884,2048.80111069201,0.0877315160813206
"4",1,4,2018,23338.3338602294,19338.5270353153,27338.1406851435,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,27513,30095.5470952986,1.28953280364988,2040.71776781331,0.0874405936616953
"5",2,4,2015,23244.7557389734,19724.3863910639,26765.1250868829,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,9280,17546.28680079,0.754849265693551,1796.10681015792,0.0772693346545464
"6",2,4,2016,23244.7211816033,19724.385040229,26765.0573229777,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,43310,17720.9430170398,0.762364189210612,1796.08986804815,0.0772687206706371
"7",2,4,2017,22797.6534439569,19475.7824418332,26119.5244460806,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,12842,17281.8252172966,0.758052808363817,1694.83214394065,0.0743423944094521
"8",2,4,2018,24016.8597166539,20524.2742370428,27509.4451962651,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,22651,23268.5547740407,0.968842515156369,1781.93136714855,0.07419501917284
"9",3,4,2015,28888.7216557289,24507.8058193206,33269.6374921371,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,7276,15784.8194353977,0.546400758867344,2235.16114102462,0.0773714104646569
"10",3,4,2016,28888.4741161926,24507.9454084635,33269.0028239217,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,46697,15815.473161411,0.547466546616461,2234.9636263924,0.0773652363016175
"11",3,4,2017,29214.9451974027,25046.8378591237,33383.0525356817,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,20397,19065.549300574,0.652595757813333,2126.58537667295,0.0727910102964016
"12",3,4,2018,30388.3776413403,26168.4867199682,34608.2685627123,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,26660,29392.6317714425,0.967232674226638,2153.00557212861,0.0708496385539077
"13",4,4,2015,41999.3080008551,35267.2263113723,48731.3896903379,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,11104,20246.4853069655,0.482067116595189,3434.73555585857,0.0817807654304361
"14",4,4,2016,44134.3746689536,37003.6675981518,51265.0817397555,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,46624,20237.2297695353,0.458536683057872,3638.11585244994,0.0824327042070718
"15",4,4,2017,43561.7786511011,36878.7690105779,50244.7882916244,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,20749,22064.565752989,0.506512048778139,3409.69879618533,0.0782727175466042
"16",4,4,2018,44141.290746024,37744.6468216423,50537.9346704057,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,30638,30947.2719185508,0.70109576307164,3263.59383897026,0.0739351700825427
"17",5,4,2015,29752.600286562,25634.6550401632,33870.5455329607,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,12106,22609.3485729284,0.759911683522333,2100.99247265241,0.0706154236072381
"18",5,4,2016,29752.5951932946,25634.6576761637,33870.5327104255,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,59064,23453.2338824756,0.788275232130384,2100.98852914843,0.0706153031525107
"19",5,4,2017,30319.6602942816,26299.528398283,34339.7921902803,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,23093,25464.4691410789,0.839866571522291,2051.08770204015,0.0676487692187959
"20",5,4,2018,31599.4638671442,27449.5402672646,35749.3874670237,"SR_IndivRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,29266,34176.0757080767,1.08153973281843,2117.30795912222,0.0670045532425539
