"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,11883.1169821719,9726.60956230025,14039.6244020436,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,10066,19703.6303887849,1.6581197019558,1100.25888768964,0.092590091416279
"2",1,4,2016,11883.1101825759,9726.59860180793,14039.6217633438,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,45201,19706.5373221922,1.65836527806396,1100.26101059589,0.0925903230459981
"3",1,4,2017,11878.2716208945,9729.03932284774,14027.5039189413,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,21919,21524.9376385869,1.81212707753907,1096.54709084019,0.0923153743101229
"4",1,4,2018,11877.9745979499,9729.25484227524,14026.6943536246,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,27513,30095.5470952986,2.53372718110484,1096.28558962995,0.0922956671265452
"5",2,4,2015,11823.2097700259,10120.0191429207,13526.4003971311,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,9280,17546.28680079,1.48405442701974,868.974809747553,0.0734973688744464
"6",2,4,2016,12149.5730005334,10477.5749347113,13821.5710663555,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,43310,17720.9430170398,1.45856508835839,853.060237664322,0.07021318672079
"7",2,4,2017,11913.0261956695,10355.9661184481,13470.0862728909,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,12842,17281.8252172966,1.45066626509885,794.41840674562,0.0666848535122335
"8",2,4,2018,11911.9884748132,10356.1195064276,13467.8574431988,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,22651,23268.5547740407,1.95337284142273,793.810698155905,0.06663964625506
"9",3,4,2015,12698.0117985529,10527.5541431612,14868.4694539446,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,7276,15784.8194353977,1.24309377608206,1107.37635479168,0.0872086411919922
"10",3,4,2016,13001.9492979002,10843.4481899939,15160.4504058064,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,46697,15815.473161411,1.2163924653948,1101.27607546236,0.0847008437142746
"11",3,4,2017,12980.8851931839,10846.8691542284,15114.9012321393,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,20397,19065.549300574,1.4687403067539,1088.78369334464,0.0838759204122957
"12",3,4,2018,12979.8926151797,10847.3742130056,15112.4110173538,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,26660,29392.6317714425,2.26447418656364,1088.01959294597,0.0838234664340409
"13",4,4,2015,12315.0152393425,10152.7669885471,14477.263490138,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,11104,20246.4853069655,1.64404874159509,1103.18788305891,0.0895807160298572
"14",4,4,2016,12925.9672530238,10734.9147110739,15117.0197949738,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,46624,20237.2297695353,1.56562595072343,1117.88394997448,0.0864835820865139
"15",4,4,2017,12911.8359394297,10738.8186287868,15084.8532500727,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,20749,22064.565752989,1.70886354632256,1108.68230134844,0.0858655815136854
"16",4,4,2018,12911.7856340766,10738.9107725281,15084.660495625,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,30638,30947.2719185508,2.39682355296198,1108.60962323901,0.0858602872334856
"17",5,4,2015,15062.3492788588,12764.4925455699,17360.2060121478,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,12106,22609.3485729284,1.50105060999099,1172.37588433111,0.077834862452475
"18",5,4,2016,15556.2543561102,13275.8807588909,17836.6279533295,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,59064,23453.2338824756,1.50764016488736,1163.45591694864,0.0747902348672806
"19",5,4,2017,15529.1747487996,13273.6205557338,17784.7289418653,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,23093,25464.4691410789,1.63978250956622,1150.79295564578,0.0741052228634842
"20",5,4,2018,15527.3843428682,13273.954311996,17780.8143737405,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,29266,34176.0757080767,2.2010194990616,1149.70919942461,0.0740439712212489
