"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,9254.81765197515,7806.84060301109,10702.7947009392,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,10066,19703.6303887849,2.12901335604162,738.763800491869,0.0798247818890524
"2",1,4,2016,9254.81674070988,7806.83885414389,10702.7946272759,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,45201,19706.5373221922,2.12932766518298,738.764227839791,0.0798248359246414
"3",1,4,2017,9254.70126926128,7806.93430108161,10702.4682374409,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,21919,21524.9376385869,2.32583818886517,738.656616418199,0.0798142041463387
"4",1,4,2018,9254.69653816011,7806.93367262278,10702.4594036974,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,27513,30095.5470952986,3.25192154828685,738.654523233331,0.0798140187728057
"5",2,4,2015,9380.11161000237,7873.99766716951,10886.2255528352,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,9280,17546.28680079,1.87058401118381,768.425481037174,0.0819207183225595
"6",2,4,2016,9380.11416224015,7874.00168146748,10886.2266430128,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,43310,17720.9430170398,1.88920334129576,768.424735088096,0.081920616508209
"7",2,4,2017,9275.83963189,7830.25425308927,10721.4250106907,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,12842,17281.8252172966,1.86310090548378,737.54356061262,0.0795123233994874
"8",2,4,2018,9275.68723003642,7830.26631848041,10721.1081415924,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,22651,23268.5547740407,2.5085531882417,737.459648753063,0.0795045833763164
"9",3,4,2015,9812.66366498872,8046.14304465352,11579.1842853239,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,7276,15784.8194353977,1.6086171883907,901.286030783264,0.091849273709342
"10",3,4,2016,9812.66167240829,8046.14127509091,11579.1820697257,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,46697,15815.473161411,1.61174141017026,901.285916998668,0.091849280764764
"11",3,4,2017,9807.95975676148,8046.80787932368,11569.1116341993,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,20397,19065.549300574,1.94388535163294,898.546876243775,0.0916140459920146
"12",3,4,2018,9807.81622999306,8046.88172737535,11568.7507326108,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,26660,29392.6317714425,2.99685792251669,898.435970723324,0.0916040787933849
"13",4,4,2015,9196.11836918371,7560.20104293088,10832.0356954365,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,11104,20246.4853069655,2.20163383007462,834.651697067773,0.0907613042329576
"14",4,4,2016,9196.12140825813,7560.20564479455,10832.0371717217,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,46624,20237.2297695353,2.20062664150587,834.650899726314,0.0907611875346487
"15",4,4,2017,9195.96827240101,7560.33991248645,10831.5966323156,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,20749,22064.565752989,2.39937384508049,834.504265262536,0.090746753418784
"16",4,4,2018,9195.97323122092,7560.34728224604,10831.5991801958,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,30638,30947.2719185508,3.3653068729564,834.503035191264,0.0907465707227238
"17",5,4,2015,11836.5169436071,9889.01446920054,13784.0194180136,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,12106,22609.3485729284,1.91013527718048,993.623711431895,0.0839456164483044
"18",5,4,2016,11836.5095284061,9889.00583832213,13784.0132184901,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,59064,23453.2338824756,1.98143158894866,993.624331675501,0.0839457214384806
"19",5,4,2017,11831.4900710652,9889.55810143626,13773.4220406942,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,23093,25464.4691410789,2.15226222463341,990.781617157629,0.0837410682176592
"20",5,4,2018,11831.3037562708,9889.64642840746,13772.9610841341,"SR_HierRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,29266,34176.0757080767,2.88861451046449,990.641493807807,0.0837305434984503
