"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,11285.9828535294,9327.30542127267,13244.6602857861,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,9353.0916412,18609.0764460634,1.6488662695641,999.325220539127,0.0885456972164916
"2",1,4,2016,12038.5431842418,10231.3064656998,13845.7799027839,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,44255.646939664,18618.0799352005,1.5465392822257,922.059550276552,0.0765922866384286
"3",1,4,2017,12686.2182564193,10959.8592818416,14412.5772309969,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,21372.044237167,20681.8785066828,1.63026349449866,880.795395192692,0.0694293111934288
"4",1,4,2018,12685.4174953057,10959.7728259342,14411.0621646772,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,26426.023005057,29238.0803753358,2.30485755680927,880.430953760979,0.0694049647232177
"5",2,4,2015,10407.2918898744,8909.9249009022,11904.6588788467,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,8125.240946117,15713.9296484246,1.50989612040315,763.962749475632,0.0734064882161049
"6",2,4,2016,11259.7170459304,9869.75389629793,12649.6801955629,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,41317.556634203,15866.6498098326,1.40915173490681,709.164872261465,0.0629824772122296
"7",2,4,2017,11543.1556906138,10204.6503604255,12881.6610208021,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,11918.598300687,15875.6684604985,1.37533174514901,682.910882749144,0.0591615413542803
"8",2,4,2018,11537.9510336679,10202.7122237434,12873.1898435925,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,20502.156316767,21613.2354571146,1.87322995166532,681.244290777826,0.0590437841857661
"9",3,4,2015,13406.7104370693,11398.3672551535,15415.0536189851,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,9978.189467204,18393.1921357393,1.37193924058227,1024.66488873257,0.076429254852808
"10",3,4,2016,14358.7624325032,12529.438153395,16188.0867116114,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,44484.618440815,18418.7727027184,1.28275488847317,933.328713830729,0.0650006376397731
"11",3,4,2017,14760.65880311,12995.1033223498,16526.2142838702,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,19807.453215864,20639.3849662838,1.39826990391074,900.793612632776,0.0610266536641971
"12",3,4,2018,14756.5850314178,12993.8566276111,16519.3134352246,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,28191.603709475,29177.8148095882,1.97727419639887,899.351226432014,0.0609457557095515
"13",4,4,2015,11398.6417282664,9028.89017434703,13768.3932821859,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,6891.989887872,14979.6761470191,1.31416325770397,1209.05691526501,0.106070262061731
"14",4,4,2016,12577.0396418765,10760.7171627326,14393.3621210204,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,45549.099004543,15095.3829066362,1.20023338849745,926.695142420354,0.0736814996857314
"15",4,4,2017,13064.0805405674,11360.977143425,14767.1839377097,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,19982.952213864,18442.8495748429,1.41172197443004,868.930304664464,0.0665129323082639
"16",4,4,2018,13063.0811184094,11360.7640670228,14765.3981697961,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,25001.584800376,28337.9867600534,2.16931874671723,868.529107850334,0.0664873087732986
"17",5,4,2015,13556.4708693803,11477.6531782355,15635.2885605251,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,10980.580217331,20751.6276275728,1.53075441444307,1060.62127099225,0.0782372699511234
"18",5,4,2016,14237.5746323417,12251.8738235942,16223.2754410891,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,56989.498117075,21602.831268375,1.51731118720899,1013.1126575242,0.0711576714212855
"19",5,4,2017,14210.4993144548,12242.3403781764,16178.6582507331,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,22151.460433194,24021.9077700499,1.6904337587642,1004.16272259099,0.0706634369680146
"20",5,4,2018,14209.5576005326,12242.2485951985,16176.8666058668,"ThreshAbund_Subpop1000_ST","BinLogistic",FALSE,FALSE,26819.747457225,32350.7207029807,2.27668739678201,1003.72908435415,0.0706376027017565
