"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,17590.8512580838,13860.2202111994,21321.4823049683,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,10066,19703.6303887849,1.12010670204093,1903.38318718595,0.108203017537952
"2",1,4,2016,17590.8657490221,13860.2356622752,21321.4958357689,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,45201,19706.5373221922,1.12027103175907,1903.38269731983,0.108202900555116
"3",1,4,2017,17581.2149485956,13865.8088822,21296.6210149912,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,21919,21524.9376385869,1.22431457106474,1895.61533999776,0.10782049736268
"4",1,4,2018,17580.554094241,13866.2912578801,21294.8169306019,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,27513,30095.5470952986,1.71186567465227,1895.03205936781,0.107791372741123
"5",2,4,2015,17142.1224928223,14173.3269502101,20110.9180354344,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,9280,17546.28680079,1.02357726169189,1514.69160337354,0.0883607968621023
"6",2,4,2016,17470.7505328303,14503.8578300707,20437.6432355899,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,43310,17720.9430170398,1.01432064888908,1513.72076671409,0.0866431447160537
"7",2,4,2017,17080.7953563501,14301.301362905,19860.2893497951,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,12842,17281.8252172966,1.01176935012407,1418.1091803291,0.0830236034530965
"8",2,4,2018,17078.3163486467,14302.352408924,19854.2802883695,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,22651,23268.5547740407,1.36246186679195,1416.30813251161,0.0829301966071048
"9",3,4,2015,18812.7413154554,15127.8469230799,22497.6357078309,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,7276,15784.8194353977,0.839049406501427,1880.04815937525,0.0999348328800287
"10",3,4,2016,19027.8668014593,15306.0457658514,22749.6878370672,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,46697,15815.473161411,0.831174262802705,1898.88828347341,0.0997951217173635
"11",3,4,2017,18987.5752758676,15313.8334112535,22661.3171404817,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,20397,19065.549300574,1.0041065814657,1874.35809419085,0.0987149789774938
"12",3,4,2018,18985.5596938378,15315.1467709983,22655.9726166774,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,26660,29392.6317714425,1.54815724400174,1872.65965450996,0.098635999396835
"13",4,4,2015,17663.3160281156,13969.1440145199,21357.4880417113,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,11104,20246.4853069655,1.14624486561516,1884.78163958964,0.106705990913005
"14",4,4,2016,18514.8717235511,14746.1511952826,22283.5922518196,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,46624,20237.2297695353,1.09302565373939,1922.81659605535,0.103852547550168
"15",4,4,2017,18487.1623689614,14755.4838686654,22218.8408692574,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,20749,22064.565752989,1.19350743573464,1903.91760219183,0.102985929597739
"16",4,4,2018,18487.0247443309,14755.6925667694,22218.3569218923,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,30638,30947.2719185508,1.67399959412295,1903.74090691912,0.102977138465881
"17",5,4,2015,21644.5326228771,17858.5426890873,25430.5225566669,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,12106,22609.3485729284,1.04457550397884,1931.62751723971,0.0892432075524738
"18",5,4,2016,22259.259938728,18473.5040608197,26045.0158166363,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,59064,23453.2338824756,1.05363942678392,1931.5081009736,0.0867732398242517
"19",5,4,2017,22209.6262314844,18472.1766145155,25947.0758484532,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,23093,25464.4691410789,1.14655099890787,1906.86204947391,0.0858574579148361
"20",5,4,2018,22206.1153116166,18473.364760366,25938.8658628673,"SR_IndivRicker_Surv_LowAggPrior","BinLogistic",FALSE,TRUE,29266,34176.0757080767,1.53903891916648,1904.46456696463,0.0857630675261941
