"","iCombn","nCUs","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel","Agg_Escp","Gen_Mean","status","se","cv"
"1",1,4,2015,16111.2919314446,13566.8472649711,18655.736597918,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,10066,19703.6303887849,1.22297022936622,1298.18605432318,0.080576161107819
"2",1,4,2016,16111.2775949128,13566.845306443,18655.7098833826,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,45201,19706.5373221922,1.22315174610452,1298.1797390152,0.08057584082749
"3",1,4,2017,16033.9229820101,13549.6974419278,18518.1485220923,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,21919,21524.9376385869,1.34246233206544,1267.46201024605,0.0790487774993135
"4",1,4,2018,16025.7363499475,13549.7103137649,18501.7623861302,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,27513,30095.5470952986,1.87795096824971,1263.27858988912,0.0788281151207915
"5",2,4,2015,16311.6959829572,14339.8531754276,18283.5387904868,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,9280,17546.28680079,1.07568745881009,1006.04224873961,0.061676127963073
"6",2,4,2016,16311.6900702531,14339.8590395587,18283.5211009474,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,43310,17720.9430170398,1.08639527484382,1006.03624015018,0.0616757819586607
"7",2,4,2017,15972.8869887364,14147.7497321161,17798.0242453568,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,12842,17281.8252172966,1.08194750451081,931.192477867538,0.0582983200547393
"8",2,4,2018,16601.3694849389,14641.6633062721,18561.0756636057,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,22651,23268.5547740407,1.40160453600833,999.850091156532,0.0602269645322705
"9",3,4,2015,19677.8298568216,16970.0769579443,22385.5827556989,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,7276,15784.8194353977,0.802162613979798,1381.50658105985,0.0702062468835163
"10",3,4,2016,19677.6902763481,16970.1372390028,22385.2433136933,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,46697,15815.473161411,0.803726094846643,1381.40461089044,0.070201562860802
"11",3,4,2017,19887.6825505179,17327.4296552985,22447.9354457373,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,20397,19065.549300574,0.958661183983829,1306.25147715276,0.0656814324059464
"12",3,4,2018,20583.1339762641,17988.0689315366,23178.1990209915,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,26660,29392.6317714425,1.42799594101352,1324.01277792219,0.0643251304417009
"13",4,4,2015,28393.6087271078,24131.3693304684,32655.8481237471,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,11104,20246.4853069655,0.713064883775617,2174.61193706089,0.0765880786046319
"14",4,4,2016,26709.2376970762,22887.6323299901,30530.8430641623,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,46624,20237.2297695353,0.757686535237607,1949.79865667657,0.0730009099769258
"15",4,4,2017,26644.522207847,23066.182584703,30222.8618309911,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,20749,22064.565752989,0.828108891608905,1825.68348119595,0.0685200307573266
"16",4,4,2018,27247.0498967574,23691.2909955211,30802.8087979938,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,30638,30947.2719185508,1.13580266619006,1814.16270471244,0.0665819863650021
"17",5,4,2015,20961.6123033757,18508.4671152994,23414.757491452,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,12106,22609.3485729284,1.07860732493785,1251.60468779401,0.0597093710960607
"18",5,4,2016,20961.5932229532,18508.4568219203,23414.7296239862,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,59064,23453.2338824756,1.11886695028477,1251.60020460866,0.0597092115707188
"19",5,4,2017,21305.1772928809,18915.7328429288,23694.6217428331,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,23093,25464.4691410789,1.19522446544426,1219.10431120007,0.0572210357342311
"20",5,4,2018,22025.9679444911,19544.9034364728,24507.0324525095,"SR_HierRicker_SurvCap_LowAggPrior","BinLogistic",FALSE,TRUE,29266,34176.0757080767,1.55162650713947,1265.84923878488,0.0574707655061977
