"","z.value","Pr...z.2..","Mod","CU_ID","CU_Name","est_B","est_sigma","est_Smsy","est_Sgen","est_A","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"23",1.60461435840288,0.108578699574227,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,NA,NA,2.91017143033811,NA,NA,1970,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"24",-15.1566509931176,0.000000000000000000000000000000000000000000000000000684728834379405,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",0.0000382855511382823,NA,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"25",-8.15674976213032,0.000000000000000344160400719327,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",0.0000251918670045049,NA,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"26",-6.7857008397672,0.0000000000115524315894572,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",0.000021141026436551,NA,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"27",-12.7833609399523,0.000000000000000000000000000000000000203099480155322,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",0.00000508341522921268,NA,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"28",-8.06727815539993,0.000000000000000718826561730738,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",0.00000906732218397983,NA,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"29",-0.338758205376254,0.734791888779522,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,0.919752782203543,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"30",-1.5964333685487,0.110392071103565,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,0.67421188607446,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"31",0.761246557619144,0.446509814566348,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,1.20680509788388,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"32",-1.54361781466524,0.122680946716247,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,0.683062548684323,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"33",0.1802731317436,0.856938147854953,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,1.04552088184711,NA,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"34",7.80326256959381,0.00000000000000603268494322608,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,NA,18172.4996441947,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"35",3.24831267546054,0.00116091621573982,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,NA,12642.8905617419,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"36",2.69096981730599,0.00712446402273026,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,NA,26842.2142093571,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"37",4.98046709245391,0.000000634309883106829,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,NA,106713.824551565,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"38",2.91249924481233,0.00358549067432364,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,49001.6521363554,NA,NA,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"39",1.78248681669866,0.0746698791863663,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,NA,NA,3105.50005771653,NA,-309.268599253235,6520.2687146863,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"40",3.15045603734583,0.00163015788302156,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,NA,NA,7585.45786981168,NA,2866.30062762514,12304.6151119982,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"41",1.15380945719819,0.248578296061701,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,NA,NA,7755.05797440486,NA,-5418.6194772808,20928.7354260905,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"42",1.54419516375184,0.122541060111375,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,NA,NA,33682.8847929712,NA,-9069.77739891276,76435.5469848551,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"43",1.43185956700973,0.152184015715245,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,NA,21153.2092839759,NA,-7802.34693944452,50108.7655073963,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"44",2.04180073323022,0.0411713015069654,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,NA,NA,NA,6.59050865605128,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"45",1.94107315494772,0.0522494046912702,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,NA,NA,NA,2.01769170261748,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"46",1.62409592089703,0.10435533842228,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,NA,NA,NA,4.07789157112853,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"47",2.03108495303447,0.0422463775722909,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,NA,NA,NA,3.75987229136641,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"48",1.7785988310811,0.0753055558902516,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,NA,NA,2.8062953745182,NA,NA,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"49",-15.8839516312575,0.00000000000000000000000000000000000000000000000000000000818550541790199,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",0.0000383878615837259,NA,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"50",-8.5307524567368,0.0000000000000000145398861542097,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",0.0000206714726333719,NA,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"51",-6.650061131817,0.0000000000292971309835539,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",0.0000171166804716755,NA,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"52",-7.51914973929042,0.0000000000000551336120904902,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",0.00000284354005586311,NA,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"53",-4.93148855493174,0.000000816053500046719,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",0.00000505526173352237,NA,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"54",-0.550386905151932,0.582054028328101,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,0.879581041103194,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"55",-1.79604373610371,0.0724875615122755,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,0.65789850075248,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"56",0.700063034615637,0.483887939701307,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,1.17727556648161,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"57",-0.842782864188014,0.399349893311783,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,0.821622157187709,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"58",0.699567013430793,0.484197748938877,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,1.17713955081219,NA,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"59",8.3134681949511,0.0000000000000000929449394303795,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,NA,18396.4973051717,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"60",2.46011827736147,0.0138891234246471,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,NA,12477.692778538,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"61",2.52720391906703,0.0114974723326903,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,NA,31618.2943291414,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"62",2.44989671469235,0.0142897198035559,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,NA,149978.752582034,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"63",1.51367962809794,0.130107114263524,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,75020.798012722,NA,NA,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"64",1.86532916001985,0.0621352802180805,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,NA,NA,2992.03062657568,NA,-151.854192136913,6135.91544528827,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"65",4.52275546128077,0.0000061039747136685,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,NA,NA,8534.49482413049,NA,4835.95087266096,12233.0387756,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"66",1.14987331719398,0.250196052243834,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,NA,NA,10023.8746854471,NA,-7062.17652532465,27109.9258962188,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"67",1.14714168262519,0.251323069088094,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,NA,NA,68162.9411214679,NA,-48299.8869856412,184625.769228577,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"68",0.938092119350063,0.348197071391624,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,NA,38771.6814355891,NA,-42235.8167047902,119779.179575968,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"69",2.17934724292971,0.0293058821452943,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,NA,NA,NA,6.89685609183897,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"70",2.14850886974464,0.0316733525351676,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,NA,NA,NA,1.74411465243216,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"71",1.69442007222541,0.0901854879932017,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,NA,NA,NA,3.74470057436866,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"72",1.78114979824153,0.0748879823003365,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,NA,NA,NA,2.67090309615435,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"73",1.60522340575494,0.108444648298536,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,NA,NA,2.35390641558017,NA,NA,1972,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"74",-15.0238346523012,0.00000000000000000000000000000000000000000000000000512548072095808,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",0.0000364778747902489,NA,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"75",-10.3772399242698,0.000000000000000000000000314743224005972,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",0.0000240206838052623,NA,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"76",-7.30764618895582,0.000000000000271862485879527,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",0.000018787342737724,NA,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"77",-6.39684213051594,0.000000000158623176046062,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",0.00000240371613615792,NA,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"78",-4.36505525098554,0.0000127090631388621,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",0.0000045314875239006,NA,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"79",-0.412702118158295,0.679824872763439,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,0.912676517377958,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"80",-1.92009568645787,0.0548458140625637,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,0.653693692225826,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"81",0.697934545431537,0.485218129079077,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,1.16710372767106,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"82",-0.712250583738129,0.476309618544572,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,0.854110355224347,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"83",0.909703605923722,0.362978842010549,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,1.22312811623322,NA,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"84",7.932933365254,0.00000000000000214029283885454,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,NA,19420.087320488,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"85",4.33524744921315,0.0000145596247113338,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,NA,14156.4863773858,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"86",2.72913785905714,0.0063500151611471,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,NA,31490.2583264798,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"87",1.87109531761312,0.0613318704969411,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,NA,176750.101291646,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"88",1.22230938892138,0.221590650057104,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,91014.3557310869,NA,NA,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"89",1.76679539160471,0.0772625007850944,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,NA,NA,3125.27837534355,NA,-341.758976451764,6592.31572713886,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"90",3.34834602111409,0.000812954414559906,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,NA,NA,8072.28953906374,NA,3347.06478726208,12797.5142908654,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"91",1.19442001038018,0.23231371318308,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,NA,NA,8321.53303787698,NA,-5333.80144454469,21976.8675202986,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"92",0.96579753846255,0.334145500481615,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,NA,NA,80698.4400846135,NA,-83071.8495121389,244468.729681366,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"93",0.765895013780009,0.443738773029472,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,NA,43025.6434942483,NA,-67081.172363609,153132.459352106,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"94",2.10057963076541,0.0356778836573136,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",NA,NA,NA,NA,6.96423552929408,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"95",2.43417487800959,0.0149257819332764,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",NA,NA,NA,NA,2.1289680716313,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"96",1.79850211215168,0.0720974742377643,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",NA,NA,NA,NA,4.42456168895979,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"97",1.72166413906031,0.0851303770872014,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",NA,NA,NA,NA,2.65911607954437,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"98",1.55587810727362,0.119737080219546,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",NA,NA,NA,NA,2.5707328635108,NA,NA,1973,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"99",-15.6588262769121,0.000000000000000000000000000000000000000000000000000000289184956526991,"SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",0.0000364994575494532,NA,NA,NA,NA,NA,NA,1974,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"100",-8.17957356262941,0.00000000000000028485013275817,"SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",0.0000203627297856738,NA,NA,NA,NA,NA,NA,1974,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"101",-11.1767926020817,0.0000000000000000000000000000529699408105086,"SR_IndivRicker_NoSurv_LowAggPrior",2,"Loughborough",0.0000201296898508361,NA,NA,NA,NA,NA,NA,1974,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"102",-6.60571489589676,0.0000000000395603586721862,"SR_IndivRicker_NoSurv_LowAggPrior",3,"Georgia Strait",0.00000236947131311176,NA,NA,NA,NA,NA,NA,1974,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"103",-5.12527817625488,0.000000297098768561801,"SR_IndivRicker_NoSurv_LowAggPrior",4,"Howe Sound-Burrard Inlet",0.00000480109882547357,NA,NA,NA,NA,NA,NA,1974,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
