"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1970,224494.278263142,167749.55885218,281238.997674104,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"2",1971,197689.070229925,152670.420158711,242707.720301139,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"3",1972,239115.97335665,193617.661345091,284614.285368209,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"4",1973,214000.861407593,168639.91343765,259361.809377535,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"5",1974,214000.450806478,168639.668233124,259361.233379832,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"6",1975,236344.2791326,193255.410563523,279433.147701677,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"7",1976,312654.892232613,273427.846189176,351881.93827605,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"8",1977,303161.234192466,263792.464553733,342530.0038312,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"9",1978,321048.869236791,281904.250136768,360193.488336813,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"10",1979,316830.903672526,280482.603741816,353179.203603237,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"11",1980,316829.122221537,280482.642259403,353175.60218367,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"12",1981,316786.113173026,280476.320537942,353095.90580811,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"13",1982,316782.935455289,280476.899504761,353088.971405817,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"14",1983,316611.186212465,280429.795369699,352792.577055231,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"15",1984,298372.618877451,262154.751962967,334590.485791936,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"16",1985,308872.878874232,272723.65539025,345022.102358215,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"17",1986,332725.496347253,296258.691758689,369192.300935818,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"18",1987,336078.749500658,299566.446524784,372591.052476532,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"19",1988,347059.920705649,310204.712805443,383915.128605854,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"20",1989,308787.33399795,274818.581564448,342756.086431453,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"21",1990,343531.911402275,308710.428906132,378353.393898417,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"22",1991,337664.850669833,303082.463511543,372247.237828122,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
