"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,490105.405304225,378831.88342069,601378.92718776,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,472108.180385862,375601.524280267,568614.836491456,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,128688.196733725,40009.3856840221,217367.007783429,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,521260.915370907,422752.930808183,619768.899933631,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,616412.317335325,506256.405578185,726568.229092465,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,608801.815184366,504148.149080744,713455.481287988,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,606476.894185259,504115.967613256,708837.820757263,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,638531.34121665,534135.230966496,742927.451466805,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,741242.829195117,625034.665459755,857450.992930479,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,743231.539073641,630604.857039646,855858.221107636,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,143890.178171879,54094.6654912777,233685.69085248,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,158351.220839751,71994.7638699939,244707.677809509,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,755562.736676017,648760.022098677,862365.451253356,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,769549.716744356,663553.732542474,875545.700946239,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,763547.210859122,660702.752877297,866391.668840948,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,755321.670560328,655678.977331074,854964.363789581,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,804433.98019529,699903.489552903,908964.470837677,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,798454.457279749,696659.054038758,900249.86052074,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,795957.550614381,695697.648497126,896217.452731636,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,813881.331706366,712593.864823847,915168.798588886,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,886334.351084309,777513.313721952,995155.388446665,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,883956.95560885,776511.538211165,991402.373006535,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,893248.55375607,786542.326627321,999954.780884818,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,897945.148740965,792373.928706094,1003516.36877584,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,938593.483992121,829804.587739082,1047382.38024516,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,942381.178973429,834897.855182363,1049864.50276449,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,948405.343013323,841584.138139992,1055226.54788665,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,945589.246701323,840206.974867263,1050971.51853538,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,982595.493185138,874631.397605926,1090559.58876435,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,973515.861082446,867838.65952583,1079193.06263906,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,961462.379336041,858187.3373555,1064737.42131658,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,953190.1389104,851878.613277777,1054501.66454302,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,973823.597620479,871013.017808308,1076634.17743265,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,965444.302649946,864430.555652317,1066458.04964758,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,954019.446802192,855318.158554564,1052720.73504982,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,953367.825865505,855835.654976503,1050899.99675451,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,1007273.18075666,904607.392221005,1109938.96929231,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,1059070.88067388,951970.41421402,1166171.34713373,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,1073334.2813594,965304.801383187,1181363.7613356,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,1092587.35653885,983733.340863526,1201441.37221418,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,1142339.3777071,1029608.02913047,1255070.72628372,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,1116507.10763785,1006857.2041954,1226157.01108031,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,1116987.55582448,1008293.84638046,1225681.2652685,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,1134856.40681117,1025810.93587023,1243901.8777521,"Percentile","BinLogistic",FALSE,FALSE
