"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1975,406422.76935105,212946.750987508,599898.787714592,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"2",1976,736331.41112095,322958.89471747,1149703.92752443,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"3",1977,783772.11604324,309839.277099975,1257704.95498651,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"4",1978,676062.889400728,372004.703390527,980121.07541093,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"5",1979,664708.913798793,374739.411598385,954678.4159992,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"6",1980,663477.721477959,378073.335961259,948882.106994659,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"7",1981,655078.252037014,388326.529466904,921829.974607125,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"8",1982,652614.041033055,392946.228573827,912281.853492283,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"9",1983,635552.644194566,398398.483472907,872706.804916224,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"10",1984,644488.269815421,364921.749510818,924054.790120024,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"11",1985,678272.523845906,403814.955966166,952730.091725645,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"12",1986,874156.468974771,567637.807408776,1180675.13054077,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"13",1987,977354.273806722,623160.126872956,1331548.42074049,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"14",1988,968594.095865943,630266.887210683,1306921.3045212,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"15",1989,1091062.69700269,569012.798497771,1613112.59550761,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"16",1990,1235613.8401132,720091.371371757,1751136.30885464,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"17",1991,1457685.14737459,691988.071993222,2223382.22275596,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"18",1992,1520724.29413422,784403.769133891,2257044.81913455,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"19",1993,1659929.8447148,778995.464569451,2540864.22486016,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"20",1994,1600400.26087255,813536.432542881,2387264.08920223,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"21",1995,1780281.68989916,744415.980463887,2816147.39933443,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"22",1996,1837766.05077228,703910.666424949,2971621.43511961,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"23",1997,1890969.49323258,690927.289842816,3091011.69662235,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"24",1998,1729585.0049475,802175.863050136,2656994.14684486,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"25",1999,1693793.3412636,825814.861244468,2561771.82128273,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"26",2000,1620027.30123263,836872.29836436,2403182.30410089,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"27",2001,2167326.81156226,698001.976433159,3636651.64669136,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"28",2002,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"29",2003,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"30",2004,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"31",2005,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"32",2006,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"33",2007,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"34",2008,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"35",2009,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"36",2010,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"37",2011,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
"38",2012,NA,NA,NA,"SR_IndivRicker_NoSurv","BernLogistic",FALSE,TRUE
