"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,750.311431157278,NA,NA,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"2",1968,234434.733676635,182442.895757378,286426.571595892,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"3",1969,250112.864364934,198881.973267304,301343.755462564,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"4",1970,250112.189818202,198882.019180313,301342.360456091,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"5",1971,189513.296528114,156243.980804046,222782.612252182,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"6",1972,248050.85449831,206911.393271137,289190.315725483,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"7",1973,214809.737231316,174374.238187866,255245.236274767,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"8",1974,214809.639068776,174374.118839998,255245.159297554,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"9",1975,246705.715733167,207033.827366325,286377.604100009,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"10",1976,319359.605370932,279637.560914365,359081.649827498,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"11",1977,329868.451009821,291614.480264162,368122.421755479,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"12",1978,336863.700501673,298679.837493286,375047.563510061,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"13",1979,335537.381353245,299610.699321274,371464.063385216,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"14",1980,335537.210295752,299610.629178335,371463.79141317,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"15",1981,335534.69490393,299611.530602856,371457.859205004,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"16",1982,330858.611294543,294518.772473398,367198.450115688,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"17",1983,467610.24911602,416950.99980836,518269.498423681,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"18",1984,448743.608551278,399770.430834581,497716.786267975,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"19",1985,455451.793109692,405894.927159685,505008.6590597,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"20",1986,499304.844205546,445316.877674049,553292.810737043,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"21",1987,493821.773564262,NA,NA,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"22",1988,527346.738345327,471658.990286496,583034.486404158,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"23",1989,491419.914336052,439654.672592513,543185.156079592,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"24",1990,527524.607475334,472065.507131243,582983.707819424,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"25",1991,533323.694576257,477635.211569986,589012.177582527,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"26",1992,587655.817850865,528340.592895675,646971.042806055,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"27",1993,600856.225651286,540700.820864691,661011.630437881,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"28",1994,586194.854932855,526796.795859422,645592.914006287,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"29",1995,583953.246023553,526349.088133277,641557.403913829,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"30",1996,565516.279072517,510565.43157066,620467.126574373,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"31",1997,571140.538042632,516525.554361429,625755.521723835,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"32",1998,563710.167143373,509396.147596152,618024.186690595,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
