"","Mod","CU_ID","CU_Name","est_sigma","est_Smsy","est_Sgen","est_A","est_B","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.560047040016631,4.91013219527028,3026.62322294243,1.95987031070706,6.24531563377504e-08,651.747378454051,5401.49906743081,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"2","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.668665932167116,1.49104727507995,425.048381075998,4.12824058813204,3.83063627615959e-07,-367.031570214007,1217.128332366,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"3","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.717158973156074,4.68459915127506,2376.60879262184,2.39789486850327,8.24651192719502e-08,-140.438461170017,4893.6560464137,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"4","SR_IndivRicker_SurvCap",3,"North_Thompson",0.572326320675443,9.01941309893269,4489.61159311119,2.44359628561027,4.36247794379283e-08,1077.55104634486,7901.67213987752,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"5","SR_IndivRicker_SurvCap",4,"South_Thompson",0.668420832471538,6.6081345411432,4034.10281533512,1.98045813505841,4.7051735701484e-08,838.388489069392,7229.81714160085,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"6","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.540211296966237,4.8940612707104,3025.77196359493,1.95350058534711,6.2385728019485e-08,708.865198295189,5342.67872889468,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"7","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.660232153114416,1.6721472903773,501.664486705904,3.93936898736595,3.33074341267151e-07,-362.518362182286,1365.84733559409,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"8","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.694072311299743,4.61960080992637,2356.66198952753,2.38467574127429,8.3169843574394e-08,-143.293469577301,4856.61744863235,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"9","SR_IndivRicker_SurvCap",3,"North_Thompson",0.571672709763354,8.85532657427136,4069.98794801451,2.64208358140379,4.7712265146924e-08,1042.8283515333,7097.14754449572,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"10","SR_IndivRicker_SurvCap",4,"South_Thompson",0.64638562376655,6.62409964928868,4129.55364223981,1.93588991064971,4.55309549205428e-08,1092.08215839864,7167.02512608099,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"11","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.540213382340401,4.89406076544609,3025.76358294693,1.95350388720305,6.23858760304472e-08,708.856287930374,5342.67087796349,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"12","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.66022982043369,1.67214436365566,501.665001597997,3.93937836775926,3.33075361452243e-07,-362.514580147909,1365.8445833439,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"13","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.694070356060868,4.6196053461016,2356.67507131099,2.38467168427165,8.31696215545801e-08,-143.284080871893,4856.63422349388,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"14","SR_IndivRicker_SurvCap",3,"North_Thompson",0.571672835517973,8.8553156072624,4069.96881797404,2.64209058397056,4.77124338052226e-08,1042.81819738615,7097.11943856193,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"15","SR_IndivRicker_SurvCap",4,"South_Thompson",0.646384000741487,6.62409270145986,4129.53314977813,1.93590089447054,4.55313548921527e-08,1092.07738395097,7166.9889156053,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"16","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.54021258018067,4.89404876512265,3025.75980370509,1.95350224571357,6.2385958621524e-08,708.853660994896,5342.66594641529,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"17","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.660228757561976,1.67214133902479,501.665328272773,3.93935827483858,3.33075027414949e-07,-362.51646020068,1365.84711674623,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"18","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.694068323244843,4.61958646594538,2356.63999175042,2.38468580904525,8.31704501142924e-08,-143.292789357781,4856.57277285862,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"19","SR_IndivRicker_SurvCap",3,"North_Thompson",0.571671137202033,8.85529070585018,4069.93837771348,2.64209732175031,4.77126733994849e-08,1042.80451176581,7097.07224366115,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"20","SR_IndivRicker_SurvCap",4,"South_Thompson",0.646385075704847,6.62408465771781,4129.51755203885,1.93589877044906,4.55313420713349e-08,1092.05666801915,7166.97843605856,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
