"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1975,179004.862878991,109440.675219379,248569.050538603,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"2",1976,166862.793830938,16933.0693839522,316792.518277924,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"3",1977,192863.819098036,85853.3489405842,299874.289255487,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"4",1978,220144.42111207,136627.091732345,303661.750491795,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"5",1979,216934.035647142,135392.239362396,298475.831931887,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"6",1980,217223.875189209,136459.543767139,297988.20661128,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"7",1981,218126.701859641,139390.527916669,296862.875802613,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"8",1982,218560.87534726,140858.600932119,296263.149762402,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"9",1983,219736.911998415,144556.053904344,294917.770092485,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"10",1984,206705.17243466,128087.599635741,285322.74523358,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"11",1985,208114.838911548,124848.01569988,291381.662123217,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"12",1986,211552.481618602,107925.909712394,315179.05352481,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"13",1987,224540.98022919,123909.932564786,325172.027893594,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"14",1988,273986.934107176,203193.449853567,344780.418360784,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"15",1989,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"16",1990,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"17",1991,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"18",1992,191014.693446178,14923.526651769,367105.860240587,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"19",1993,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"20",1994,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"21",1995,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"22",1996,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"23",1997,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"24",1998,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"25",1999,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"26",2000,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"27",2001,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"28",2002,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"29",2003,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"30",2004,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"31",2005,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"32",2006,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"33",2007,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"34",2008,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"35",2009,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"36",2010,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"37",2011,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
"38",2012,NA,NA,NA,"SR_IndivRicker_NoSurv","BinLogistic",FALSE,TRUE
