"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1967,1514133.88978003,-9608330.11631209,12636597.8958722,"Percentile","BinLogistic",FALSE,FALSE
"2",1968,638980.919758508,-244280.183643657,1522242.02316067,"Percentile","BinLogistic",FALSE,FALSE
"3",1969,1864635.48979435,-12476979.0153417,16206249.9949303,"Percentile","BinLogistic",FALSE,FALSE
"4",1970,1127787.23983935,-1936661.08475399,4192235.56443269,"Percentile","BinLogistic",FALSE,FALSE
"5",1971,2872712.05131645,-22793521.6158749,28538945.7185078,"Percentile","BinLogistic",FALSE,FALSE
"6",1972,925387.129557545,-338903.546789896,2189677.80590499,"Percentile","BinLogistic",FALSE,FALSE
"7",1973,745500.303340017,283491.744858637,1207508.8618214,"Percentile","BinLogistic",FALSE,FALSE
"8",1974,698400.426224194,368567.744458571,1028233.10798982,"Percentile","BinLogistic",FALSE,FALSE
"9",1975,872493.470633456,303109.578709395,1441877.36255752,"Percentile","BinLogistic",FALSE,FALSE
"10",1976,1332388.09835711,-945199.574028324,3609975.77074254,"Percentile","BinLogistic",FALSE,FALSE
"11",1977,1086312.54400081,-125587.328774395,2298212.41677602,"Percentile","BinLogistic",FALSE,FALSE
"12",1978,2030398.05399537,-5279807.56249212,9340603.67048286,"Percentile","BinLogistic",FALSE,FALSE
"13",1979,1523945.06671188,-1626806.87251612,4674697.00593988,"Percentile","BinLogistic",FALSE,FALSE
"14",1980,1356859.575583,-977014.883939157,3690734.03510517,"Percentile","BinLogistic",FALSE,FALSE
"15",1981,1522783.36875437,-1577889.85901787,4623456.5965266,"Percentile","BinLogistic",FALSE,FALSE
"16",1982,1187769.49305103,-353488.845693148,2729027.8317952,"Percentile","BinLogistic",FALSE,FALSE
"17",1983,1260265.41728691,-323739.238509608,2844270.07308342,"Percentile","BinLogistic",FALSE,FALSE
"18",1984,1152008.21331689,-29791.476852691,2333807.90348647,"Percentile","BinLogistic",FALSE,FALSE
"19",1985,1014322.82697895,336471.789178646,1692173.86477925,"Percentile","BinLogistic",FALSE,FALSE
"20",1986,902868.532195941,484056.410681762,1321680.65371012,"Percentile","BinLogistic",FALSE,FALSE
"21",1987,1103815.74276946,403195.281526421,1804436.20401251,"Percentile","BinLogistic",FALSE,FALSE
"22",1988,989482.81233685,536840.095979528,1442125.52869417,"Percentile","BinLogistic",FALSE,FALSE
"23",1989,930959.59617463,577731.593462483,1284187.59888678,"Percentile","BinLogistic",FALSE,FALSE
"24",1990,889588.46336004,587326.576582419,1191850.35013766,"Percentile","BinLogistic",FALSE,FALSE
"25",1991,878738.396798593,613558.13254511,1143918.66105208,"Percentile","BinLogistic",FALSE,FALSE
"26",1992,846340.680513949,616492.381217055,1076188.97981084,"Percentile","BinLogistic",FALSE,FALSE
"27",1993,891587.09545238,633481.849616872,1149692.34128789,"Percentile","BinLogistic",FALSE,FALSE
"28",1994,912034.507824067,641673.503193227,1182395.51245491,"Percentile","BinLogistic",FALSE,FALSE
"29",1995,882475.925691087,661644.282377233,1103307.56900494,"Percentile","BinLogistic",FALSE,FALSE
"30",1996,893757.601794783,659466.159589487,1128049.04400008,"Percentile","BinLogistic",FALSE,FALSE
"31",1997,893633.379407887,664478.676816625,1122788.08199915,"Percentile","BinLogistic",FALSE,FALSE
"32",1998,874090.074752934,660406.536395284,1087773.61311058,"Percentile","BinLogistic",FALSE,FALSE
"33",1999,871566.129056333,670995.164075866,1072137.0940368,"Percentile","BinLogistic",FALSE,FALSE
"34",2000,905630.043675591,671246.050261005,1140014.03709018,"Percentile","BinLogistic",FALSE,FALSE
"35",2001,884047.532175265,674228.183724111,1093866.88062642,"Percentile","BinLogistic",FALSE,FALSE
"36",2002,860946.28498941,675168.724830949,1046723.84514787,"Percentile","BinLogistic",FALSE,FALSE
"37",2003,960147.018442278,705667.921365117,1214626.11551944,"Percentile","BinLogistic",FALSE,FALSE
"38",2004,1307969.48504664,671102.535397849,1944836.43469543,"Percentile","BinLogistic",FALSE,FALSE
"39",2005,1413075.12774512,706808.411798573,2119341.84369167,"Percentile","BinLogistic",FALSE,FALSE
"40",2006,1476904.04117224,700663.558018121,2253144.52432635,"Percentile","BinLogistic",FALSE,FALSE
"41",2007,1524568.15472946,742908.805626862,2306227.50383206,"Percentile","BinLogistic",FALSE,FALSE
"42",2008,1524237.16618749,740435.706832829,2308038.62554216,"Percentile","BinLogistic",FALSE,FALSE
"43",2009,1585959.71661851,736633.047614473,2435286.38562254,"Percentile","BinLogistic",FALSE,FALSE
"44",2010,1594768.2016992,735921.24933011,2453615.15406828,"Percentile","BinLogistic",FALSE,FALSE
"45",2011,1642028.1090449,754750.847324889,2529305.37076492,"Percentile","BinLogistic",FALSE,FALSE
"46",2012,1632416.30902385,772491.393967558,2492341.22408014,"Percentile","BinLogistic",FALSE,FALSE
"47",2013,1799610.72699599,719101.721199177,2880119.73279281,"Percentile","BinLogistic",FALSE,FALSE
"48",2014,2074629.95032513,528777.797574969,3620482.1030753,"Percentile","BinLogistic",FALSE,FALSE
"49",2015,2246102.21749858,480612.908161408,4011591.52683576,"Percentile","BinLogistic",FALSE,FALSE
"50",2016,2174593.46427841,619879.169853786,3729307.75870303,"Percentile","BinLogistic",FALSE,FALSE
"51",2017,2348943.65452863,499336.263101557,4198551.0459557,"Percentile","BinLogistic",FALSE,FALSE
"52",2018,2794932.41050744,-117343.728231828,5707208.54924672,"Percentile","BinLogistic",FALSE,FALSE
