"","Mod","CU_ID","CU_Name","est_sigma","est_Smsy","est_Sgen","est_A","est_B","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.560048020692211,4910.1130765832,3026.56979547925,1.95989387159133,6.24544019895172e-05,651.711009946206,5401.42858101229,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"2","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.66866618080824,1491.04254540622,425.048595001393,4.1282276125832,0.000383064210043271,-367.032980839958,1217.13017084275,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"3","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.717155745328421,4684.59058387484,2376.61588959171,2.39788230641519,8.24648447953548e-05,-140.433309615806,4893.66508879922,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"4","SR_IndivRicker_SurvCap",3,"North_Thompson",0.572327279091851,9019.38916732227,4489.61842458781,2.44359086785155,4.36248023835539e-05,1077.5516898959,7901.68515927971,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"5","SR_IndivRicker_SurvCap",4,"South_Thompson",0.66841598863049,6608.12546393384,4034.12379420656,1.98044917617702,4.7051521060752e-05,838.418279532335,7229.82930888078,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"6","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.540212616417756,4894.06096234187,3025.76677432699,1.95350371473515,6.23858661258468e-05,708.860472992839,5342.67307566114,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"7","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.660228794655788,1672.14568665998,501.664734169234,3.93936319301248,0.000333074390641175,-362.517282160698,1365.84675049917,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"8","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.694071919628335,4619.60674158828,2356.67451168328,2.38466730281189,8.31694448538365e-05,-143.290925438967,4856.63994880554,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"9","SR_IndivRicker_SurvCap",3,"North_Thompson",0.571672601436395,8855.3278305547,4069.98534301401,2.64208205135025,4.77122344375295e-05,1042.82450015686,7097.14618587116,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"10","SR_IndivRicker_SurvCap",4,"South_Thompson",0.646384197585825,6624.09816148441,4129.55498805035,1.93589104653934,4.55310015713983e-05,1092.08908970905,7167.02088639166,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"11","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.540214793108498,4894.05426501913,3025.75508030534,1.95350638974627,6.23860661920733e-05,708.848252453105,5342.66190815758,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"12","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.660229544568452,1672.1449143288,501.665119339055,3.93938238297461,0.000333075438908383,-362.513869437387,1365.8441081155,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"13","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.694070948755787,4619.59984886985,2356.6677216091,2.38467564505814,8.31698575483596e-05,-143.285938329444,4856.62138154764,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"14","SR_IndivRicker_SurvCap",3,"North_Thompson",0.571673486041022,8855.31306399115,4069.9723166598,2.64208520380267,4.77123633255797e-05,1042.81401454345,7097.13061877614,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"15","SR_IndivRicker_SurvCap",4,"South_Thompson",0.646385830968981,6624.08918340041,4129.54848647092,1.93589489441871,4.55311866719604e-05,1092.08390805769,7167.01306488414,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"16","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.540212977589748,4894.06457779438,3025.76599843581,1.95350568231163,6.2385904400289e-05,708.860157250848,5342.67183962078,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"17","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.660228995860921,1672.14467101868,501.664823423645,3.9393749973404,0.000333075143136502,-362.515012129155,1365.84465897644,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"18","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.694071243941075,4619.61551142281,2356.68202240254,2.38466989648068,8.31693766937947e-05,-143.285096812205,4856.64914161729,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"19","SR_IndivRicker_SurvCap",3,"North_Thompson",0.571673604103572,8855.34212233321,4069.99627748653,2.64208343330303,4.77121790572142e-05,1042.83150546682,7097.16104950624,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"20","SR_IndivRicker_SurvCap",4,"South_Thompson",0.646384330413823,6624.09927125674,4129.54463407495,1.93589745992525,4.55311995997416e-05,1092.08396153435,7167.00530661555,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
