"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1957,1278.1887788973,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"2",1958,1278.65106298135,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"3",1959,647475.131437881,-554179344442740324580488066688242820280008080808686802822608400668284602048460444846462068200284844846626048262400820626880668886864,554179344442740324580488066688242820280008080808686802822608400668284602048460444846462068200284844846626048262400820626880668886864,"Percentile","BernLogistic",FALSE,FALSE
"4",1960,647479.719675099,-1540054762409934558020204080624606000806062064420426204264006028848440004080440840466804080260624822024024202860448022862220062,1540054762409934558020204080624606000806062064420426204264006028848440004080440840466804080260624822024024202860448022862220062,"Percentile","BernLogistic",FALSE,FALSE
"5",1961,600998.325226385,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"6",1962,600997.922078999,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"7",1963,623850.460258351,262889.543671584,984811.376845118,"Percentile","BernLogistic",FALSE,FALSE
"8",1964,600991.3580933,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"9",1965,630406.20770084,310861.273026616,949951.142375064,"Percentile","BernLogistic",FALSE,FALSE
"10",1966,600863.730301735,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"11",1967,600862.489696058,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"12",1968,600650.083398252,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"13",1969,600477.922956348,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"14",1970,589338.381484672,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"15",1971,589338.379627021,NA,NA,"Percentile","BernLogistic",FALSE,FALSE
"16",1972,939160.002185669,429562.538203732,1448757.46616761,"Percentile","BernLogistic",FALSE,FALSE
"17",1973,854057.048824019,524554.124146283,1183559.97350175,"Percentile","BernLogistic",FALSE,FALSE
"18",1974,865487.281154632,535620.317678453,1195354.24463081,"Percentile","BernLogistic",FALSE,FALSE
"19",1975,862467.160073557,540982.043329084,1183952.27681803,"Percentile","BernLogistic",FALSE,FALSE
"20",1976,890316.246810923,468162.92651548,1312469.56710637,"Percentile","BernLogistic",FALSE,FALSE
"21",1977,914854.886050089,473780.515135009,1355929.25696517,"Percentile","BernLogistic",FALSE,FALSE
"22",1978,889806.564516596,564782.443176889,1214830.6858563,"Percentile","BernLogistic",FALSE,FALSE
"23",1979,656546.124817329,568511.878229661,744580.371404996,"Percentile","BernLogistic",FALSE,FALSE
"24",1980,733198.135195511,608776.519857591,857619.750533431,"Percentile","BernLogistic",FALSE,FALSE
"25",1981,734155.484656509,612590.566703008,855720.40261001,"Percentile","BernLogistic",FALSE,FALSE
"26",1982,712639.550693193,605500.787610723,819778.313775663,"Percentile","BernLogistic",FALSE,FALSE
"27",1983,711867.205155055,606675.343213378,817059.067096732,"Percentile","BernLogistic",FALSE,FALSE
"28",1984,734397.579117298,619975.374859651,848819.783374946,"Percentile","BernLogistic",FALSE,FALSE
"29",1985,734343.623435797,620291.988523621,848395.258347973,"Percentile","BernLogistic",FALSE,FALSE
"30",1986,858515.648373265,632066.417076082,1084964.87967045,"Percentile","BernLogistic",FALSE,FALSE
"31",1987,723039.628546863,630389.680333408,815689.576760319,"Percentile","BernLogistic",FALSE,FALSE
"32",1988,834214.894387201,643190.338904281,1025239.44987012,"Percentile","BernLogistic",FALSE,FALSE
"33",1989,717593.095607903,637640.204565636,797545.986650169,"Percentile","BernLogistic",FALSE,FALSE
"34",1990,809958.859294647,648839.541949388,971078.176639906,"Percentile","BernLogistic",FALSE,FALSE
"35",1991,819989.68082637,655423.609403284,984555.752249456,"Percentile","BernLogistic",FALSE,FALSE
"36",1992,805777.62650808,663394.798171707,948160.454844453,"Percentile","BernLogistic",FALSE,FALSE
"37",1993,838296.207135031,678547.834071783,998044.58019828,"Percentile","BernLogistic",FALSE,FALSE
"38",1994,876572.712196037,694047.851655175,1059097.5727369,"Percentile","BernLogistic",FALSE,FALSE
"39",1995,900067.58658044,677634.2165278,1122500.95663308,"Percentile","BernLogistic",FALSE,FALSE
"40",1996,898312.235752911,680056.306505454,1116568.16500037,"Percentile","BernLogistic",FALSE,FALSE
"41",1997,905177.995021233,684637.307285748,1125718.68275672,"Percentile","BernLogistic",FALSE,FALSE
"42",1998,944950.907327606,693796.048814007,1196105.76584121,"Percentile","BernLogistic",FALSE,FALSE
"43",1999,880462.592195815,690641.485456142,1070283.69893549,"Percentile","BernLogistic",FALSE,FALSE
"44",2000,879027.134780919,692336.240917915,1065718.02864392,"Percentile","BernLogistic",FALSE,FALSE
