"","Mod","CU_ID","CU_Name","est_B","est_sigma","est_Smsy","est_Sgen","est_A","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",0.0000375947324245603,0.86842206299723,19089.0704505618,2936.64309778743,7.25906484527236,-204.310726636128,6077.59692221099,1970,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"2","SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",0.0000331311585808114,0.530585777190053,14914.2472865724,5528.30841450039,3.24006866432129,527.542611373564,10529.0742176272,1970,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"3","SR_IndivRicker_NoSurv_LowAggPrior",2,"Upper Knight",0.0000472655245704141,1.23008567841699,-118.119479133015,1,0.988911505210208,-179.573880432364,181.573880432364,1970,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"4","SR_IndivRicker_NoSurv_LowAggPrior",3,"Loughborough",0.0000186132909373414,1.25232484775479,30283.4789533808,8869.8279831661,4.02708815729578,-8469.24935444843,26208.9053207806,1970,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"5","SR_IndivRicker_NoSurv_LowAggPrior",4,"Bute Inlet",0.0000902169912597268,0.806965246674667,5801.08845151268,1954.25491028888,3.5407682011583,-784.999589992327,4693.50941057009,1970,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"6","SR_IndivRicker_NoSurv_LowAggPrior",5,"Georgia Strait",0.00000524935873511693,0.680831919215012,109682.748475301,30746.0020989685,4.1922169110614,-9653.32465559223,71145.3288535293,1970,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"7","SR_IndivRicker_NoSurv_LowAggPrior",6,"Howe Sound-Burrard Inlet",0.00000920446674799723,1.11243480269877,49671.2601843936,20639.1953748513,2.91015731326066,-10326.9611188768,51605.3518685795,1970,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"8","SR_IndivRicker_NoSurv_LowAggPrior",0,"Southern Coastal Streams",0.0000382855423632205,0.919751692286958,18172.4970534265,3105.50263459377,6.59050134867879,-309.26995142556,6520.27522061311,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"9","SR_IndivRicker_NoSurv_LowAggPrior",1,"North East Vancouver Island",0.0000251918925296974,0.674211989202118,12642.8788997925,7585.44935036504,2.01769184661933,2866.30054309571,12304.5981576344,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"10","SR_IndivRicker_NoSurv_LowAggPrior",2,"Upper Knight",0.0000471779037879388,1.20034188577222,-65.8210773628399,1,0.993813426794352,-239.472798545937,241.472798545937,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"11","SR_IndivRicker_NoSurv_LowAggPrior",3,"Loughborough",0.0000211410367125444,1.20680475853389,26842.2241388739,7755.05076773213,4.07789813165191,-5418.34197256014,20928.4435080244,1971,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
