"","retroYear","LRP","LRP_lwr","LRP_upr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1",1970,240694.31370377,181477.212629636,299911.414777904,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"2",1971,200017.481580595,167164.526387035,232870.436774156,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"3",1972,369581.510737345,318235.17566012,420927.845814571,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"4",1973,351754.372582029,299028.113222161,404480.631941897,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"5",1974,351695.558194807,299026.332105388,404364.784284226,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"6",1975,351558.488756469,302917.271127929,400199.70638501,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"7",1976,446488.829432052,397572.527951996,495405.130912108,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"8",1977,463793.441313818,412850.3935428,514736.489084837,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"9",1978,475472.718368434,424347.184856136,526598.251880733,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"10",1979,472226.015557307,423453.417009636,520998.614104979,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"11",1980,472185.875914394,423451.897372336,520919.854456451,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"12",1981,503789.229457612,451908.535437188,555669.923478036,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"13",1982,529595.394438896,475415.054276517,583775.734601276,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"14",1983,536649.159189677,482868.574024967,590429.744354388,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"15",1984,525545.374116594,472492.156613244,578598.591619943,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"16",1985,579588.909484712,521357.921022353,637819.89794707,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"17",1986,601614.291724379,542433.167648713,660795.415800045,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"18",1987,601496.978655499,543380.249298176,659613.708012821,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"19",1988,614301.13542269,556012.7709882,672589.49985718,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
"20",1989,578484.970146327,522137.829656808,634832.110635845,"SR_IndivRicker_NoSurv_LowAggPrior","BinLogistic",FALSE,TRUE
