"","Mod","CU_ID","CU_Name","est_sigma","est_Smsy","est_Sgen","est_A","est_B","low_Sgen","up_Sgen","retroYr","BMmodel","LRPmodel","useGenMean","integratedModel"
"1","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.560673014750131,4.95168072650475,3062.25439010646,1.95289726287912,6.16342139136353e-08,677.115022777406,5447.39375743552,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"2","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.666744364110741,1.4759052048372,426.474722682128,4.07729342813554,3.84460781149291e-07,-372.123546560505,1225.07299192476,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"3","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.720955567876075,4.76602861696247,2448.21265258737,2.3682704581868,8.00618625102707e-08,-137.346956081791,5033.77226125653,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"4","SR_IndivRicker_SurvCap",3,"North_Thompson",0.566925637917052,8.86650826609877,4340.93834338659,2.48394287425878,4.50721971089332e-08,1021.28539905342,7660.59128771975,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"5","SR_IndivRicker_SurvCap",4,"South_Thompson",0.669802859566887,6.68941928595492,4111.02670452744,1.9662469238483,4.60402492381356e-08,883.952007077916,7338.10140197696,2015,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"6","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.540804498230038,4.93605717004564,3063.0975759885,1.94561677235471,6.15188862154758e-08,735.71998087541,5390.47517110158,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"7","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.657832118154947,1.64442581228529,493.114525050284,3.9410981653231,3.38771184877121e-07,-358.385590581912,1344.61464068248,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"8","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.698123710960324,4.70364864090493,2432.84415811481,2.35202203587109,8.05636269285102e-08,-143.514375088992,5009.2026913186,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"9","SR_IndivRicker_SurvCap",3,"North_Thompson",0.566271888568259,8.70398097179575,3935.95433299381,2.68392035624838,4.92005834128694e-08,992.480745417055,6879.42792057056,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"10","SR_IndivRicker_SurvCap",4,"South_Thompson",0.647738189745695,6.70512713802853,4206.59141418609,1.92254038811097,4.4555862656551e-08,1140.28462526245,7272.89820310973,2016,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"11","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.540804951659704,4.93606918774548,3063.10425346607,1.94561598644211,6.15187028446565e-08,735.724352978742,5390.4841539534,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"12","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.657834653356538,1.64442274497716,493.114012771789,3.94108177439291,3.38771040435598e-07,-358.388985597443,1344.61701114102,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"13","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.698123227388107,4.70366423496005,2432.82414213061,2.35204157346896,8.05640364237557e-08,-143.521776901866,5009.17006116308,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"14","SR_IndivRicker_SurvCap",3,"North_Thompson",0.566271674092488,8.70398275062079,3935.9622919446,2.6839122724113,4.9200447477451e-08,992.480637152084,6879.44394673711,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"15","SR_IndivRicker_SurvCap",4,"South_Thompson",0.647739208792257,6.70513536993116,4206.59272610195,1.92254585613937,4.45559827992331e-08,1140.28767023505,7272.89778196885,2017,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"16","SR_IndivRicker_SurvCap",0,"Middle_Fraser",0.540805743422273,4.93607364205765,3063.11106664994,1.94560928334943,6.15183608162819e-08,735.72495727587,5390.49717602402,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"17","SR_IndivRicker_SurvCap",1,"Fraser_Canyon",0.657830980605114,1.64442728512187,493.114074699842,3.94109443183466,3.38770704622566e-07,-358.386345388446,1344.61449478813,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"18","SR_IndivRicker_SurvCap",2,"Lower_Thompson",0.698124063788902,4.70365446774123,2432.84290611256,2.35202416783725,8.05636009577634e-08,-143.516463568095,5009.20227579322,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"19","SR_IndivRicker_SurvCap",3,"North_Thompson",0.566272772936171,8.70401025181769,3936.00622512219,2.68389195930151,4.91999757095284e-08,992.494960883694,6879.51748936068,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
"20","SR_IndivRicker_SurvCap",4,"South_Thompson",0.647738924318513,6.70513768925623,4206.5786907033,1.9225445046709,4.45559241731433e-08,1140.27044133436,7272.88694007225,2018,"SR_IndivRicker_SurvCap","BinLogistic",FALSE,TRUE
